ID,ProfessionTraitID,LabelID
13127,6576,1565
13128,6577,1565
13129,6578,1565
13130,6579,1565
13131,6580,1565
13132,6581,1565
13133,6582,1565
13134,6583,1565
13135,6584,1565
13136,6585,1565
13137,6586,1565
13138,6587,1565
13139,6588,1565
13140,6589,1565
13141,6590,1565
13142,6591,1565
13143,6592,1565
13144,6593,1574
13145,6593,1576
13146,6594,1597
13147,6595,1574
13148,6595,1576
13149,6596,1597
13150,6597,1574
13151,6597,1576
13152,6598,1597
13153,6599,1574
13154,6599,1576
13155,6600,1575
13156,6600,1598
13157,6601,1598
13158,6602,1575
13159,6602,1598
13160,6603,1598
13161,6604,1575
13162,6604,1598
13163,6605,1598
13164,6606,1575
13165,6606,1598
13166,6607,1756
13167,6608,1756
13168,6609,1756
13169,6610,1756
13170,6611,1756
13171,6612,1756
13172,6613,1756
13173,6614,1756
13174,6615,1756
13175,6616,1756
13176,6617,1756
13177,6618,1756
13178,6619,1756
13179,6620,1756
13180,6621,1756
13181,6622,1756
13182,6623,1756
13183,6624,1756
13184,6625,1756
13185,6626,1756
13186,6627,1756
13187,6628,1756
13188,6629,1756
13189,6630,1756
13190,6631,1756
13191,6632,1791
13192,6633,1791
13193,6634,1791
13194,6635,1791
13195,6636,1791
13196,6637,1791
13197,6638,1792
13198,6639,1792
13199,6640,1792
13200,6641,1792
13201,6642,1792
13202,6643,1792
13203,6644,1756
13204,6645,1756
13205,6646,1756
13206,6647,1756
13207,6648,1756
13208,6649,1756
13209,6650,1756
13210,6651,1756
13211,6652,1756
13212,6653,1756
13213,6654,1756
13214,6655,1756
13215,6656,1756
13216,6657,1756
13217,6658,1756
13218,6659,1756
13219,6660,1756
13220,6661,1756
13221,6662,1756
13222,6663,1756
13223,6664,1756
13224,6665,1756
13225,6666,1756
13226,6667,1756
13227,6668,1756
13228,6669,1791
13229,6670,1791
13230,6671,1791
13231,6672,1791
13232,6673,1791
13233,6674,1791
13234,6675,1792
13235,6676,1792
13236,6677,1792
13237,6678,1792
13238,6679,1792
13239,6680,1792
13240,6681,1794
13241,6681,1795
13242,6681,1797
13243,6681,1798
13244,6681,1799
13245,6681,1800
13246,6681,1801
13247,6681,1802
13248,6681,1803
13249,6681,1804
13250,6681,1805
13251,6682,1797
13252,6682,1798
13253,6682,1799
13254,6682,1800
13255,6683,1794
13256,6683,1795
13257,6683,1797
13258,6683,1798
13259,6683,1799
13260,6683,1800
13261,6683,1801
13262,6683,1802
13263,6683,1803
13264,6683,1804
13265,6683,1805
13266,6684,1794
13267,6684,1795
13268,6684,1797
13269,6684,1798
13270,6684,1799
13271,6684,1800
13272,6684,1801
13273,6684,1802
13274,6684,1803
13275,6684,1804
13276,6684,1805
13277,6685,1794
13278,6685,1795
13279,6685,1797
13280,6685,1798
13281,6685,1799
13282,6685,1800
13283,6685,1801
13284,6685,1802
13285,6685,1803
13286,6685,1804
13287,6685,1805
13288,6686,1794
13289,6686,1795
13290,6686,1797
13291,6686,1798
13292,6686,1799
13293,6686,1800
13294,6686,1801
13295,6686,1802
13296,6686,1803
13297,6686,1804
13298,6686,1805
13299,6687,1794
13300,6687,1795
13301,6687,1797
13302,6687,1798
13303,6687,1799
13304,6687,1800
13305,6687,1801
13306,6687,1802
13307,6687,1803
13308,6687,1804
13309,6687,1805
13310,6688,1794
13311,6688,1795
13312,6688,1797
13313,6688,1798
13314,6688,1799
13315,6688,1800
13316,6688,1801
13317,6688,1802
13318,6688,1803
13319,6688,1804
13320,6688,1805
13321,6689,1794
13322,6689,1795
13323,6690,1794
13324,6690,1795
13325,6691,1794
13326,6691,1795
13327,6692,1794
13328,6692,1795
13329,6693,1794
13330,6693,1795
13331,6694,1794
13332,6694,1795
13333,6695,1794
13334,6695,1795
13335,6696,1794
13336,6696,1795
13337,6697,1794
13338,6698,1794
13339,6699,1794
13340,6700,1794
13341,6701,1794
13342,6702,1794
13343,6703,1795
13344,6704,1795
13345,6705,1795
13346,6706,1795
13347,6707,1795
13348,6708,1795
13349,6709,1797
13350,6709,1798
13351,6709,1799
13352,6709,1800
13353,6710,1797
13354,6710,1798
13355,6710,1799
13356,6710,1800
13357,6711,1797
13358,6711,1798
13359,6711,1799
13360,6711,1800
13361,6712,1797
13362,6712,1798
13363,6712,1799
13364,6712,1800
13365,6713,1797
13366,6713,1798
13367,6713,1799
13368,6713,1800
13369,6714,1797
13370,6714,1798
13371,6714,1799
13372,6714,1800
13373,6715,1797
13374,6715,1798
13375,6715,1799
13376,6715,1800
13377,6716,1797
13378,6716,1798
13379,6716,1799
13380,6716,1800
13381,6717,1797
13382,6717,1798
13383,6717,1799
13384,6717,1800
13385,6718,1797
13386,6718,1798
13387,6718,1799
13388,6718,1800
13389,6719,1797
13390,6720,1797
13391,6721,1797
13392,6722,1797
13393,6723,1797
13394,6724,1797
13395,6725,1797
13396,6726,1797
13397,6727,1798
13398,6728,1798
13399,6729,1798
13400,6730,1798
13401,6731,1798
13402,6732,1798
13403,6733,1798
13404,6734,1798
13405,6735,1799
13406,6736,1799
13407,6737,1799
13408,6738,1799
13409,6739,1799
13410,6740,1799
13411,6741,1799
13412,6742,1799
13413,6743,1800
13414,6744,1800
13415,6745,1800
13416,6746,1800
13417,6747,1800
13418,6748,1800
13419,6749,1800
13420,6750,1800
13421,6751,1801
13422,6751,1802
13423,6751,1803
13424,6751,1804
13425,6751,1805
13426,6757,1801
13427,6758,1801
13428,6759,1801
13429,6760,1801
13430,6761,1802
13431,6762,1802
13432,6763,1802
13433,6764,1802
13434,6765,1803
13435,6766,1803
13436,6767,1803
13437,6768,1803
13438,6769,1804
13439,6770,1804
13440,6771,1804
13441,6772,1804
13442,6773,1808
13443,6773,1809
13444,6773,1810
13445,6773,1811
13446,6773,1812
13447,6774,1808
13448,6774,1809
13449,6774,1810
13450,6774,1811
13451,6774,1812
13452,6775,1808
13453,6775,1809
13454,6775,1810
13455,6775,1811
13456,6775,1812
13457,6776,1808
13458,6776,1809
13459,6776,1810
13460,6776,1811
13461,6776,1812
13462,6777,1808
13463,6777,1809
13464,6777,1810
13465,6777,1811
13466,6777,1812
13467,6778,1808
13468,6778,1809
13469,6778,1810
13470,6778,1811
13471,6778,1812
13472,6779,1808
13473,6779,1809
13474,6779,1810
13475,6779,1811
13476,6779,1812
13477,6780,1808
13478,6780,1809
13479,6781,1808
13480,6781,1809
13481,6782,1808
13482,6782,1809
13483,6783,1808
13484,6783,1809
13485,6784,1808
13486,6784,1809
13487,6785,1808
13488,6785,1809
13489,6786,1808
13490,6786,1809
13491,6787,1808
13492,6787,1809
13493,6788,1808
13494,6789,1808
13495,6790,1808
13496,6791,1808
13497,6792,1808
13498,6793,1808
13499,6794,1809
13500,6795,1809
13501,6796,1809
13502,6797,1809
13503,6798,1809
13504,6799,1809
13505,6800,1809
13506,6801,1809
13507,6802,1810
13508,6802,1811
13509,6802,1812
13510,6803,1810
13511,6803,1811
13512,6803,1812
13513,6804,1810
13514,6804,1811
13515,6804,1812
13516,6805,1810
13517,6805,1811
13518,6805,1812
13519,6806,1810
13520,6806,1811
13521,6806,1812
13522,6807,1810
13523,6807,1811
13524,6807,1812
13525,6808,1810
13526,6808,1811
13527,6808,1812
13528,6809,1810
13529,6809,1811
13530,6809,1812
13531,6810,1810
13532,6811,1810
13533,6812,1810
13534,6813,1810
13535,6814,1810
13536,6815,1810
13537,6816,1810
13538,6817,1810
13539,6818,1811
13540,6819,1811
13541,6820,1811
13542,6821,1811
13543,6822,1811
13544,6823,1811
13545,6824,1812
13546,6825,1812
13547,6826,1812
13548,6827,1812
13549,6828,1812
13550,6829,1812
13551,6830,1794
13552,6830,1795
13553,6830,1797
13554,6830,1798
13555,6830,1799
13556,6830,1800
13557,6830,1801
13558,6830,1802
13559,6830,1803
13560,6830,1804
13561,6830,1805
13562,6831,1797
13563,6831,1798
13564,6831,1799
13565,6831,1800
13566,6832,1794
13567,6832,1795
13568,6832,1797
13569,6832,1798
13570,6832,1799
13571,6832,1800
13572,6832,1801
13573,6832,1802
13574,6832,1803
13575,6832,1804
13576,6832,1805
13577,6833,1794
13578,6833,1795
13579,6833,1797
13580,6833,1798
13581,6833,1799
13582,6833,1800
13583,6833,1801
13584,6833,1802
13585,6833,1803
13586,6833,1804
13587,6833,1805
13588,6834,1794
13589,6834,1795
13590,6834,1797
13591,6834,1798
13592,6834,1799
13593,6834,1800
13594,6834,1801
13595,6834,1802
13596,6834,1803
13597,6834,1804
13598,6834,1805
13599,6835,1794
13600,6835,1795
13601,6835,1797
13602,6835,1798
13603,6835,1799
13604,6835,1800
13605,6835,1801
13606,6835,1802
13607,6835,1803
13608,6835,1804
13609,6835,1805
13610,6836,1794
13611,6836,1795
13612,6836,1797
13613,6836,1798
13614,6836,1799
13615,6836,1800
13616,6836,1801
13617,6836,1802
13618,6836,1803
13619,6836,1804
13620,6836,1805
13621,6837,1794
13622,6837,1795
13623,6837,1797
13624,6837,1798
13625,6837,1799
13626,6837,1800
13627,6837,1801
13628,6837,1802
13629,6837,1803
13630,6837,1804
13631,6837,1805
13632,6838,1794
13633,6838,1795
13634,6839,1794
13635,6839,1795
13636,6840,1794
13637,6840,1795
13638,6841,1794
13639,6841,1795
13640,6842,1794
13641,6842,1795
13642,6843,1794
13643,6843,1795
13644,6844,1794
13645,6844,1795
13646,6845,1794
13647,6845,1795
13648,6846,1794
13649,6847,1794
13650,6848,1794
13651,6849,1794
13652,6850,1794
13653,6851,1794
13654,6852,1795
13655,6853,1795
13656,6854,1795
13657,6855,1795
13658,6856,1795
13659,6857,1795
13660,6858,1797
13661,6858,1798
13662,6858,1799
13663,6858,1800
13664,6859,1797
13665,6859,1798
13666,6859,1799
13667,6859,1800
13668,6860,1797
13669,6860,1798
13670,6860,1799
13671,6860,1800
13672,6861,1797
13673,6861,1798
13674,6861,1799
13675,6861,1800
13676,6862,1797
13677,6862,1798
13678,6862,1799
13679,6862,1800
13680,6863,1797
13681,6863,1798
13682,6863,1799
13683,6863,1800
13684,6864,1797
13685,6864,1798
13686,6864,1799
13687,6864,1800
13688,6865,1797
13689,6865,1798
13690,6865,1799
13691,6865,1800
13692,6866,1797
13693,6866,1798
13694,6866,1799
13695,6866,1800
13696,6867,1797
13697,6867,1798
13698,6867,1799
13699,6867,1800
13700,6868,1797
13701,6869,1797
13702,6870,1797
13703,6871,1797
13704,6872,1797
13705,6873,1797
13706,6874,1797
13707,6875,1797
13708,6876,1798
13709,6877,1798
13710,6878,1798
13711,6879,1798
13712,6880,1798
13713,6881,1798
13714,6882,1798
13715,6883,1798
13716,6884,1799
13717,6885,1799
13718,6886,1799
13719,6887,1799
13720,6888,1799
13721,6889,1799
13722,6890,1799
13723,6891,1799
13724,6892,1800
13725,6893,1800
13726,6894,1800
13727,6895,1800
13728,6896,1800
13729,6897,1800
13730,6898,1800
13731,6899,1800
13732,6900,1801
13733,6900,1802
13734,6900,1803
13735,6900,1804
13736,6900,1805
13737,6900,1814
13738,6906,1801
13739,6907,1801
13740,6908,1801
13741,6909,1801
13742,6910,1802
13743,6911,1802
13744,6912,1802
13745,6913,1802
13746,6914,1803
13747,6915,1803
13748,6916,1803
13749,6917,1803
13750,6918,1804
13751,6919,1804
13752,6920,1804
13753,6921,1804
13754,6922,1814
13755,6923,1814
13756,6924,1814
13757,6925,1814
13758,6926,1794
13759,6926,1795
13760,6926,1797
13761,6926,1798
13762,6926,1799
13763,6926,1800
13764,6926,1801
13765,6926,1802
13766,6926,1803
13767,6926,1804
13768,6926,1805
13769,6927,1797
13770,6927,1798
13771,6927,1799
13772,6927,1800
13773,6928,1794
13774,6928,1795
13775,6928,1797
13776,6928,1798
13777,6928,1799
13778,6928,1800
13779,6928,1801
13780,6928,1802
13781,6928,1803
13782,6928,1804
13783,6928,1805
13784,6929,1794
13785,6929,1795
13786,6929,1797
13787,6929,1798
13788,6929,1799
13789,6929,1800
13790,6929,1801
13791,6929,1802
13792,6929,1803
13793,6929,1804
13794,6929,1805
13795,6930,1794
13796,6930,1795
13797,6930,1797
13798,6930,1798
13799,6930,1799
13800,6930,1800
13801,6930,1801
13802,6930,1802
13803,6930,1803
13804,6930,1804
13805,6930,1805
13806,6931,1794
13807,6931,1795
13808,6931,1797
13809,6931,1798
13810,6931,1799
13811,6931,1800
13812,6931,1801
13813,6931,1802
13814,6931,1803
13815,6931,1804
13816,6931,1805
13817,6932,1794
13818,6932,1795
13819,6932,1797
13820,6932,1798
13821,6932,1799
13822,6932,1800
13823,6932,1801
13824,6932,1802
13825,6932,1803
13826,6932,1804
13827,6932,1805
13828,6933,1794
13829,6933,1795
13830,6933,1797
13831,6933,1798
13832,6933,1799
13833,6933,1800
13834,6933,1801
13835,6933,1802
13836,6933,1803
13837,6933,1804
13838,6933,1805
13839,6934,1794
13840,6934,1795
13841,6935,1794
13842,6935,1795
13843,6936,1794
13844,6936,1795
13845,6937,1794
13846,6937,1795
13847,6938,1794
13848,6938,1795
13849,6939,1794
13850,6939,1795
13851,6940,1794
13852,6940,1795
13853,6941,1794
13854,6941,1795
13855,6942,1794
13856,6943,1794
13857,6944,1794
13858,6945,1794
13859,6946,1794
13860,6947,1794
13861,6948,1795
13862,6949,1795
13863,6950,1795
13864,6951,1795
13865,6952,1795
13866,6953,1795
13867,6954,1797
13868,6954,1798
13869,6954,1799
13870,6954,1800
13871,6955,1797
13872,6955,1798
13873,6955,1799
13874,6955,1800
13875,6956,1797
13876,6956,1798
13877,6956,1799
13878,6956,1800
13879,6957,1797
13880,6957,1798
13881,6957,1799
13882,6957,1800
13883,6958,1797
13884,6958,1798
13885,6958,1799
13886,6958,1800
13887,6959,1797
13888,6959,1798
13889,6959,1799
13890,6959,1800
13891,6960,1797
13892,6960,1798
13893,6960,1799
13894,6960,1800
13895,6961,1797
13896,6961,1798
13897,6961,1799
13898,6961,1800
13899,6962,1797
13900,6962,1798
13901,6962,1799
13902,6962,1800
13903,6963,1797
13904,6963,1798
13905,6963,1799
13906,6963,1800
13907,6964,1797
13908,6965,1797
13909,6966,1797
13910,6967,1797
13911,6968,1797
13912,6969,1797
13913,6970,1797
13914,6971,1797
13915,6972,1798
13916,6973,1798
13917,6974,1798
13918,6975,1798
13919,6976,1798
13920,6977,1798
13921,6978,1798
13922,6979,1798
13923,6980,1799
13924,6981,1799
13925,6982,1799
13926,6983,1799
13927,6984,1799
13928,6985,1799
13929,6986,1799
13930,6987,1799
13931,6988,1800
13932,6989,1800
13933,6990,1800
13934,6991,1800
13935,6992,1800
13936,6993,1800
13937,6994,1800
13938,6995,1800
13939,6996,1801
13940,6996,1802
13941,6996,1803
13942,6996,1804
13943,6996,1805
13944,6996,1814
13945,7002,1801
13946,7003,1801
13947,7004,1801
13948,7005,1801
13949,7006,1802
13950,7007,1802
13951,7008,1802
13952,7009,1802
13953,7010,1803
13954,7011,1803
13955,7012,1803
13956,7013,1803
13957,7014,1804
13958,7015,1804
13959,7016,1804
13960,7017,1804
13961,7018,1814
13962,7019,1814
13963,7020,1814
13964,7021,1814
13965,7022,1794
13966,7022,1795
13967,7022,1797
13968,7022,1798
13969,7022,1799
13970,7022,1800
13971,7022,1801
13972,7022,1802
13973,7022,1803
13974,7022,1804
13975,7022,1805
13976,7023,1797
13977,7023,1798
13978,7023,1799
13979,7023,1800
13980,7024,1794
13981,7024,1795
13982,7024,1797
13983,7024,1798
13984,7024,1799
13985,7024,1800
13986,7024,1801
13987,7024,1802
13988,7024,1803
13989,7024,1804
13990,7024,1805
13991,7025,1794
13992,7025,1795
13993,7025,1797
13994,7025,1798
13995,7025,1799
13996,7025,1800
13997,7025,1801
13998,7025,1802
13999,7025,1803
14000,7025,1804
14001,7025,1805
14002,7026,1794
14003,7026,1795
14004,7026,1797
14005,7026,1798
14006,7026,1799
14007,7026,1800
14008,7026,1801
14009,7026,1802
14010,7026,1803
14011,7026,1804
14012,7026,1805
14013,7027,1794
14014,7027,1795
14015,7027,1797
14016,7027,1798
14017,7027,1799
14018,7027,1800
14019,7027,1801
14020,7027,1802
14021,7027,1803
14022,7027,1804
14023,7027,1805
14024,7028,1794
14025,7028,1795
14026,7028,1797
14027,7028,1798
14028,7028,1799
14029,7028,1800
14030,7028,1801
14031,7028,1802
14032,7028,1803
14033,7028,1804
14034,7028,1805
14035,7029,1794
14036,7029,1795
14037,7029,1797
14038,7029,1798
14039,7029,1799
14040,7029,1800
14041,7029,1801
14042,7029,1802
14043,7029,1803
14044,7029,1804
14045,7029,1805
14046,7030,1794
14047,7030,1795
14048,7031,1794
14049,7031,1795
14050,7032,1794
14051,7032,1795
14052,7033,1794
14053,7033,1795
14054,7034,1794
14055,7034,1795
14056,7035,1794
14057,7035,1795
14058,7036,1794
14059,7036,1795
14060,7037,1794
14061,7037,1795
14062,7038,1794
14063,7039,1794
14064,7040,1794
14065,7041,1794
14066,7042,1794
14067,7043,1794
14068,7044,1795
14069,7045,1795
14070,7046,1795
14071,7047,1795
14072,7048,1795
14073,7049,1795
14074,7050,1797
14075,7050,1798
14076,7050,1799
14077,7050,1800
14078,7051,1797
14079,7051,1798
14080,7051,1799
14081,7051,1800
14082,7052,1797
14083,7052,1798
14084,7052,1799
14085,7052,1800
14086,7053,1797
14087,7053,1798
14088,7053,1799
14089,7053,1800
14090,7054,1797
14091,7054,1798
14092,7054,1799
14093,7054,1800
14094,7055,1797
14095,7055,1798
14096,7055,1799
14097,7055,1800
14098,7056,1797
14099,7056,1798
14100,7056,1799
14101,7056,1800
14102,7057,1797
14103,7057,1798
14104,7057,1799
14105,7057,1800
14106,7058,1797
14107,7058,1798
14108,7058,1799
14109,7058,1800
14110,7059,1797
14111,7059,1798
14112,7059,1799
14113,7059,1800
14114,7060,1797
14115,7061,1797
14116,7062,1797
14117,7063,1797
14118,7064,1797
14119,7065,1797
14120,7066,1797
14121,7067,1797
14122,7068,1798
14123,7069,1798
14124,7070,1798
14125,7071,1798
14126,7072,1798
14127,7073,1798
14128,7074,1798
14129,7075,1798
14130,7076,1799
14131,7077,1799
14132,7078,1799
14133,7079,1799
14134,7080,1799
14135,7081,1799
14136,7082,1799
14137,7083,1799
14138,7084,1800
14139,7085,1800
14140,7086,1800
14141,7087,1800
14142,7088,1800
14143,7089,1800
14144,7090,1800
14145,7091,1800
14146,7092,1801
14147,7092,1802
14148,7092,1803
14149,7092,1804
14150,7092,1805
14151,7092,1814
14152,7098,1801
14153,7099,1801
14154,7100,1801
14155,7101,1801
14156,7102,1802
14157,7103,1802
14158,7104,1802
14159,7105,1802
14160,7106,1803
14161,7107,1803
14162,7108,1803
14163,7109,1803
14164,7110,1804
14165,7111,1804
14166,7112,1804
14167,7113,1804
14168,7114,1814
14169,7115,1814
14170,7116,1814
14171,7117,1814
14172,7118,1601
14173,7119,1601
14174,7120,1601
14175,7122,1601
14176,7125,1601
14177,7126,1601
14178,7128,1602
14179,7130,1601
14180,7131,1602
14181,7132,1601
14182,7134,1601
14183,7135,1602
14184,7136,1601
14185,7137,1602
14186,7138,1603
14187,7140,1601
14188,7141,1603
14189,7142,1601
14190,7144,1601
14191,7145,1603
14192,7146,1601
14193,7147,1603
14194,7148,1601
14195,7150,1601
14196,7152,1601
14197,7155,1601
14198,7160,1601
14199,7162,1601
14200,7164,1601
14201,7166,1601
14202,7170,1601
14203,7172,1601
14204,7174,1601
14205,7176,1601
14206,7178,1601
14207,7180,1601
14208,7181,1601
14209,7182,1601
14210,7183,1601
14211,7184,1601
14212,7185,1601
14213,7186,1601
14214,7187,1601
14215,7188,1601
14216,7190,1601
14217,7192,1601
14218,7195,1601
14219,7196,1601
14220,7198,1601
14221,7199,1601
14222,7200,1601
14223,7201,1601
14224,7202,1601
14225,7204,1601
14226,7205,1601
14227,7206,1601
14228,7208,1601
14229,7210,1601
14230,7211,1601
14231,7212,1601
14232,7213,1601
14233,7214,1601
14234,7215,1601
14235,7216,1601
14236,7218,1756
14237,7220,1756
14238,7221,1756
14239,7222,1756
14240,7223,1756
14241,7224,1756
14242,7225,1756
14243,7226,1756
14244,7227,1756
14245,7228,1756
14246,7229,1756
14247,7230,1756
14248,7231,1756
14249,7232,1756
14250,7233,1756
14251,7234,1756
14252,7235,1756
14253,7236,1756
14254,7237,1756
14255,7238,1756
14256,7239,1756
14257,7240,1756
14258,7241,1756
14259,7242,1756
14260,7243,1756
14261,7244,1791
14262,7245,1791
14263,7246,1791
14264,7247,1791
14265,7248,1791
14266,7249,1791
14267,7250,1792
14268,7251,1792
14269,7252,1792
14270,7253,1792
14271,7254,1792
14272,7255,1792
14273,7256,1756
14274,7257,1756
14275,7258,1756
14276,7259,1756
14277,7260,1756
14278,7261,1756
14279,7262,1756
14280,7263,1756
14281,7264,1756
14282,7265,1756
14283,7266,1756
14284,7267,1756
14285,7268,1756
14286,7269,1756
14287,7270,1756
14288,7271,1756
14289,7272,1756
14290,7273,1756
14291,7274,1756
14292,7275,1756
14293,7276,1756
14294,7277,1756
14295,7278,1756
14296,7279,1756
14297,7280,1756
14298,7281,1756
14299,7282,1791
14300,7283,1791
14301,7284,1791
14302,7285,1791
14303,7286,1791
14304,7287,1791
14305,7288,1792
14306,7289,1792
14307,7290,1792
14308,7291,1792
14309,7292,1792
14310,7293,1792
14311,7294,1808
14312,7294,1809
14313,7294,1810
14314,7294,1811
14315,7294,1812
14316,7295,1808
14317,7295,1809
14318,7295,1810
14319,7295,1811
14320,7295,1812
14321,7296,1808
14322,7296,1809
14323,7296,1810
14324,7296,1811
14325,7296,1812
14326,7297,1808
14327,7297,1809
14328,7297,1810
14329,7297,1811
14330,7297,1812
14331,7298,1808
14332,7298,1809
14333,7298,1810
14334,7298,1811
14335,7298,1812
14336,7299,1808
14337,7299,1809
14338,7299,1810
14339,7299,1811
14340,7299,1812
14341,7300,1808
14342,7300,1809
14343,7300,1810
14344,7300,1811
14345,7300,1812
14346,7301,1808
14347,7301,1809
14348,7301,1810
14349,7301,1811
14350,7301,1812
14351,7302,1808
14352,7302,1809
14353,7303,1808
14354,7303,1809
14355,7304,1808
14356,7304,1809
14357,7305,1808
14358,7305,1809
14359,7306,1808
14360,7306,1809
14361,7307,1808
14362,7307,1809
14363,7308,1808
14364,7308,1809
14365,7309,1808
14366,7309,1809
14367,7310,1808
14368,7311,1808
14369,7312,1808
14370,7313,1808
14371,7314,1808
14372,7315,1808
14373,7316,1809
14374,7317,1809
14375,7318,1809
14376,7319,1809
14377,7320,1809
14378,7321,1809
14379,7322,1809
14380,7323,1809
14381,7324,1810
14382,7324,1811
14383,7324,1812
14384,7325,1810
14385,7325,1811
14386,7325,1812
14387,7326,1810
14388,7326,1811
14389,7326,1812
14390,7327,1810
14391,7327,1811
14392,7327,1812
14393,7328,1810
14394,7328,1811
14395,7328,1812
14396,7329,1810
14397,7329,1811
14398,7329,1812
14399,7330,1810
14400,7330,1811
14401,7330,1812
14402,7331,1810
14403,7331,1811
14404,7331,1812
14405,7332,1810
14406,7333,1810
14407,7334,1810
14408,7335,1810
14409,7336,1810
14410,7337,1810
14411,7338,1810
14412,7339,1810
14413,7340,1811
14414,7341,1811
14415,7342,1811
14416,7343,1811
14417,7344,1811
14418,7345,1811
14419,7346,1812
14420,7347,1812
14421,7348,1812
14422,7349,1812
14423,7350,1812
14424,7351,1812
