InternalName,ID,Flags,TraitCurrencyID
10.0 Professions - Tailoring - Draconic Needlework - Azureweave Tailoring - Child Unlock Cost,1963,1,1794
10.0 Professions - Tailoring - Draconic Needlework - Draconic Needlework - Child Unlock Cost,1964,1,1795
10.0 Professions - Tailoring - Draconic Needlework- Tab Unlock Cost,1965,1,22
10.0 Professions - Tailoring - Draconic Needlework - Path Spend Cost,1966,1,12
10.0 Professions - Tailoring - Garmentcrafting - Belts - Child Unlock Cost,1967,1,1796
10.0 Professions - Tailoring - Garmentcrafting - Armbands - Child Unlock Cost,1968,1,1797
10.0 Professions - Tailoring - Garmentcrafting - Mantles - Child Unlock Cost,1969,1,1798
10.0 Professions - Tailoring - Garmentcrafting - Embellishments - Child Unlock Cost,1970,1,1799
10.0 Professions - Tailoring - Garmentcrafting - Cloaks - Child Unlock Cost,1971,1,1800
10.0 Professions - Tailoring - Garmentcrafting - Hats - Child Unlock Cost,1972,1,1801
10.0 Professions - Tailoring - Garmentcrafting - Footwear - Child Unlock Cost,1973,1,1802
10.0 Professions - Tailoring - Garmentcrafting - Gloves - Child Unlock Cost,1974,1,1803
10.0 Professions - Tailoring - Garmentcrafting - Outerwear - Child Unlock Cost,1975,1,1804
10.0 Professions - Tailoring - Garmentcrafting - Leggings - Child Unlock Cost,1976,1,1805
10.0 Professions - Tailoring - Garmentcrafting - Robes - Child Unlock Cost,1977,1,1806
10.0 Professions - Tailoring - Garmentcrafting - Outfits - Child Unlock Cost,1978,1,1807
10.0 Professions - Tailoring - Garmentcrafting - Garmentcrafting - Child Unlock Cost,1979,1,1808
10.0 Professions - Tailoring - Garmentcrafting- Tab Unlock Cost,1980,1,22
10.0 Professions - Tailoring - Garmentcrafting - Path Spend Cost,1981,1,12
10.0 Professions - Tailoring - Garmentcrafting - Belts - Child Unlock Cost,1982,1,1809
10.0 Professions - Tailoring - Garmentcrafting - Armbands - Child Unlock Cost,1983,1,1810
10.0 Professions - Tailoring - Garmentcrafting - Mantles - Child Unlock Cost,1984,1,1811
10.0 Professions - Tailoring - Garmentcrafting - Embellishments - Child Unlock Cost,1985,1,1812
10.0 Professions - Tailoring - Garmentcrafting - Cloaks - Child Unlock Cost,1986,1,1813
10.0 Professions - Tailoring - Garmentcrafting - Hats - Child Unlock Cost,1987,1,1814
10.0 Professions - Tailoring - Garmentcrafting - Footwear - Child Unlock Cost,1988,1,1815
10.0 Professions - Tailoring - Garmentcrafting - Gloves - Child Unlock Cost,1989,1,1816
10.0 Professions - Tailoring - Garmentcrafting - Outerwear - Child Unlock Cost,1990,1,1817
10.0 Professions - Tailoring - Garmentcrafting - Leggings - Child Unlock Cost,1991,1,1818
10.0 Professions - Tailoring - Garmentcrafting - Robes - Child Unlock Cost,1992,1,1819
10.0 Professions - Tailoring - Garmentcrafting - Outfits - Child Unlock Cost,1993,1,1820
10.0 Professions - Tailoring - Garmentcrafting - Garmentcrafting - Child Unlock Cost,1994,1,1821
10.0 Professions - Tailoring - Garmentcrafting- Tab Unlock Cost,1995,1,22
10.0 Professions - Tailoring - Garmentcrafting - Path Spend Cost,1996,1,12
Group cost,1999,1,1825
Group cost,2000,1,1824
10.0 Professions - Engineering - Optimized Efficiency - Generalist - Child Unlock Cost,2001,1,1826
10.0 Professions - Engineering - Optimized Efficiency - Scrapper - Child Unlock Cost,2002,1,1827
10.0 Professions - Engineering - Optimized Efficiency - Pieces Parts - Child Unlock Cost,2003,1,1828
10.0 Professions - Engineering - Optimized Efficiency - Optimized Efficiency - Child Unlock Cost,2004,1,1829
10.0 Professions - Engineering - Optimized Efficiency - Path Spend Cost,2005,1,5
10.0 Professions - Engineering - Explosives - Ez-Thro - Child Unlock Cost,2006,1,1830
10.0 Professions - Engineering - Explosives - Short Fuse - Child Unlock Cost,2007,1,1831
10.0 Professions - Engineering - Explosives - Creation - Child Unlock Cost,2008,1,1832
10.0 Professions - Engineering - Explosives - Explosives - Child Unlock Cost,2009,1,1833
10.0 Professions - Engineering - Explosives- Tab Unlock Cost,2010,1,15
10.0 Professions - Engineering - Explosives - Path Spend Cost,2011,1,5
10.0 Professions - Engineering - Function Over Form - Utility - Child Unlock Cost,2012,1,1834
10.0 Professions - Engineering - Function Over Form - Gears for Gear - Child Unlock Cost,2013,1,1835
10.0 Professions - Engineering - Function Over Form - Gear - Child Unlock Cost,2014,1,1836
10.0 Professions - Engineering - Function Over Form - Function Over Form - Child Unlock Cost,2015,1,1837
10.0 Professions - Engineering - Function Over Form- Tab Unlock Cost,2016,1,15
10.0 Professions - Engineering - Function Over Form - Path Spend Cost,2017,1,5
10.0 Professions - Engineering - Mechanical Mind - Novelties - Child Unlock Cost,2018,1,1838
10.0 Professions - Engineering - Mechanical Mind - Inventions - Child Unlock Cost,2019,1,1839
10.0 Professions - Engineering - Mechanical Mind - Mechanical Mind - Child Unlock Cost,2020,1,1840
10.0 Professions - Engineering - Mechanical Mind- Tab Unlock Cost,2021,1,15
10.0 Professions - Engineering - Mechanical Mind - Path Spend Cost,2022,1,5
,2025,1,1843
,2026,1,1844
Group cost,2030,1,1847
Group cost,2031,1,1847
Group cost,2032,1,1848
,2035,1,1851
,2036,1,1852
Group cost,2039,1,1855
Group cost,2040,1,1856
Group cost,2043,1,1859
Group cost,2044,1,1860
Group cost,2047,1,1863
Group cost,2048,1,1864
Group cost,2051,1,1867
Group cost,2052,1,1868
10.0 Professions - Blacksmithing - Anvil Mastery - Poignant Plans - Child Unlock Cost,2053,1,1869
10.0 Professions - Blacksmithing - Anvil Mastery - Safety Smithing - Child Unlock Cost,2054,1,1870
10.0 Professions - Blacksmithing - Anvil Mastery - Hammer Control - Child Unlock Cost,2055,1,1871
10.0 Professions - Blacksmithing - Anvil Mastery - Path Spend Cost,2056,1,1
