ID,EpicF[0],EpicF[1],SuperiorF[0],SuperiorF[1],GoodF[0],GoodF[1],Epic[0],Epic[1],Superior[0],Superior[1],Good[0],Good[1]
834,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
835,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
836,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
837,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
838,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
839,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
840,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
841,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
842,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
843,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
844,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
845,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
846,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
847,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
848,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
849,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
850,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
851,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
852,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
853,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
854,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
855,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
856,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
857,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
858,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
859,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
860,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
861,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
862,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
863,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
864,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
865,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
866,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
867,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
868,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
869,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
870,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
871,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
872,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
873,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
874,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
875,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
876,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
877,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
878,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
879,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
880,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
881,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
882,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
883,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
884,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
885,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
886,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
887,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
888,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
889,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
890,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
891,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
892,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
893,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
894,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
895,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
896,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
897,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
898,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
899,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
900,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
901,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
902,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
903,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
904,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
905,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
906,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
907,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
908,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
909,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
910,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
911,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
912,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
913,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
914,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
915,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
916,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
917,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
918,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
919,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
920,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
921,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
922,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
923,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
924,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
925,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
926,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
927,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
928,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
929,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
930,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
931,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
932,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
933,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
934,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
935,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
936,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
937,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
938,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
939,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
940,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
941,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
942,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
943,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
944,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
945,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
946,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
947,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
948,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
949,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
950,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
951,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
952,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
953,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
954,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
955,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
956,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
957,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
958,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
959,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
960,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
961,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
962,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
963,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
964,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
965,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
966,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
967,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
968,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
969,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
970,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
971,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
972,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
973,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
974,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
975,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
976,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
977,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
978,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
979,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
980,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
981,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
982,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
983,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
984,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
985,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
986,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
987,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
988,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
989,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
990,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
991,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
992,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
993,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
994,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
995,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
996,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
997,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
998,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
999,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1000,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1001,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1002,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1003,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1004,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1005,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1006,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1007,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1008,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1009,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1010,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1011,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1012,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1013,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1014,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1015,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1016,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1017,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1018,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1019,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1020,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1021,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1022,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1023,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1024,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1025,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1026,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1027,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1028,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1029,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1030,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1031,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1032,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1033,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1034,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1035,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1036,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1037,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1038,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1039,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1040,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1041,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1042,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1043,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1044,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1045,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1046,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1047,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1048,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1049,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1050,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1051,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1052,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1053,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1054,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1055,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1056,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1057,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1058,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1059,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1060,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1061,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1062,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1063,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1064,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1065,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1066,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1067,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1068,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1069,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1070,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1071,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1072,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1073,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1074,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1075,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1076,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1077,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1078,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1079,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1080,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1081,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1082,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1083,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1084,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1085,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1086,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1087,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1088,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1089,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1090,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1091,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1092,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1093,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1094,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1095,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1096,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1097,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1098,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1099,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1100,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1101,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1102,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1103,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1104,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1105,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1106,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1107,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1108,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1109,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
