ID,DamageReplaceStatF,DamageSecondaryF,DamageReplaceStat,DamageSecondary,EpicF[0],EpicF[1],EpicF[2],EpicF[3],EpicF[4],SuperiorF[0],SuperiorF[1],SuperiorF[2],SuperiorF[3],SuperiorF[4],GoodF[0],GoodF[1],GoodF[2],GoodF[3],GoodF[4],Epic[0],Epic[1],Epic[2],Epic[3],Epic[4],Superior[0],Superior[1],Superior[2],Superior[3],Superior[4],Good[0],Good[1],Good[2],Good[3],Good[4]
985,5141304.5,55099844,5141304,55099845,182133.3,136599.97,102449.98,91066.65,91066.65,182133.3,136599.97,102449.98,91066.65,91066.65,182133.3,136599.97,102449.98,91066.65,91066.65,182133,136599,102449,91066,91066,182133,136599,102449,91066,91066,182133,136599,102449,91066,91066
986,5237620,56136252,5237620,56136253,183838.25,137878.69,103409.02,91919.125,91919.125,183838.25,137878.69,103409.02,91919.125,91919.125,183838.25,137878.69,103409.02,91919.125,91919.125,183838,137878,103409,91919,91919,183838,137878,103409,91919,91919,183838,137878,103409,91919,91919
987,5335744,57192156,5335743,57192156,185559.16,139169.38,104377.03,92779.58,92779.58,185559.16,139169.38,104377.03,92779.58,92779.58,185559.16,139169.38,104377.03,92779.58,92779.58,185559,139169,104377,92779,92779,185559,139169,104377,92779,92779,185559,139169,104377,92779,92779
988,5435709.5,58267920,5435709,58267920,187296.19,140472.14,105354.1,93648.09,93648.09,187296.19,140472.14,105354.1,93648.09,93648.09,187296.19,140472.14,105354.1,93648.09,93648.09,187296,140472,105354,93648,93648,187296,140472,105354,93648,93648,187296,140472,105354,93648,93648
989,5537552,59363920,5537551,59363918,189049.47,141787.1,106340.32,94524.734,94524.734,189049.47,141787.1,106340.32,94524.734,94524.734,189049.47,141787.1,106340.32,94524.734,94524.734,189049,141787,106340,94524,94524,189049,141787,106340,94524,94524,189049,141787,106340,94524,94524
990,5641306,60480532,5641305,60480532,190819.16,143114.36,107335.77,95409.58,95409.58,190819.16,143114.36,107335.77,95409.58,95409.58,190819.16,143114.36,107335.77,95409.58,95409.58,190819,143114,107335,95409,95409,190819,143114,107335,95409,95409,190819,143114,107335,95409,95409
991,5747008,61618148,5747007,61618149,192605.4,144454.06,108340.55,96302.7,96302.7,192605.4,144454.06,108340.55,96302.7,96302.7,192605.4,144454.06,108340.55,96302.7,96302.7,192605,144454,108340,96302,96302,192605,144454,108340,96302,96302,192605,144454,108340,96302,96302
992,5854694,62777164,5854694,62777164,194408.39,145806.3,109354.72,97204.195,97204.195,194408.39,145806.3,109354.72,97204.195,97204.195,194408.39,145806.3,109354.72,97204.195,97204.195,194408,145806,109354,97204,97204,194408,145806,109354,97204,97204,194408,145806,109354,97204,97204
993,5964402,63957980,5964402,63957980,196228.25,147171.19,110378.39,98114.125,98114.125,196228.25,147171.19,110378.39,98114.125,98114.125,196228.25,147171.19,110378.39,98114.125,98114.125,196228,147171,110378,98114,98114,196228,147171,110378,98114,98114,196228,147171,110378,98114,98114
994,6076169.5,65161010,6076169,65161007,198065.14,148548.86,111411.65,99032.57,99032.57,198065.14,148548.86,111411.65,99032.57,99032.57,198065.14,148548.86,111411.65,99032.57,99032.57,198065,148548,111411,99032,99032,198065,148548,111411,99032,99032,198065,148548,111411,99032,99032
995,6190035.5,66386664,6190035,66386662,199919.23,149939.42,112454.57,99959.62,99959.62,199919.23,149939.42,112454.57,99959.62,99959.62,199919.23,149939.42,112454.57,99959.62,99959.62,199919,149939,112454,99959,99959,199919,149939,112454,99959,99959,199919,149939,112454,99959,99959
996,6306039.5,67635370,6306039,67635371,201790.69,151343.02,113507.26,100895.34,100895.34,201790.69,151343.02,113507.26,100895.34,100895.34,201790.69,151343.02,113507.26,100895.34,100895.34,201790,151343,113507,100895,100895,201790,151343,113507,100895,100895,201790,151343,113507,100895,100895
997,6424221.5,68907570,6424221,68907568,203679.64,152759.73,114569.8,101839.82,101839.82,203679.64,152759.73,114569.8,101839.82,101839.82,203679.64,152759.73,114569.8,101839.82,101839.82,203679,152759,114569,101839,101839,203679,152759,114569,101839,101839,203679,152759,114569,101839,101839
998,6544622,70203700,6544622,70203694,205586.3,154189.72,115642.29,102793.15,102793.15,205586.3,154189.72,115642.29,102793.15,102793.15,205586.3,154189.72,115642.29,102793.15,102793.15,205586,154189,115642,102793,102793,205586,154189,115642,102793,102793,205586,154189,115642,102793,102793
999,6667283.5,71524200,6667283,71524201,207510.78,155633.1,116724.81,103755.39,103755.39,207510.78,155633.1,116724.81,103755.39,103755.39,207510.78,155633.1,116724.81,103755.39,103755.39,207510,155633,116724,103755,103755,207510,155633,116724,103755,103755,207510,155633,116724,103755,103755
1000,6792247.5,72869544,6792247,72869545,209453.3,157089.97,117817.48,104726.65,104726.65,209453.3,157089.97,117817.48,104726.65,104726.65,209453.3,157089.97,117817.48,104726.65,104726.65,209453,157089,117817,104726,104726,209453,157089,117817,104726,104726,209453,157089,117817,104726,104726
1001,6919558.5,74240190,6919558,74240195,211413.98,158560.48,118920.37,105706.99,105706.99,211413.98,158560.48,118920.37,105706.99,105706.99,211413.98,158560.48,118920.37,105706.99,105706.99,211413,158560,118920,105706,105706,211413,158560,118920,105706,105706,211413,158560,118920,105706,105706
1002,7049259.5,75636620,7049259,75636626,213393.03,160044.78,120033.59,106696.52,106696.52,213393.03,160044.78,120033.59,106696.52,106696.52,213393.03,160044.78,120033.59,106696.52,106696.52,213393,160044,120033,106696,106696,213393,160044,120033,106696,106696,213393,160044,120033,106696,106696
1003,7181396.5,77059330,7181396,77059324,215390.61,161542.95,121157.22,107695.3,107695.3,215390.61,161542.95,121157.22,107695.3,107695.3,215390.61,161542.95,121157.22,107695.3,107695.3,215390,161542,121157,107695,107695,215390,161542,121157,107695,107695,215390,161542,121157,107695,107695
1004,7316014,78508780,7316014,78508782,217406.88,163055.16,122291.37,108703.44,108703.44,217406.88,163055.16,122291.37,108703.44,108703.44,217406.88,163055.16,122291.37,108703.44,108703.44,217406,163055,122291,108703,108703,217406,163055,122291,108703,108703,217406,163055,122291,108703,108703
1005,7453159.5,79985500,7453159,79985504,219442.03,164581.52,123436.14,109721.02,109721.02,219442.03,164581.52,123436.14,109721.02,109721.02,219442.03,164581.52,123436.14,109721.02,109721.02,219442,164581,123436,109721,109721,219442,164581,123436,109721,109721,219442,164581,123436,109721,109721
1006,7592880.5,81490000,7592880,81490002,221496.22,166122.17,124591.63,110748.11,110748.11,221496.22,166122.17,124591.63,110748.11,110748.11,221496.22,166122.17,124591.63,110748.11,110748.11,221496,166122,124591,110748,110748,221496,166122,124591,110748,110748,221496,166122,124591,110748,110748
1007,7735225,83022800,7735225,83022800,223569.66,167677.23,125757.93,111784.83,111784.83,223569.66,167677.23,125757.93,111784.83,111784.83,223569.66,167677.23,125757.93,111784.83,111784.83,223569,167677,125757,111784,111784,223569,167677,125757,111784,111784,223569,167677,125757,111784,111784
1008,7880242.5,84584430,7880242,84584429,225662.48,169246.88,126935.15,112831.24,112831.24,225662.48,169246.88,126935.15,112831.24,112831.24,225662.48,169246.88,126935.15,112831.24,112831.24,225662,169246,126935,112831,112831,225662,169246,126935,112831,112831,225662,169246,126935,112831,112831
1009,8027983.5,86175430,8027983,86175432,227774.92,170831.19,128123.39,113887.46,113887.46,227774.92,170831.19,128123.39,113887.46,113887.46,227774.92,170831.19,128123.39,113887.46,113887.46,227774,170831,128123,113887,113887,227774,170831,128123,113887,113887,227774,170831,128123,113887,113887
1010,8178498.5,87796360,8178498,87796360,229907.12,172430.34,129322.76,114953.56,114953.56,229907.12,172430.34,129322.76,114953.56,114953.56,229907.12,172430.34,129322.76,114953.56,114953.56,229907,172430,129322,114953,114953,229907,172430,129322,114953,114953,229907,172430,129322,114953,114953
1011,8331840.5,89447780,8331840,89447778,232059.28,174044.47,130533.34,116029.64,116029.64,232059.28,174044.47,130533.34,116029.64,116029.64,232059.28,174044.47,130533.34,116029.64,116029.64,232059,174044,130533,116029,116029,232059,174044,130533,116029,116029,232059,174044,130533,116029,116029
1012,8488062,91130260,8488062,91130259,234231.6,175673.69,131755.27,117115.8,117115.8,234231.6,175673.69,131755.27,117115.8,117115.8,234231.6,175673.69,131755.27,117115.8,117115.8,234231,175673,131755,117115,117115,234231,175673,131755,117115,117115,234231,175673,131755,117115,117115
1013,8647217,92844380,8647217,92844386,236424.23,177318.17,132988.62,118212.12,118212.12,236424.23,177318.17,132988.62,118212.12,118212.12,236424.23,177318.17,132988.62,118212.12,118212.12,236424,177318,132988,118212,118212,236424,177318,132988,118212,118212,236424,177318,132988,118212,118212
1014,8809362,94590760,8809361,94590756,238637.4,178978.05,134233.53,119318.7,119318.7,238637.4,178978.05,134233.53,119318.7,119318.7,238637.4,178978.05,134233.53,119318.7,119318.7,238637,178978,134233,119318,119318,238637,178978,134233,119318,119318,238637,178978,134233,119318,119318
1015,8974551,96369976,8974550,96369974,240871.28,180653.47,135490.1,120435.64,120435.64,240871.28,180653.47,135490.1,120435.64,120435.64,240871.28,180653.47,135490.1,120435.64,120435.64,240871,180653,135490,120435,120435,240871,180653,135490,120435,120435,240871,180653,135490,120435,120435
1016,9142843,98182660,9142842,98182658,243126.08,182344.56,136758.42,121563.04,121563.04,243126.08,182344.56,136758.42,121563.04,121563.04,243126.08,182344.56,136758.42,121563.04,121563.04,243126,182344,136758,121563,121563,243126,182344,136758,121563,121563,243126,182344,136758,121563,121563
1017,9314295,100029440,9314295,100029438,245401.98,184051.5,138038.62,122700.99,122700.99,245401.98,184051.5,138038.62,122700.99,122700.99,245401.98,184051.5,138038.62,122700.99,122700.99,245401,184051,138038,122700,122700,245401,184051,138038,122700,122700,245401,184051,138038,122700,122700
1018,9488968,101910960,9488967,101910956,247699.2,185774.4,139330.8,123849.6,123849.6,247699.2,185774.4,139330.8,123849.6,123849.6,247699.2,185774.4,139330.8,123849.6,123849.6,247699,185774,139330,123849,123849,247699,185774,139330,123849,123849,247699,185774,139330,123849,123849
1019,9666921,103827860,9666920,103827865,250017.9,187513.44,140635.08,125008.95,125008.95,250017.9,187513.44,140635.08,125008.95,125008.95,250017.9,187513.44,140635.08,125008.95,125008.95,250017,187513,140635,125008,125008,250017,187513,140635,125008,125008,250017,187513,140635,125008,125008
1020,9848216,105780830,9848216,105780829,252358.33,189268.75,141951.56,126179.16,126179.16,252358.33,189268.75,141951.56,126179.16,126179.16,252358.33,189268.75,141951.56,126179.16,126179.16,252358,189268,141951,126179,126179,252358,189268,141951,126179,126179,252358,189268,141951,126179,126179
1021,10032917,107770530,10032916,107770528,254720.66,191040.5,143280.38,127360.33,127360.33,254720.66,191040.5,143280.38,127360.33,127360.33,254720.66,191040.5,143280.38,127360.33,127360.33,254720,191040,143280,127360,127360,254720,191040,143280,127360,127360,254720,191040,143280,127360,127360
1022,10221086,109797660,10221086,109797653,257105.1,192828.83,144621.62,128552.55,128552.55,257105.1,192828.83,144621.62,128552.55,128552.55,257105.1,192828.83,144621.62,128552.55,128552.55,257105,192828,144621,128552,128552,257105,192828,144621,128552,128552,257105,192828,144621,128552,128552
1023,10412790,111862910,10412790,111862908,259511.86,194633.89,145975.42,129755.93,129755.93,259511.86,194633.89,145975.42,129755.93,129755.93,259511.86,194633.89,145975.42,129755.93,129755.93,259511,194633,145975,129755,129755,259511,194633,145975,129755,129755,259511,194633,145975,129755,129755
1024,10608095,113967010,10608094,113967009,261941.16,196455.86,147341.9,130970.58,130970.58,261941.16,196455.86,147341.9,130970.58,130970.58,261941.16,196455.86,147341.9,130970.58,130970.58,261941,196455,147341,130970,130970,261941,196455,147341,130970,130970,261941,196455,147341,130970,130970
1025,10807068,116110690,10807067,116110687,264393.2,198294.89,148721.17,132196.6,132196.6,264393.2,198294.89,148721.17,132196.6,132196.6,264393.2,198294.89,148721.17,132196.6,132196.6,264393,198294,148721,132196,132196,264393,198294,148721,132196,132196,264393,198294,148721,132196,132196
1026,11009778,118294690,11009777,118294687,266868.2,200151.12,150113.34,133434.1,133434.1,266868.2,200151.12,150113.34,133434.1,133434.1,266868.2,200151.12,150113.34,133434.1,133434.1,266868,200151,150113,133434,133434,266868,200151,150113,133434,133434,266868,200151,150113,133434,133434
1027,11216296,120519770,11216295,120519767,269366.34,202024.75,151518.56,134683.17,134683.17,269366.34,202024.75,151518.56,134683.17,134683.17,269366.34,202024.75,151518.56,134683.17,134683.17,269366,202024,151518,134683,134683,269366,202024,151518,134683,134683,269366,202024,151518,134683,134683
1028,11426693,122786700,11426692,122786701,271887.88,203915.9,152936.92,135943.94,135943.94,271887.88,203915.9,152936.92,135943.94,135943.94,271887.88,203915.9,152936.92,135943.94,135943.94,271887,203915,152936,135943,135943,271887,203915,152936,135943,135943,271887,203915,152936,135943,135943
1029,11641042,125096270,11641042,125096274,274433,205824.77,154368.56,137216.5,137216.5,274433,205824.77,154368.56,137216.5,137216.5,274433,205824.77,154368.56,137216.5,137216.5,274433,205824,154368,137216,137216,274433,205824,154368,137216,137216,274433,205824,154368,137216,137216
1030,11859418,127449290,11859417,127449290,277001.97,207751.48,155813.61,138500.98,138500.98,277001.97,207751.48,155813.61,138500.98,138500.98,277001.97,207751.48,155813.61,138500.98,138500.98,277001,207751,155813,138500,138500,277001,207751,155813,138500,138500,277001,207751,155813,138500,138500
1031,12081895,129846570,12081895,129846565,279595,209696.25,157272.19,139797.5,139797.5,279595,209696.25,157272.19,139797.5,139797.5,279595,209696.25,157272.19,139797.5,139797.5,279594,209696,157272,139797,139797,279594,209696,157272,139797,139797,279594,209696,157272,139797,139797
1032,12308552,132288940,12308551,132288933,282212.28,211659.22,158744.4,141106.14,141106.14,282212.28,211659.22,158744.4,141106.14,141106.14,282212.28,211659.22,158744.4,141106.14,141106.14,282212,211659,158744,141106,141106,282212,211659,158744,141106,141106,282212,211659,158744,141106,141106
1033,12539466,134777250,12539466,134777240,284854.1,213640.56,160230.42,142427.05,142427.05,284854.1,213640.56,160230.42,142427.05,142427.05,284854.1,213640.56,160230.42,142427.05,142427.05,284854,213640,160230,142427,142427,284854,213640,160230,142427,142427,284854,213640,160230,142427,142427
1034,12774719,137312350,12774718,137312351,287520.6,215640.45,161730.34,143760.3,143760.3,287520.6,215640.45,161730.34,143760.3,143760.3,287520.6,215640.45,161730.34,143760.3,143760.3,287520,215640,161730,143760,143760,287520,215640,161730,143760,143760,287520,215640,161730,143760,143760
1035,13014390,139895150,13014390,139895147,290212.1,217659.06,163244.3,145106.05,145106.05,290212.1,217659.06,163244.3,145106.05,145106.05,290212.1,217659.06,163244.3,145106.05,145106.05,290212,217659,163244,145106,145106,290212,217659,163244,145106,145106,290212,217659,163244,145106,145106
1036,13258564,142526530,13258564,142526524,292928.75,219696.56,164772.42,146464.38,146464.38,292928.75,219696.56,164772.42,146464.38,146464.38,292928.75,219696.56,164772.42,146464.38,146464.38,292928,219696,164772,146464,146464,292928,219696,164772,146464,146464,292928,219696,164772,146464,146464
1037,13507325,145207400,13507325,145207397,295670.88,221753.16,166314.86,147835.44,147835.44,295670.88,221753.16,166314.86,147835.44,147835.44,295670.88,221753.16,166314.86,147835.44,147835.44,295670,221753,166314,147835,147835,295670,221753,166314,147835,147835,295670,221753,166314,147835,147835
1038,13760759,147938690,13760759,147938695,298438.66,223828.98,167871.73,149219.33,149219.33,298438.66,223828.98,167871.73,149219.33,149219.33,298438.66,223828.98,167871.73,149219.33,149219.33,298438,223828,167871,149219,149219,298438,223828,167871,149219,149219,298438,223828,167871,149219,149219
1039,14018954,150721380,14018954,150721369,301232.34,225924.25,169443.19,150616.17,150616.17,301232.34,225924.25,169443.19,150616.17,150616.17,301232.34,225924.25,169443.19,150616.17,150616.17,301232,225924,169443,150616,150616,301232,225924,169443,150616,150616,301232,225924,169443,150616,150616
1040,14282000,153556380,14282000,153556384,304052.16,228039.12,171029.34,152026.08,152026.08,304052.16,228039.12,171029.34,152026.08,152026.08,304052.16,228039.12,171029.34,152026.08,152026.08,304052,228039,171029,152026,152026,304052,228039,171029,152026,152026,304052,228039,171029,152026,152026
1041,14549988,156444720,14549987,156444724,306898.4,230173.8,172630.34,153449.2,153449.2,306898.4,230173.8,172630.34,153449.2,153449.2,306898.4,230173.8,172630.34,153449.2,153449.2,306898,230173,172630,153449,153449,306898,230173,172630,153449,153449,306898,230173,172630,153449,153449
1042,14823010,159387400,14823009,159387393,309771.28,232328.45,174246.34,154885.64,154885.64,309771.28,232328.45,174246.34,154885.64,154885.64,309771.28,232328.45,174246.34,154885.64,154885.64,309771,232328,174246,154885,154885,309771,232328,174246,154885,154885,309771,232328,174246,154885,154885
1043,15101161,162385400,15101161,162385412,312671.06,234503.28,175877.47,156335.53,156335.53,312671.06,234503.28,175877.47,156335.53,156335.53,312671.06,234503.28,175877.47,156335.53,156335.53,312671,234503,175877,156335,156335,312671,234503,175877,156335,156335,312671,234503,175877,156335,156335
1044,15384539,165439820,15384538,165439823,315597.97,236698.47,177523.86,157798.98,157798.98,315597.97,236698.47,177523.86,157798.98,157798.98,315597.97,236698.47,177523.86,157798.98,157798.98,315597,236698,177523,157798,157798,315597,236698,177523,157798,157798,315597,236698,177523,157798,157798
1045,15673240,168551680,15673239,168551686,318552.28,238914.2,179185.66,159276.14,159276.14,318552.28,238914.2,179185.66,159276.14,159276.14,318552.28,238914.2,179185.66,159276.14,159276.14,318552,238914,179185,159276,159276,318552,238914,179185,159276,159276,318552,238914,179185,159276,159276
1046,15967365,171722080,15967364,171722083,321534.25,241150.69,180863.02,160767.12,160767.12,321534.25,241150.69,180863.02,160767.12,160767.12,321534.25,241150.69,180863.02,160767.12,160767.12,321534,241150,180863,160767,160767,321534,241150,180863,160767,160767,321534,241150,180863,160767,160767
1047,16267016,174952110,16267016,174952113,324544.12,243408.1,182556.08,162272.06,162272.06,324544.12,243408.1,182556.08,162272.06,162272.06,324544.12,243408.1,182556.08,162272.06,162272.06,324544,243408,182556,162272,162272,324544,243408,182556,162272,162272,324544,243408,182556,162272,162272
1048,16572297,178242900,16572297,178242900,327582.2,245686.64,184264.98,163791.1,163791.1,327582.2,245686.64,184264.98,163791.1,163791.1,327582.2,245686.64,184264.98,163791.1,163791.1,327582,245686,184264,163791,163791,327582,245686,184264,163791,163791,327582,245686,184264,163791,163791
1049,16883314,181595580,16883313,181595584,330648.7,247986.52,185989.89,165324.34,165324.34,330648.7,247986.52,185989.89,165324.34,165324.34,330648.7,247986.52,185989.89,165324.34,165324.34,330648,247986,185989,165324,165324,330648,247986,185989,165324,165324,330648,247986,185989,165324,165324
1050,17200174,185011330,17200174,185011332,333743.9,250307.92,187730.94,166871.95,166871.95,333743.9,250307.92,187730.94,166871.95,166871.95,333743.9,250307.92,187730.94,166871.95,166871.95,333743,250307,187730,166871,166871,333743,250307,187730,166871,166871,333743,250307,187730,166871,166871
1051,17522988,188491330,17522987,188491328,336868.06,252651.05,189488.3,168434.03,168434.03,336868.06,252651.05,189488.3,168434.03,168434.03,336868.06,252651.05,189488.3,168434.03,168434.03,336868,252651,189488,168434,168434,336868,252651,189488,168434,168434,336868,252651,189488,168434,168434
1052,17851866,192036780,17851866,192036782,340021.5,255016.12,191262.1,170010.75,170010.75,340021.5,255016.12,191262.1,170010.75,170010.75,340021.5,255016.12,191262.1,170010.75,170010.75,340021,255016,191262,170010,170010,340021,255016,191262,170010,170010,340021,255016,191262,170010,170010
1053,18186926,195648930,18186925,195648925,343204.44,257403.33,193052.5,171602.22,171602.22,343204.44,257403.33,193052.5,171602.22,171602.22,343204.44,257403.33,193052.5,171602.22,171602.22,343204,257403,193052,171602,171602,343204,257403,193052,171602,171602,343204,257403,193052,171602,171602
1054,18528278,199329010,18528278,199329011,346417.2,259812.89,194859.66,173208.6,173208.6,346417.2,259812.89,194859.66,173208.6,173208.6,346417.2,259812.89,194859.66,173208.6,173208.6,346417,259812,194859,173208,173208,346417,259812,194859,173208,173208,346417,259812,194859,173208,173208
1055,18876046,203078320,18876046,203078317,349660,262245,196683.75,174830,174830,349660,262245,196683.75,174830,174830,349660,262245,196683.75,174830,174830,349659,262244,196683,174829,174829,349659,262244,196683,174829,174829,349659,262244,196683,174829,174829
1056,19230348,206898140,19230348,206898147,352933.16,264699.88,198524.9,176466.58,176466.58,352933.16,264699.88,198524.9,176466.58,176466.58,352933.16,264699.88,198524.9,176466.58,176466.58,352933,264699,198524,176466,176466,352933,264699,198524,176466,176466,352933,264699,198524,176466,176466
1057,19591308,210789820,19591308,210789827,356236.97,267177.72,200383.3,178118.48,178118.48,356236.97,267177.72,200383.3,178118.48,178118.48,356236.97,267177.72,200383.3,178118.48,178118.48,356236,267177,200383,178118,178118,356236,267177,200383,178118,178118,356236,267177,200383,178118,178118
1058,19959050,214754700,19959050,214754708,359571.72,269678.78,202259.08,179785.86,179785.86,359571.72,269678.78,202259.08,179785.86,179785.86,359571.72,269678.78,202259.08,179785.86,179785.86,359571,269678,202259,179785,179785,359571,269678,202259,179785,179785,359571,269678,202259,179785,179785
1059,20333702,218794160,20333701,218794166,362937.66,272203.25,204152.44,181468.83,181468.83,362937.66,272203.25,204152.44,181468.83,181468.83,362937.66,272203.25,204152.44,181468.83,181468.83,362937,272203,204152,181468,181468,362937,272203,204152,181468,181468,362937,272203,204152,181468,181468
1060,20715394,222909600,20715393,222909606,366335.12,274751.34,206063.5,183167.56,183167.56,366335.12,274751.34,206063.5,183167.56,183167.56,366335.12,274751.34,206063.5,183167.56,183167.56,366335,274751,206063,183167,183167,366335,274751,206063,183167,183167,366335,274751,206063,183167,183167
1061,21104258,227102450,21104257,227102455,369764.38,277323.28,207992.47,184882.19,184882.19,369764.38,277323.28,207992.47,184882.19,184882.19,369764.38,277323.28,207992.47,184882.19,184882.19,369764,277323,207992,184882,184882,369764,277323,207992,184882,184882,369764,277323,207992,184882,184882
1062,21500428,231374180,21500428,231374170,373225.75,279919.3,209939.48,186612.88,186612.88,373225.75,279919.3,209939.48,186612.88,186612.88,373225.75,279919.3,209939.48,186612.88,186612.88,373225,279919,209939,186612,186612,373225,279919,209939,186612,186612,373225,279919,209939,186612,186612
1063,21904044,235726240,21904043,235726235,376719.53,282539.62,211904.73,188359.77,188359.77,376719.53,282539.62,211904.73,188359.77,188359.77,376719.53,282539.62,211904.73,188359.77,188359.77,376719,282539,211904,188359,188359,376719,282539,211904,188359,188359,376719,282539,211904,188359,188359
1064,22315244,240160160,22315243,240160160,380246,285184.5,213888.38,190123,190123,380246,285184.5,213888.38,190123,190123,380246,285184.5,213888.38,190123,190123,380245,285184,213888,190122,190122,380245,285184,213888,190122,190122,380245,285184,213888,190122,190122
1065,22734170,244677490,22734169,244677486,383805.47,287854.1,215890.58,191902.73,191902.73,383805.47,287854.1,215890.58,191902.73,191902.73,383805.47,287854.1,215890.58,191902.73,191902.73,383805,287854,215890,191902,191902,383805,287854,215890,191902,191902,383805,287854,215890,191902,191902
1066,23160968,249279780,23160968,249279782,387398.28,290548.72,217911.53,193699.14,193699.14,387398.28,290548.72,217911.53,193699.14,193699.14,387398.28,290548.72,217911.53,193699.14,193699.14,387398,290548,217911,193699,193699,387398,290548,217911,193699,193699,387398,290548,217911,193699,193699
1067,23595788,253968640,23595787,253968645,391024.72,293268.53,219951.4,195512.36,195512.36,391024.72,293268.53,219951.4,195512.36,195512.36,391024.72,293268.53,219951.4,195512.36,195512.36,391024,293268,219951,195512,195512,391024,293268,219951,195512,195512,391024,293268,219951,195512,195512
1068,24038778,258745700,24038777,258745703,394685.1,296013.84,222010.38,197342.55,197342.55,394685.1,296013.84,222010.38,197342.55,197342.55,394685.1,296013.84,222010.38,197342.55,197342.55,394685,296013,222010,197342,197342,394685,296013,222010,197342,197342,394685,296013,222010,197342,197342
1069,24490092,263612620,24490092,263612617,398379.75,298784.8,224088.61,199189.88,199189.88,398379.75,298784.8,224088.61,199189.88,199189.88,398379.75,298784.8,224088.61,199189.88,199189.88,398379,298784,224088,199189,199189,398379,298784,224088,199189,199189,398379,298784,224088,199189,199189
1070,24949888,268571070,24949888,268571075,402109,301581.75,226186.31,201054.5,201054.5,402109,301581.75,226186.31,201054.5,201054.5,402109,301581.75,226186.31,201054.5,201054.5,402108,301581,226186,201054,201054,402108,301581,226186,201054,201054,402108,301581,226186,201054,201054
1071,25418324,273622820,25418324,273622800,405873.12,304404.84,228303.64,202936.56,202936.56,405873.12,304404.84,228303.64,202936.56,202936.56,405873.12,304404.84,228303.64,202936.56,202936.56,405873,304404,228303,202936,202936,405873,304404,228303,202936,202936,405873,304404,228303,202936,202936
1072,25895564,278769540,25895564,278769546,409672.5,307254.38,230440.8,204836.25,204836.25,409672.5,307254.38,230440.8,204836.25,204836.25,409672.5,307254.38,230440.8,204836.25,204836.25,409672,307254,230440,204836,204836,409672,307254,230440,204836,204836,409672,307254,230440,204836,204836
1073,26381772,284013100,26381772,284013101,413507.47,310130.6,232597.95,206753.73,206753.73,413507.47,310130.6,232597.95,206753.73,206753.73,413507.47,310130.6,232597.95,206753.73,206753.73,413507,310130,232597,206753,206753,413507,310130,232597,206753,206753,413507,310130,232597,206753,206753
1074,26877118,289355300,26877117,289355285,417378.3,313033.72,234775.3,208689.16,208689.16,417378.3,313033.72,234775.3,208689.16,208689.16,417378.3,313033.72,234775.3,208689.16,208689.16,417378,313033,234775,208689,208689,417378,313033,234775,208689,208689,417378,313033,234775,208689,208689
1075,27381772,294797950,27381771,294797953,421285.38,315964.03,236973.03,210642.69,210642.69,421285.38,315964.03,236973.03,210642.69,210642.69,421285.38,315964.03,236973.03,210642.69,210642.69,421285,315964,236973,210642,210642,421285,315964,236973,210642,210642,421285,315964,236973,210642,210642
1076,27895910,300343000,27895910,300342997,425229.03,318921.78,239191.34,212614.52,212614.52,425229.03,318921.78,239191.34,212614.52,212614.52,425229.03,318921.78,239191.34,212614.52,212614.52,425229,318921,239191,212614,212614,425229,318921,239191,212614,212614,425229,318921,239191,212614,212614
1077,28419710,305992350,28419710,305992340,429209.62,321907.22,241430.4,214604.81,214604.81,429209.62,321907.22,241430.4,214604.81,214604.81,429209.62,321907.22,241430.4,214604.81,214604.81,429209,321907,241430,214604,214604,429209,321907,241430,214604,214604,429209,321907,241430,214604,214604
1078,28953356,311747940,28953355,311747946,433227.44,324920.6,243690.44,216613.72,216613.72,433227.44,324920.6,243690.44,216613.72,216613.72,433227.44,324920.6,243690.44,216613.72,216613.72,433227,324920,243690,216613,216613,433227,324920,243690,216613,216613,433227,324920,243690,216613,216613
1079,29497028,317611800,29497028,317611812,437282.9,327962.16,245971.62,218641.45,218641.45,437282.9,327962.16,245971.62,218641.45,218641.45,437282.9,327962.16,245971.62,218641.45,218641.45,437282,327962,245971,218641,218641,437282,327962,245971,218641,218641,437282,327962,245971,218641,218641
1080,30050920,323586000,30050919,323585976,441376.3,331032.22,248274.17,220688.16,220688.16,441376.3,331032.22,248274.17,220688.16,220688.16,441376.3,331032.22,248274.17,220688.16,220688.16,441376,331032,248274,220688,220688,441376,331032,248274,220688,220688,441376,331032,248274,220688,220688
1081,30615220,329672500,30615220,329672511,445508.03,334131.03,250598.27,222754.02,222754.02,445508.03,334131.03,250598.27,222754.02,222754.02,445508.03,334131.03,250598.27,222754.02,222754.02,445508,334131,250598,222754,222754,445508,334131,250598,222754,222754,445508,334131,250598,222754,222754
1082,31190128,335873540,31190127,335873533,449678.44,337258.8,252944.11,224839.22,224839.22,449678.44,337258.8,252944.11,224839.22,224839.22,449678.44,337258.8,252944.11,224839.22,224839.22,449678,337258,252944,224839,224839,449678,337258,252944,224839,224839,449678,337258,252944,224839,224839
1083,31775838,342191200,31775838,342191193,453887.88,340415.9,255311.92,226943.94,226943.94,453887.88,340415.9,255311.92,226943.94,226943.94,453887.88,340415.9,255311.92,226943.94,226943.94,453887,340415,255311,226943,226943,453887,340415,255311,226943,226943,453887,340415,255311,226943,226943
