ID,TraitNodeGroupID,TraitNodeID,Index
93820,4851,39730,50
93821,4851,39811,49
93822,4851,39743,48
93823,4851,39764,47
93824,4851,39836,46
93825,4851,39732,45
93826,4851,39818,44
93827,4851,39785,43
93828,4851,39800,42
93829,4851,39820,41
93830,4851,39728,40
93831,4851,39733,39
93832,4851,39804,38
93833,4851,39723,37
93834,4851,39735,36
93835,4851,39745,35
93836,4851,39758,34
93837,4851,39740,32
93838,4851,39774,31
93839,4851,39731,30
93840,4851,39801,29
93841,4851,39755,28
93842,4851,39807,27
93843,4851,39823,26
93844,4851,39834,25
93845,4851,39739,24
93846,4851,39760,22
93847,4851,39744,21
93848,4851,39742,20
93849,4851,39761,19
93850,4851,39794,18
93851,4851,39792,17
93852,4851,39737,16
93853,4851,39812,15
93854,4851,39775,14
93855,4851,39722,13
93856,4851,39716,12
93857,4851,39805,12
93858,4851,39750,11
93859,4851,39748,10
93860,4851,39721,9
93861,4851,39759,8
93862,4851,39819,7
93863,4851,39803,6
93864,4851,39762,5
93865,4851,39777,4
93866,4851,39772,3
93867,4851,39809,2
93868,4851,39839,1
93869,4852,39840,6
93870,4852,39841,5
93871,4852,39842,4
93872,4852,39843,3
93873,4852,39844,2
93874,4852,39845,1
93875,4852,39846,0
93876,4854,39847,6
93877,4854,39848,5
93878,4854,39849,4
93879,4854,39850,3
93880,4854,39851,2
93881,4854,39852,1
93882,4854,39853,0
93883,4856,39854,7
93884,4856,39855,6
93885,4856,39856,5
93886,4856,39857,4
93887,4856,39858,3
93888,4856,39859,2
93889,4856,39860,1
93890,4856,39861,0
93891,4858,39862,8
93892,4858,39863,7
93893,4858,39864,6
93894,4858,39865,5
93895,4858,39866,4
93896,4858,39867,3
93897,4858,39868,2
93898,4858,39869,1
93899,4858,39870,0
93900,4859,39871,2
93901,4859,39872,1
93902,4859,39873,0
93903,4860,39871,3
93904,4860,39872,2
93905,4860,39873,1
93906,4860,39874,0
93907,4861,39875,6
93908,4861,39876,5
93909,4861,39877,4
93910,4861,39878,3
93911,4861,39879,2
93912,4861,39880,1
93913,4861,39881,0
93914,4863,39882,7
93915,4863,39883,6
93916,4863,39884,5
93917,4863,39885,4
93918,4863,39886,3
93919,4863,39887,2
93920,4863,39888,1
93921,4863,39889,0
93922,4865,39890,8
93923,4865,39891,7
93924,4865,39892,6
93925,4865,39893,5
93926,4865,39894,4
93927,4865,39895,3
93928,4865,39896,2
93929,4865,39897,1
93930,4865,39898,0
93931,4866,39899,1
93932,4866,39900,0
93933,4867,39899,2
93934,4867,39900,1
93935,4867,39901,0
93936,4868,39902,8
93937,4868,39903,7
93938,4868,39904,6
93939,4868,39905,5
93940,4868,39906,4
93941,4868,39907,3
93942,4868,39908,2
93943,4868,39909,1
93944,4868,39910,0
93945,4870,39911,8
93946,4870,39912,7
93947,4870,39913,6
93948,4870,39914,5
93949,4870,39915,4
93950,4870,39916,3
93951,4870,39917,2
93952,4870,39918,1
93953,4870,39919,0
93954,4872,39920,6
93955,4872,39921,5
93956,4872,39922,4
93957,4872,39923,3
93958,4872,39924,2
93959,4872,39925,1
93960,4872,39926,0
93961,4874,39927,7
93962,4874,39928,6
93963,4874,39929,5
93964,4874,39930,4
93965,4874,39931,3
93966,4874,39932,2
93967,4874,39933,1
93968,4874,39934,0
93969,4875,39935,2
93970,4875,39936,1
93971,4875,39937,0
93972,4876,39935,3
93973,4876,39936,2
93974,4876,39937,1
93975,4876,39938,0
93976,4877,39939,6
93977,4877,39940,5
93978,4877,39941,4
93979,4877,39942,3
93980,4877,39943,2
93981,4877,39944,1
93982,4877,39945,0
93983,4879,39946,6
93984,4879,39947,5
93985,4879,39948,4
93986,4879,39949,3
93987,4879,39950,2
93988,4879,39951,1
93989,4879,39952,0
93990,4881,39953,10
93991,4881,39954,9
93992,4881,39955,8
93993,4881,39956,7
93994,4881,39957,6
93995,4881,39958,5
93996,4881,39959,4
93997,4881,39960,3
93998,4881,39961,2
93999,4881,39962,1
94000,4881,39963,0
94001,4883,39964,5
94002,4883,39965,4
94003,4883,39966,3
94004,4883,39967,2
94005,4883,39968,1
94006,4883,39969,0
94007,4884,39970,2
94008,4884,39971,1
94009,4884,39972,0
94010,4885,39970,3
94011,4885,39971,2
94012,4885,39972,1
94013,4885,39973,0
94014,4886,39974,6
94015,4886,39975,5
94016,4886,39976,4
94017,4886,39977,3
94018,4886,39978,2
94019,4886,39979,1
94020,4886,39980,0
94021,4888,39981,6
94022,4888,39982,5
94023,4888,39983,4
94024,4888,39984,3
94025,4888,39985,2
94026,4888,39986,1
94027,4888,39987,0
94028,4890,39988,10
94029,4890,39989,9
94030,4890,39990,8
94031,4890,39991,7
94032,4890,39992,6
94033,4890,39993,5
94034,4890,39994,4
94035,4890,39995,3
94036,4890,39996,2
94037,4890,39997,1
94038,4890,39998,0
94039,4892,39999,5
94040,4892,40000,4
94041,4892,40001,3
94042,4892,40002,2
94043,4892,40003,1
94044,4892,40004,0
94045,4893,40005,2
94046,4893,40006,1
94047,4893,40007,0
94048,4894,40005,3
94049,4894,40006,2
94050,4894,40007,1
94051,4894,40008,0
94052,4895,40009,6
94053,4895,40010,5
94054,4895,40011,4
94055,4895,40012,3
94056,4895,40013,2
94057,4895,40014,1
94058,4895,40015,0
94059,4897,40016,4
94060,4897,40017,3
94061,4897,40018,2
94062,4897,40019,1
94063,4897,40020,0
94064,4899,40021,6
94065,4899,40022,5
94066,4899,40023,4
94067,4899,40024,3
94068,4899,40025,2
94069,4899,40026,1
94070,4899,40027,0
94071,4901,40028,6
94072,4901,40029,5
94073,4901,40030,4
94074,4901,40031,3
94075,4901,40032,2
94076,4901,40033,1
94077,4901,40034,0
94078,4902,40035,2
94079,4902,40036,1
94080,4902,40037,0
94081,4903,40035,3
94082,4903,40036,2
94083,4903,40037,1
94084,4903,40038,0
94085,4904,40039,4
94086,4904,40040,3
94087,4904,40041,2
94088,4904,40042,1
94089,4904,40043,0
94090,4906,40044,6
94091,4906,40045,5
94092,4906,40046,4
94093,4906,40047,3
94094,4906,40048,2
94095,4906,40049,1
94096,4906,40050,0
94097,4907,40070,0
94098,4908,40051,4
94099,4908,40052,3
94100,4908,40053,2
94101,4908,40054,1
94102,4908,40055,0
94103,4910,40056,6
94104,4910,40057,5
94105,4910,40058,4
94106,4910,40059,3
94107,4910,40060,2
94108,4910,40061,1
94109,4910,40062,0
94110,4911,40072,0
94111,4912,40063,6
94112,4912,40064,5
94113,4912,40065,4
94114,4912,40066,3
94115,4912,40067,2
94116,4912,40068,1
94117,4912,40069,0
94118,4913,40071,1
94119,4913,40073,0
94120,4914,40070,4
94121,4914,40071,3
94122,4914,40072,2
94123,4914,40073,1
94124,4914,40074,0
94125,4915,40075,2
94126,4915,40076,1
94127,4915,40077,0
94128,4917,40078,2
94129,4917,40079,1
94130,4917,40080,0
94131,4919,40081,2
94132,4919,40082,1
94133,4919,40083,0
94134,4921,40084,8
94135,4921,40085,7
94136,4921,40086,6
94137,4921,40087,5
94138,4921,40088,4
94139,4921,40089,3
94140,4921,40090,2
94141,4921,40091,1
94142,4921,40092,0
94143,4922,40138,2
94144,4922,40139,1
94145,4922,40140,0
94146,4923,40093,2
94147,4923,40094,1
94148,4923,40095,0
94149,4925,40096,2
94150,4925,40097,1
94151,4925,40098,0
94152,4927,40099,2
94153,4927,40100,1
94154,4927,40101,0
94155,4929,40102,2
94156,4929,40103,1
94157,4929,40104,0
94158,4931,40105,10
94159,4931,40106,9
94160,4931,40107,8
94161,4931,40108,7
94162,4931,40109,6
94163,4931,40110,5
94164,4931,40111,4
94165,4931,40112,3
94166,4931,40113,2
94167,4931,40114,1
94168,4931,40115,0
94169,4932,40142,3
94170,4932,40143,2
94171,4932,40144,1
94172,4932,40145,0
94173,4933,40116,2
94174,4933,40117,1
94175,4933,40118,0
94176,4935,40119,2
94177,4935,40120,1
94178,4935,40121,0
94179,4937,40122,8
94180,4937,40123,7
94181,4937,40124,6
94182,4937,40125,5
94183,4937,40126,4
94184,4937,40127,3
94185,4937,40128,2
94186,4937,40129,1
94187,4937,40130,0
94188,4938,40147,1
94189,4938,40148,0
94190,4939,40131,6
94191,4939,40132,5
94192,4939,40133,4
94193,4939,40134,3
94194,4939,40135,2
94195,4939,40136,1
94196,4939,40137,0
94197,4940,40141,2
94198,4940,40146,1
94199,4940,40149,0
94200,4941,40138,12
94201,4941,40139,11
94202,4941,40140,10
94203,4941,40141,9
94204,4941,40142,8
94205,4941,40143,7
94206,4941,40144,6
94207,4941,40145,5
94208,4941,40146,4
94209,4941,40147,3
94210,4941,40148,2
94211,4941,40149,1
94212,4941,40150,0
94213,4942,40151,2
94214,4942,40152,1
94215,4942,40153,0
94216,4944,40154,2
94217,4944,40155,1
94218,4944,40156,0
94219,4946,40157,2
94220,4946,40158,1
94221,4946,40159,0
94222,4948,40160,8
94223,4948,40161,7
94224,4948,40162,6
94225,4948,40163,5
94226,4948,40164,4
94227,4948,40165,3
94228,4948,40166,2
94229,4948,40167,1
94230,4948,40168,0
94231,4949,40214,2
94232,4949,40215,1
94233,4949,40216,0
94234,4950,40169,2
94235,4950,40170,1
94236,4950,40171,0
94237,4952,40172,2
94238,4952,40173,1
94239,4952,40174,0
94240,4954,40175,2
94241,4954,40176,1
94242,4954,40177,0
94243,4956,40178,2
94244,4956,40179,1
94245,4956,40180,0
94246,4958,40181,10
94247,4958,40182,9
94248,4958,40183,8
94249,4958,40184,7
94250,4958,40185,6
94251,4958,40186,5
94252,4958,40187,4
94253,4958,40188,3
94254,4958,40189,2
94255,4958,40190,1
94256,4958,40191,0
94257,4959,40218,3
94258,4959,40219,2
94259,4959,40220,1
94260,4959,40221,0
94261,4960,40192,2
94262,4960,40193,1
94263,4960,40194,0
94264,4962,40195,2
94265,4962,40196,1
94266,4962,40197,0
94267,4964,40198,8
94268,4964,40199,7
94269,4964,40200,6
94270,4964,40201,5
94271,4964,40202,4
94272,4964,40203,3
94273,4964,40204,2
94274,4964,40205,1
94275,4964,40206,0
94276,4965,40223,1
94277,4965,40224,0
94278,4966,40207,6
94279,4966,40208,5
94280,4966,40209,4
94281,4966,40210,3
94282,4966,40211,2
94283,4966,40212,1
94284,4966,40213,0
94285,4967,40217,2
94286,4967,40222,1
94287,4967,40225,0
94288,4968,40214,12
94289,4968,40215,11
94290,4968,40216,10
94291,4968,40217,9
94292,4968,40218,8
94293,4968,40219,7
94294,4968,40220,6
94295,4968,40221,5
94296,4968,40222,4
94297,4968,40223,3
94298,4968,40224,2
94299,4968,40225,1
94300,4968,40226,0
94615,4980,40441,54
94616,4980,40438,53
94617,4980,40445,52
94618,4980,40446,51
94619,4980,40399,50
94620,4980,40409,49
94621,4980,40423,48
94622,4980,40405,47
94623,4980,40398,46
94624,4980,40408,45
94625,4980,40422,44
94626,4980,40400,43
94627,4980,40406,41
94628,4980,40407,40
94629,4980,40421,39
94630,4980,40401,38
94631,4980,40435,36
94632,4980,40440,26
94633,4980,40448,19
94634,4980,40436,0
94635,4980,40437,0
94636,4980,40444,0
94637,4980,40443,0
94638,4980,40442,0
94639,4980,40447,0
94640,4981,40390,5
94641,4982,40349,61
94642,4982,40379,60
94643,4982,40366,59
94644,4982,40380,58
94645,4982,40392,57
94646,4982,40363,56
94647,4982,40372,54
94648,4982,40353,53
94649,4982,40376,52
94650,4982,40357,51
94651,4982,40378,50
94652,4982,40352,49
94653,4982,40361,48
94654,4982,40354,48
94655,4982,40364,47
94656,4982,40383,46
94657,4982,40356,45
94658,4982,40358,44
94659,4982,40370,43
94660,4982,40396,42
94661,4982,40394,40
94662,4982,40359,35
94663,4982,40371,35
94664,4982,40355,32
94665,4982,40389,31
94666,4982,40387,28
94667,4982,40390,27
94668,4982,40369,26
94669,4982,40367,24
94670,4982,40375,23
94671,4982,40377,21
94672,4982,40362,20
94673,4982,40365,19
94674,4982,40374,18
94675,4982,40368,16
94676,4982,40384,15
94677,4982,40373,13
94678,4982,40360,12
94679,4982,40391,8
94680,4982,40393,7
94681,4982,40385,6
94682,4982,40388,5
94683,4982,40381,4
94684,4982,40382,3
94685,4982,40386,2
94686,4982,40395,1
94687,4983,40389,1
94688,4984,40417,54
94689,4984,40459,53
94690,4984,40410,52
94691,4984,40403,51
94692,4984,40415,50
94693,4984,40433,49
94694,4984,40432,48
94695,4984,40443,47
94696,4984,40442,46
94697,4984,40447,44
94698,4984,40436,43
94699,4984,40437,43
94700,4984,40444,43
94701,4984,40457,43
94702,4984,40450,43
94703,4984,40452,43
94704,4984,40440,41
94705,4984,40351,40
94706,4984,40456,39
94707,4984,40453,38
94708,4984,40451,38
94709,4984,40448,36
94710,4984,40413,35
94711,4984,40420,34
94712,4984,40434,33
94713,4984,40397,32
94714,4984,40402,31
94715,4984,40419,30
94716,4984,40414,29
94717,4984,40412,28
94718,4984,40411,27
94719,4984,40424,26
94720,4984,40404,23
94721,4984,40439,0
94722,4984,40458,0
94723,4984,40446,0
94724,4984,40438,0
94725,4984,40449,0
94726,4984,40441,0
94727,4984,40455,0
94728,4984,40445,0
94729,4984,40464,0
94730,4985,40417,81
94731,4985,40410,80
94732,4985,40399,79
94733,4985,40427,78
94734,4985,40423,77
94735,4985,40405,76
94736,4985,40398,75
94737,4985,40408,74
94738,4985,40422,73
94739,4985,40415,72
94740,4985,40406,71
94741,4985,40407,70
94742,4985,40421,69
94743,4985,40401,68
94744,4985,40403,67
94745,4985,40435,66
94746,4985,40413,65
94747,4985,40420,64
94748,4985,40434,63
94749,4985,40412,62
94750,4985,40414,61
94751,4985,40419,60
94752,4985,40397,59
94753,4985,40411,58
94754,4985,40424,57
94755,4985,40409,56
94756,4985,40418,55
94757,4985,40404,54
94758,4985,40433,53
94759,4985,40431,52
94760,4985,40425,51
94761,4985,40426,49
94762,4985,40416,48
94763,4985,40430,47
94764,4985,40428,46
94765,4985,40402,45
94766,4985,40429,44
94767,4985,40432,42
94768,4985,40400,41
94769,4985,40455,40
94770,4985,40458,38
94771,4985,40467,37
94772,4985,40463,35
94773,4985,40459,34
94774,4985,40454,33
94775,4985,40436,32
94776,4985,40437,32
94777,4985,40444,32
94778,4985,40457,32
94779,4985,40450,32
94780,4985,40452,32
94781,4985,40438,32
94782,4985,40447,32
94783,4985,40446,30
94784,4985,40442,27
94785,4985,40448,25
94786,4985,40443,23
94787,4985,40468,21
94788,4985,40440,20
94789,4985,40449,19
94790,4985,40439,15
94791,4985,40461,13
94792,4985,40465,12
94793,4985,40441,10
94794,4985,40445,9
94795,4985,40453,8
94796,4985,40451,8
94797,4985,40464,7
94798,4985,40460,6
94799,4985,40466,5
94800,4985,40456,4
94801,4985,40469,3
94802,4985,40351,2
94803,4985,40462,2
94804,4985,40470,1
94805,4986,40367,8
94806,4986,40390,7
94807,4986,40470,4
94808,4986,40389,2
94809,4987,40410,40
94810,4987,40399,39
94811,4987,40427,38
94812,4987,40425,37
94813,4987,40414,36
94814,4987,40397,35
94815,4987,40409,34
94816,4987,40429,33
94817,4987,40417,32
94818,4987,40402,31
94819,4987,40433,30
94820,4987,40426,29
94821,4987,40424,28
94822,4987,40428,27
94823,4987,40430,26
94824,4987,40413,25
94825,4987,40412,24
94826,4987,40419,23
94827,4987,40435,22
94828,4987,40434,21
94829,4987,40421,20
94830,4987,40405,19
94831,4987,40416,18
94832,4987,40406,16
94833,4987,40408,15
94834,4987,40398,14
94835,4987,40422,13
94836,4987,40400,12
94837,4987,40411,11
94838,4987,40401,10
94839,4987,40407,9
94840,4987,40418,8
94841,4987,40415,7
94842,4987,40404,6
94843,4987,40432,5
94844,4987,40403,4
94845,4987,40420,3
94846,4987,40431,2
94847,4987,40423,1
94848,4988,40349,39
94849,4988,40354,38
94850,4988,40373,37
94851,4988,40358,36
94852,4988,40377,35
94853,4988,40384,34
94854,4988,40379,33
94855,4988,40356,0
94856,4988,40353,0
94857,4988,40386,0
94858,4988,40357,0
94859,4988,40355,0
94860,4988,40374,0
94861,4988,40378,0
94862,4988,40385,0
94863,4989,40349,52
94864,4989,40356,51
94865,4989,40353,50
94866,4989,40386,49
94867,4989,40385,48
94868,4989,40378,47
94869,4989,40374,46
94870,4989,40355,45
94871,4989,40361,44
94872,4989,40354,44
94873,4989,40357,43
94874,4989,40358,42
94875,4989,40373,41
94876,4989,40377,40
94877,4989,40384,39
94878,4989,40379,38
94879,4989,40359,37
94880,4989,40371,37
94881,4989,40394,36
94882,4989,40363,35
94883,4989,40382,32
94884,4989,40395,27
94885,4989,40380,25
94886,4989,40360,24
94887,4989,40372,0
94888,4989,40375,0
94889,4989,40376,0
94890,4989,40383,0
94891,4989,40362,0
94892,4989,40396,0
94893,4990,40465,39
94894,4990,40458,38
94895,4990,40467,37
94896,4990,40463,35
94897,4990,40459,34
94898,4990,40454,33
94899,4990,40436,32
94900,4990,40437,32
94901,4990,40444,32
94902,4990,40457,32
94903,4990,40450,32
94904,4990,40452,32
94905,4990,40455,32
94906,4990,40438,32
94907,4990,40447,32
94908,4990,40446,30
94909,4990,40442,27
94910,4990,40448,25
94911,4990,40443,23
94912,4990,40468,21
94913,4990,40440,20
94914,4990,40449,19
94915,4990,40439,15
94916,4990,40461,13
94917,4990,40441,10
94918,4990,40445,9
94919,4990,40453,8
94920,4990,40451,8
94921,4990,40464,7
94922,4990,40460,6
94923,4990,40466,5
94924,4990,40456,4
94925,4990,40469,3
94926,4990,40351,2
94927,4990,40462,2
94928,4990,40470,1
94929,4991,40471,8
94930,4991,40472,7
94931,4991,40473,6
94932,4991,40474,5
94933,4991,40475,4
94934,4991,40476,3
94935,4991,40477,2
94936,4991,40478,1
94937,4991,40479,0
94938,4993,40480,8
94939,4993,40481,7
94940,4993,40482,6
94941,4993,40483,5
94942,4993,40484,4
94943,4993,40485,3
94944,4993,40486,2
94945,4993,40487,1
94946,4993,40488,0
94947,4995,40489,6
94948,4995,40490,5
94949,4995,40491,4
94950,4995,40492,3
94951,4995,40493,2
94952,4995,40494,1
94953,4995,40495,0
94954,4997,40496,7
94955,4997,40497,6
94956,4997,40498,5
94957,4997,40499,4
94958,4997,40500,3
94959,4997,40501,2
94960,4997,40502,1
94961,4997,40503,0
94962,4998,40504,2
94963,4998,40505,1
94964,4998,40506,0
94965,4999,40504,3
94966,4999,40505,2
94967,4999,40506,1
94968,4999,40507,0
94969,5000,40508,6
94970,5000,40509,5
94971,5000,40510,4
94972,5000,40511,3
94973,5000,40512,2
94974,5000,40513,1
94975,5000,40514,0
94976,5002,40515,6
94977,5002,40516,5
94978,5002,40517,4
94979,5002,40518,3
94980,5002,40519,2
94981,5002,40520,1
94982,5002,40521,0
94983,5004,40522,6
94984,5004,40523,5
94985,5004,40524,4
94986,5004,40525,3
94987,5004,40526,2
94988,5004,40527,1
94989,5004,40528,0
94990,5006,40529,8
94991,5006,40530,7
94992,5006,40531,6
94993,5006,40532,5
94994,5006,40533,4
94995,5006,40534,3
94996,5006,40535,2
94997,5006,40536,1
94998,5006,40537,0
94999,5007,40538,2
95000,5007,40539,1
95001,5007,40540,0
95002,5008,40538,3
95003,5008,40539,2
95004,5008,40540,1
95005,5008,40541,0
95006,5009,40542,6
95007,5009,40543,5
95008,5009,40544,4
95009,5009,40545,3
95010,5009,40546,2
95011,5009,40547,1
95012,5009,40548,0
95013,5011,40549,6
95014,5011,40550,5
95015,5011,40551,4
95016,5011,40552,3
95017,5011,40553,2
95018,5011,40554,1
95019,5011,40555,0
95020,5013,40556,7
95021,5013,40557,6
95022,5013,40558,5
95023,5013,40559,4
95024,5013,40560,3
95025,5013,40561,2
95026,5013,40562,1
95027,5013,40563,0
95028,5015,40564,8
95029,5015,40565,7
95030,5015,40566,6
95031,5015,40567,5
95032,5015,40568,4
95033,5015,40569,3
95034,5015,40570,2
95035,5015,40571,1
95036,5015,40572,0
95037,5016,40573,2
95038,5016,40574,1
95039,5016,40575,0
95040,5017,40573,3
95041,5017,40574,2
95042,5017,40575,1
95043,5017,40576,0
95044,5018,40577,6
95045,5018,40578,5
95046,5018,40579,4
95047,5018,40580,3
95048,5018,40581,2
95049,5018,40582,1
95050,5018,40583,0
95051,5020,40584,7
95052,5020,40585,6
95053,5020,40586,5
95054,5020,40587,4
95055,5020,40588,3
95056,5020,40589,2
95057,5020,40590,1
95058,5020,40591,0
95059,5022,40592,8
95060,5022,40593,7
95061,5022,40594,6
95062,5022,40595,5
95063,5022,40596,4
95064,5022,40597,3
95065,5022,40598,2
95066,5022,40599,1
95067,5022,40600,0
95068,5023,40601,1
95069,5023,40602,0
95070,5024,40601,2
95071,5024,40602,1
95072,5024,40603,0
95502,5034,40808,41
95503,5034,40812,40
95504,5034,40811,39
95505,5034,40810,38
95506,5034,40809,37
95507,5034,40804,36
95508,5034,40813,35
95509,5034,40831,34
95510,5034,40806,33
95511,5034,40816,32
95512,5034,40805,31
95513,5034,40814,30
95514,5034,40852,29
95515,5034,40842,28
95516,5034,40838,27
95517,5034,40841,26
95518,5034,40854,25
95519,5034,40851,24
95520,5034,40876,23
95521,5034,40837,22
95522,5034,40853,21
95523,5034,40839,20
95524,5034,40840,19
95525,5034,40850,18
95526,5034,40843,17
95527,5034,40890,16
95528,5034,40879,15
95529,5034,40835,14
95530,5034,40880,13
95531,5034,40906,12
95532,5034,40908,11
95533,5034,40907,10
95534,5034,40877,9
95535,5034,40836,8
95536,5034,40878,7
95537,5034,40889,6
95538,5034,40833,5
95539,5034,40834,4
95540,5034,40832,3
95541,5034,40891,2
95542,5034,40881,1
95543,5035,40913,116
95544,5035,40828,115
95545,5035,40808,114
95546,5035,40812,113
95547,5035,40830,112
95548,5035,40811,111
95549,5035,40807,110
95550,5035,40810,109
95551,5035,40821,108
95552,5035,40916,107
95553,5035,40804,106
95554,5035,40813,105
95555,5035,40915,104
95556,5035,40817,103
95557,5035,40909,102
95558,5035,40831,101
95559,5035,40806,100
95560,5035,40816,99
95561,5035,40829,98
95562,5035,40824,97
95563,5035,40818,96
95564,5035,40914,95
95565,5035,40805,94
95566,5035,40815,93
95567,5035,40826,92
95568,5035,40910,91
95569,5035,40827,90
95570,5035,40911,89
95571,5035,40919,88
95572,5035,40825,87
95573,5035,40820,86
95574,5035,40912,85
95575,5035,40809,84
95576,5035,40917,83
95577,5035,40822,82
95578,5035,40819,81
95579,5035,40918,80
95580,5035,40814,79
95581,5035,40823,78
95582,5035,40863,77
95583,5035,40851,76
95584,5035,40852,75
95585,5035,40861,74
95586,5035,40843,73
95587,5035,40842,72
95588,5035,40872,71
95589,5035,40848,70
95590,5035,40868,69
95591,5035,40860,68
95592,5035,40865,67
95593,5035,40838,66
95594,5035,40866,65
95595,5035,40873,64
95596,5035,40875,63
95597,5035,40857,62
95598,5035,40864,61
95599,5035,40859,60
95600,5035,40846,59
95601,5035,40874,58
95602,5035,40841,57
95603,5035,40869,56
95604,5035,40854,55
95605,5035,40855,54
95606,5035,40870,53
95607,5035,40847,52
95608,5035,40845,51
95609,5035,40876,50
95610,5035,40837,49
95611,5035,40853,48
95612,5035,40839,47
95613,5035,40856,46
95614,5035,40849,45
95615,5035,40867,44
95616,5035,40840,43
95617,5035,40850,42
95618,5035,40858,41
95619,5035,40862,40
95620,5035,40844,39
95621,5035,40871,38
95622,5035,40833,37
95623,5035,40902,36
95624,5035,40898,35
95625,5035,40883,34
95626,5035,40884,33
95627,5035,40881,32
95628,5035,40906,31
95629,5035,40893,30
95630,5035,40897,29
95631,5035,40882,28
95632,5035,40907,27
95633,5035,40885,26
95634,5035,40901,25
95635,5035,40908,24
95636,5035,40887,23
95637,5035,40900,22
95638,5035,40835,21
95639,5035,40889,20
95640,5035,40878,19
95641,5035,40903,18
95642,5035,40879,17
95643,5035,40892,16
95644,5035,40891,15
95645,5035,40899,14
95646,5035,40888,13
95647,5035,40894,12
95648,5035,40886,11
95649,5035,40890,10
95650,5035,40904,9
95651,5035,40877,8
95652,5035,40880,7
95653,5035,40896,6
95654,5035,40905,5
95655,5035,40832,4
95656,5035,40834,3
95657,5035,40895,2
95658,5035,40836,1
95659,5036,40913,80
95660,5036,40828,79
95661,5036,40808,78
95662,5036,40812,77
95663,5036,40830,76
95664,5036,40811,75
95665,5036,40807,74
95666,5036,40810,73
95667,5036,40809,72
95668,5036,40804,71
95669,5036,40813,70
95670,5036,40818,69
95671,5036,40817,68
95672,5036,40831,67
95673,5036,40806,66
95674,5036,40816,65
95675,5036,40829,64
95676,5036,40819,63
95677,5036,40914,62
95678,5036,40805,61
95679,5036,40815,60
95680,5036,40910,59
95681,5036,40814,58
95682,5036,40911,57
95683,5036,40912,56
95684,5036,40823,55
95685,5036,40852,54
95686,5036,40842,53
95687,5036,40874,52
95688,5036,40838,51
95689,5036,40875,50
95690,5036,40857,49
95691,5036,40859,48
95692,5036,40841,47
95693,5036,40856,46
95694,5036,40854,45
95695,5036,40855,44
95696,5036,40863,43
95697,5036,40851,42
95698,5036,40846,41
95699,5036,40847,40
95700,5036,40845,39
95701,5036,40876,38
95702,5036,40837,37
95703,5036,40853,36
95704,5036,40839,35
95705,5036,40873,34
95706,5036,40849,33
95707,5036,40840,32
95708,5036,40850,31
95709,5036,40858,30
95710,5036,40844,29
95711,5036,40843,28
95712,5036,40888,27
95713,5036,40883,26
95714,5036,40884,25
95715,5036,40891,24
95716,5036,40833,23
95717,5036,40881,22
95718,5036,40903,21
95719,5036,40906,20
95720,5036,40893,19
95721,5036,40879,18
95722,5036,40882,17
95723,5036,40907,16
95724,5036,40908,15
95725,5036,40835,14
95726,5036,40889,13
95727,5036,40878,12
95728,5036,40892,11
95729,5036,40894,10
95730,5036,40890,9
95731,5036,40904,8
95732,5036,40877,7
95733,5036,40880,6
95734,5036,40905,5
95735,5036,40832,4
95736,5036,40834,3
95737,5036,40895,2
95738,5036,40836,1
95739,5037,40904,37
95740,5037,40907,36
95741,5037,40895,35
95742,5037,40884,34
95743,5037,40885,33
95744,5037,40836,32
95745,5037,40905,31
95746,5037,40896,30
95747,5037,40887,29
95748,5037,40877,28
95749,5037,40886,27
95750,5037,40891,26
95751,5037,40832,25
95752,5037,40894,24
95753,5037,40900,23
95754,5037,40834,22
95755,5037,40888,21
95756,5037,40908,20
95757,5037,40881,19
95758,5037,40882,18
95759,5037,40902,17
95760,5037,40892,16
95761,5037,40889,15
95762,5037,40901,14
95763,5037,40906,13
95764,5037,40893,12
95765,5037,40879,11
95766,5037,40903,10
95767,5037,40883,9
95768,5037,40897,8
95769,5037,40878,7
95770,5037,40890,6
95771,5037,40899,5
95772,5037,40835,4
95773,5037,40880,3
95774,5037,40833,2
95775,5037,40898,1
95776,5038,40847,40
95777,5038,40853,39
95778,5038,40860,38
95779,5038,40852,37
95780,5038,40859,36
95781,5038,40849,35
95782,5038,40872,34
95783,5038,40861,33
95784,5038,40842,32
95785,5038,40844,31
95786,5038,40851,30
95787,5038,40871,29
95788,5038,40869,28
95789,5038,40864,27
95790,5038,40876,26
95791,5038,40868,25
95792,5038,40863,24
95793,5038,40845,23
95794,5038,40841,22
95795,5038,40867,21
95796,5038,40855,20
95797,5038,40843,19
95798,5038,40837,18
95799,5038,40858,17
95800,5038,40865,16
95801,5038,40850,15
95802,5038,40870,14
95803,5038,40873,13
95804,5038,40856,12
95805,5038,40854,11
95806,5038,40839,10
95807,5038,40874,9
95808,5038,40848,8
95809,5038,40875,7
95810,5038,40866,6
95811,5038,40862,5
95812,5038,40838,4
95813,5038,40846,3
95814,5038,40840,2
95815,5038,40857,1
95816,5039,40917,39
95817,5039,40830,38
95818,5039,40814,37
95819,5039,40823,36
95820,5039,40829,35
95821,5039,40804,34
95822,5039,40828,33
95823,5039,40915,32
95824,5039,40825,31
95825,5039,40911,30
95826,5039,40824,29
95827,5039,40820,28
95828,5039,40810,27
95829,5039,40821,26
95830,5039,40813,25
95831,5039,40815,24
95832,5039,40806,23
