ID,VisualStyle,LeftTraitNodeID,RightTraitNodeID,Type
35371,1,39399,39416,2
35372,1,39415,39416,2
35373,1,39417,39407,2
35374,1,39409,39404,2
35375,1,39380,39379,2
35376,1,39461,39388,2
35377,1,39461,39390,2
35378,1,39391,39392,2
35379,1,39462,39384,2
35380,1,39462,39385,2
35381,1,39456,39383,2
35382,1,39386,39383,2
35383,1,39453,39449,2
35384,1,39301,39455,2
35385,1,39449,39455,2
35386,1,39454,39455,2
35387,1,39451,39450,2
35388,1,39451,39452,2
35389,1,39305,39303,2
35390,1,39304,39305,2
35391,1,39453,39462,2
35392,1,39306,39462,2
35393,1,39302,39462,2
35394,1,39303,39462,2
35395,1,39461,39462,2
35396,1,39459,39460,2
35397,1,39459,39300,2
35398,1,39497,39494,0
35399,1,39497,39495,0
35400,1,39497,39496,0
35630,1,39794,39790,2
35631,1,39789,39802,2
35632,1,39801,39802,2
35633,1,39780,39779,2
35634,1,39798,39797,2
35635,1,39811,39716,2
35636,1,39729,39720,2
35637,1,39823,39736,2
35638,1,39770,39767,2
35639,1,39750,39746,2
35640,1,39757,39758,2
35641,1,39757,39755,2
35642,1,39769,39756,2
35643,1,39756,39757,2
35644,1,39757,39754,2
35645,1,39726,39724,2
35646,1,39828,39821,2
35647,1,39669,39670,2
35648,1,39694,39689,2
35649,1,39681,39680,2
35650,1,39683,39677,2
35651,1,39677,39676,2
35652,1,39675,39674,2
35653,1,39685,39675,2
35654,1,39671,39672,2
35655,1,39714,39671,2
35656,1,39714,39715,2
35657,1,39713,39714,2
35658,1,39710,39711,2
35659,1,39673,39712,2
35660,1,39711,39712,2
35661,1,39712,39713,2
35662,1,39713,39685,2
35663,1,39686,39685,2
35664,1,39683,39684,2
35665,1,39685,39684,2
35666,1,39679,39678,2
35667,1,39681,39679,2
35668,1,39682,39681,2
35669,1,39700,39682,2
35670,1,39682,39683,2
35671,1,39686,39683,2
35672,1,39708,39690,2
35673,1,39709,39691,2
35674,1,39690,39691,2
35675,1,39693,39691,2
35676,1,39691,39695,2
35677,1,39694,39695,2
35678,1,39695,39696,2
35679,1,39696,39686,2
35680,1,39687,39686,2
35681,1,39688,39687,2
35682,1,39706,39701,2
35683,1,39693,39702,2
35684,1,39701,39702,2
35685,1,39703,39702,2
35686,1,39702,39688,2
35687,1,39694,39688,2
35688,1,39693,39694,2
35689,1,39707,39692,2
35690,1,39706,39693,2
35691,1,39708,39693,2
35692,1,39692,39693,2
35693,1,39698,39697,2
35694,1,39697,39700,2
35695,1,39699,39700,2
35696,1,39698,39699,2
35697,1,39703,39698,2
35698,1,39706,39703,2
35699,1,39704,39703,2
35700,1,39705,39704,2
35701,1,39705,39706,2
35702,1,39707,39706,2
35703,1,39669,39708,2
35704,1,39707,39708,2
35705,1,39670,39709,2
35706,1,39708,39709,2
35707,1,39709,39710,2
35708,1,39710,39673,2
35709,1,39744,39743,2
35710,1,39745,39744,2
35711,1,39733,39732,2
35712,1,39738,39733,2
35713,1,39812,39733,2
35714,1,39730,39718,2
35715,1,39811,39717,2
35716,1,39811,39810,2
35717,1,39812,39811,2
35718,1,39812,39730,2
35719,1,39729,39730,2
35720,1,39720,39719,2
35721,1,39726,39727,2
35722,1,39727,39728,2
35723,1,39825,39815,2
35724,1,39826,39726,2
35725,1,39725,39726,2
35726,1,39721,39729,2
35727,1,39723,39729,2
35728,1,39728,39729,2
35729,1,39722,39721,2
35730,1,39817,39814,2
35731,1,39825,39816,2
35732,1,39829,39725,2
35733,1,39815,39817,2
35734,1,39816,39817,2
35735,1,39817,39818,2
35736,1,39818,39813,2
35737,1,39814,39813,2
35738,1,39813,39812,2
35739,1,39760,39759,2
35740,1,39762,39760,2
35741,1,39775,39741,2
35742,1,39741,39777,2
35743,1,39761,39777,2
35744,1,39776,39777,2
35745,1,39745,39776,2
35746,1,39775,39776,2
35747,1,39773,39740,2
35748,1,39773,39774,2
35749,1,39740,39775,2
35750,1,39742,39775,2
35751,1,39774,39775,2
35752,1,39775,39761,2
35753,1,39762,39761,2
35754,1,39772,39763,2
35755,1,39772,39766,2
35756,1,39772,39764,2
35757,1,39763,39765,2
35758,1,39764,39765,2
35759,1,39766,39765,2
35760,1,39765,39762,2
35761,1,39790,39791,2
35762,1,39792,39791,2
35763,1,39794,39792,2
35764,1,39800,39796,2
35765,1,39837,39778,2
35766,1,39837,39838,2
35767,1,39834,39835,2
35768,1,39831,39780,2
35769,1,39798,39799,2
35770,1,39832,39799,2
35771,1,39804,39783,2
35772,1,39804,39782,2
35773,1,39778,39839,2
35774,1,39838,39839,2
35775,1,39803,39804,2
35776,1,39807,39808,2
35777,1,39808,39784,2
35778,1,39834,39787,2
35779,1,39835,39785,2
35780,1,39786,39785,2
35781,1,39809,39803,2
35782,1,39784,39803,2
35783,1,39788,39803,2
35784,1,39802,39803,2
35785,1,39834,39786,2
35786,1,39800,39801,2
35787,1,39832,39781,2
35788,1,39781,39807,2
35789,1,39806,39807,2
35790,1,39832,39806,2
35791,1,39831,39832,2
35792,1,39780,39833,2
35793,1,39832,39833,2
35794,1,39779,39834,2
35795,1,39833,39834,2
35796,1,39786,39788,2
35797,1,39787,39788,2
35798,1,39835,39836,2
35799,1,39788,39837,2
35800,1,39785,39837,2
35801,1,39836,39837,2
35802,1,39804,39805,2
35803,1,39830,39831,2
35804,1,39831,39798,2
35805,1,39796,39793,2
35806,1,39801,39793,2
35807,1,39797,39800,2
35808,1,39799,39800,2
35809,1,39800,39789,2
35810,1,39796,39795,2
35811,1,39802,39794,2
35812,1,39793,39794,2
35813,1,39795,39794,2
35814,1,39808,39809,2
35815,1,39739,39731,2
35816,1,39738,39739,2
35817,1,39823,39734,2
35818,1,39734,39735,2
35819,1,39819,39738,2
35820,1,39735,39738,2
35821,1,39737,39738,2
35822,1,39736,39737,2
35823,1,39825,39824,2
35824,1,39828,39829,2
35825,1,39821,39822,2
35826,1,39822,39823,2
35827,1,39824,39823,2
35828,1,39823,39820,2
35829,1,39818,39819,2
35830,1,39820,39819,2
35831,1,39827,39828,2
35832,1,39828,39825,2
35833,1,39825,39826,2
35834,1,39726,39722,2
35835,1,39814,39723,2
35836,1,39724,39723,2
35837,1,39750,39749,2
35838,1,39752,39753,2
35839,1,39769,39752,2
35840,1,39752,39751,2
35841,1,39753,39750,2
35842,1,39751,39750,2
35843,1,39750,39747,2
35844,1,39746,39748,2
35845,1,39747,39748,2
35846,1,39749,39748,2
35847,1,39748,39745,2
35848,1,39768,39769,2
35849,1,39769,39770,2
35850,1,39770,39771,2
35851,1,39767,39772,2
35852,1,39771,39772,2
35853,1,39750,39773,2
35854,1,39758,39773,2
35855,1,39754,39773,2
35856,1,39755,39773,2
35857,1,39772,39773,2
35858,1,39773,39742,2
35859,1,39874,39871,0
35860,1,39874,39872,0
35861,1,39874,39873,0
35862,1,39901,39899,0
35863,1,39901,39900,0
35864,1,39938,39935,0
35865,1,39938,39936,0
35866,1,39938,39937,0
35867,1,39973,39970,0
35868,1,39973,39971,0
35869,1,39973,39972,0
35870,1,40008,40005,0
35871,1,40008,40006,0
35872,1,40008,40007,0
35873,1,40038,40035,0
35874,1,40038,40036,0
35875,1,40038,40037,0
35876,1,40071,40070,0
35877,1,40074,40071,0
35878,1,40073,40072,0
35879,1,40074,40073,0
35880,1,40141,40138,0
35881,1,40141,40139,0
35882,1,40141,40140,0
35883,1,40150,40141,0
35884,1,40146,40142,0
35885,1,40146,40143,0
35886,1,40146,40144,0
35887,1,40146,40145,0
35888,1,40150,40146,0
35889,1,40149,40147,0
35890,1,40149,40148,0
35891,1,40150,40149,0
35892,1,40217,40214,0
35893,1,40217,40215,0
35894,1,40217,40216,0
35895,1,40226,40217,0
35896,1,40222,40218,0
35897,1,40222,40219,0
35898,1,40222,40220,0
35899,1,40222,40221,0
35900,1,40226,40222,0
35901,1,40225,40223,0
35902,1,40225,40224,0
35903,1,40226,40225,0
36070,1,40363,40372,2
36071,1,40413,40408,2
36072,1,40409,40406,2
36073,1,40409,40407,2
36074,1,40409,40413,2
36075,1,40412,40409,2
36076,1,40414,40409,2
36077,1,40361,40358,2
36078,1,40361,40354,2
36079,1,40361,40373,2
36080,1,40371,40361,2
36081,1,40362,40361,2
36082,1,40358,40357,2
36083,1,40399,40400,2
36084,1,40435,40400,2
36085,1,40401,40400,2
36086,1,40431,40432,2
36087,1,40463,40464,2
36088,1,40465,40464,2
36089,1,40434,40401,2
36090,1,40420,40401,2
36091,1,40432,40433,2
36092,1,40466,40463,2
36093,1,40364,40360,2
36094,1,40404,40402,2
36095,1,40402,40434,2
36096,1,40433,40434,2
36097,1,40467,40466,2
36098,1,40388,40364,2
36099,1,40369,40364,2
36100,1,40432,40403,2
36101,1,40404,40403,2
36102,1,40434,40435,2
36103,1,40470,40467,2
36104,1,40364,40363,2
36105,1,40418,40404,2
36106,1,40431,40404,2
36107,1,40447,40436,2
36108,1,40467,40468,2
36109,1,40469,40468,2
36110,1,40363,40362,2
36111,1,40408,40405,2
36112,1,40441,40437,2
36113,1,40470,40469,2
36114,1,40445,40438,2
36115,1,40443,40438,2
36116,1,40375,40373,2
36117,1,40359,40373,2
36118,1,40442,40443,2
36119,1,40444,40443,2
36120,1,40349,40374,2
36121,1,40373,40374,2
36122,1,40377,40374,2
36123,1,40406,40408,2
36124,1,40407,40408,2
36125,1,40450,40446,2
36126,1,40452,40446,2
36127,1,40389,40388,2
36128,1,40396,40375,2
36129,1,40420,40407,2
36130,1,40446,40447,2
36131,1,40448,40447,2
36132,1,40368,40369,2
36133,1,40388,40369,2
36134,1,40375,40377,2
36135,1,40383,40377,2
36136,1,40376,40377,2
36137,1,40411,40410,2
36138,1,40449,40448,2
36139,1,40369,40370,2
36140,1,40394,40376,2
36141,1,40425,40411,2
36142,1,40464,40449,2
36143,1,40370,40371,2
36144,1,40395,40371,2
36145,1,40392,40365,2
36146,1,40369,40365,2
36147,1,40411,40412,2
36148,1,40449,40450,2
36149,1,40451,40450,2
36150,1,40368,40366,2
36151,1,40455,40451,2
36152,1,40464,40451,2
36153,1,40395,40396,2
36154,1,40415,40414,2
36155,1,40456,40452,2
36156,1,40451,40452,2
36157,1,40453,40452,2
36158,1,40367,40368,2
36159,1,40418,40415,2
36160,1,40425,40415,2
36161,1,40452,40444,2
36162,1,40391,40352,2
36163,1,40429,40416,2
36164,1,40427,40416,2
36165,1,40444,40445,2
36166,1,40446,40445,2
36167,1,40381,40380,2
36168,1,40418,40417,2
36169,1,40459,40351,2
36170,1,40381,40382,2
36171,1,40416,40418,2
36172,1,40468,40454,2
36173,1,40375,40349,2
36174,1,40392,40381,2
36175,1,40391,40381,2
36176,1,40417,40419,2
36177,1,40454,40455,2
36178,1,40402,40420,2
36179,1,40414,40420,2
36180,1,40419,40420,2
36181,1,40459,40456,2
36182,1,40455,40456,2
36183,1,40371,40359,2
36184,1,40390,40391,2
36185,1,40420,40421,2
36186,1,40456,40457,2
36187,1,40458,40457,2
36188,1,40368,40392,2
36189,1,40391,40392,2
36190,1,40401,40422,2
36191,1,40407,40422,2
36192,1,40421,40422,2
36193,1,40452,40442,2
36194,1,40457,40442,2
36195,1,40392,40393,2
36196,1,40422,40423,2
36197,1,40440,40441,2
36198,1,40442,40441,2
36199,1,40455,40453,2
36200,1,40393,40394,2
36201,1,40395,40394,2
36202,1,40425,40424,2
36203,1,40439,40440,2
36204,1,40388,40387,2
36205,1,40382,40383,2
36206,1,40394,40383,2
36207,1,40426,40425,2
36208,1,40458,40439,2
36209,1,40383,40384,2
36210,1,40427,40426,2
36211,1,40459,40458,2
36212,1,40383,40379,2
36213,1,40377,40385,2
36214,1,40379,40385,2
36215,1,40384,40385,2
36216,1,40428,40427,2
36217,1,40462,40459,2
36218,1,40460,40459,2
36219,1,40374,40353,2
36220,1,40385,40386,2
36221,1,40461,40460,2
36222,1,40377,40378,2
36223,1,40431,40397,2
36224,1,40428,40429,2
36225,1,40469,40461,2
36226,1,40373,40355,2
36227,1,40400,40398,2
36228,1,40429,40430,2
36229,1,40461,40462,2
36230,1,40354,40356,2
36231,1,40355,40356,2
36232,1,40357,40356,2
36233,1,40434,40399,2
36234,1,40430,40431,2
36235,1,40466,40465,2
36236,1,40507,40504,0
36237,1,40507,40505,0
36238,1,40507,40506,0
36239,1,40541,40538,0
36240,1,40541,40539,0
36241,1,40541,40540,0
36242,1,40576,40573,0
36243,1,40576,40574,0
36244,1,40576,40575,0
36245,1,40603,40601,0
36246,1,40603,40602,0
36506,1,40800,40765,2
36507,1,40801,40800,2
36508,1,40767,40800,2
36509,1,40766,40801,2
36510,1,40766,40767,2
36511,1,40785,40766,2
36512,1,40799,40766,2
36513,1,40893,40891,2
36514,1,40892,40891,2
36515,1,40807,40829,2
36516,1,40823,40829,2
36517,1,40828,40829,2
36518,1,40825,40826,2
36519,1,40916,40824,2
36520,1,40826,40824,2
36521,1,40821,40822,2
36522,1,40826,40822,2
36523,1,40821,40820,2
36524,1,40879,40836,2
36525,1,40886,40885,2
36526,1,40891,40832,2
36527,1,40906,40832,2
36528,1,40833,40834,2
36529,1,40836,40835,2
36530,1,40843,40840,2
36531,1,40839,40840,2
36532,1,40842,40840,2
36533,1,40842,40841,2
36534,1,40843,40842,2
36535,1,40838,40837,2
36536,1,40876,40838,2
36537,1,40854,40850,2
36538,1,40876,40850,2
36539,1,40852,40851,2
36540,1,40854,40852,2
36541,1,40858,40855,2
36542,1,40874,40855,2
36543,1,40857,40854,2
36544,1,40855,40854,2
36545,1,40878,40877,2
36546,1,40906,40907,2
36547,1,40893,40906,2
36548,1,40905,40906,2
36549,1,40775,40772,2
36550,1,40776,40777,2
36551,1,40773,40774,2
36552,1,40771,40778,2
36553,1,40769,40778,2
36554,1,40777,40778,2
36555,1,40778,40779,2
36556,1,40788,40785,2
36557,1,40798,40785,2
36558,1,40786,40785,2
36559,1,40796,40797,2
36560,1,40793,40796,2
36561,1,40795,40796,2
36562,1,40785,40784,2
36563,1,40762,40788,2
36564,1,40787,40788,2
36565,1,40789,40788,2
36566,1,40796,40770,2
36567,1,40775,40770,2
36568,1,40793,40790,2
36569,1,40791,40790,2
36570,1,40774,40775,2
36571,1,40795,40775,2
36572,1,40796,40789,2
36573,1,40790,40789,2
36574,1,40790,40787,2
36575,1,40789,40798,2
36576,1,40797,40798,2
36577,1,40770,40771,2
36578,1,40776,40771,2
36579,1,40772,40771,2
36580,1,40769,40799,2
36581,1,40783,40799,2
36582,1,40798,40799,2
36583,1,40780,40763,2
36584,1,40767,40763,2
36585,1,40775,40776,2
36586,1,40792,40793,2
36587,1,40794,40793,2
36588,1,40829,40830,2
36589,1,40911,40830,2
36590,1,40814,40811,2
36591,1,40831,40811,2
36592,1,40815,40816,2
36593,1,40817,40816,2
36594,1,40811,40812,2
36595,1,40813,40812,2
36596,1,40914,40913,2
36597,1,40804,40805,2
36598,1,40806,40805,2
36599,1,40918,40917,2
36600,1,40912,40831,2
36601,1,40830,40831,2
36602,1,40818,40815,2
36603,1,40829,40815,2
36604,1,40917,40916,2
36605,1,40808,40809,2
36606,1,40810,40809,2
36607,1,40828,40818,2
36608,1,40819,40818,2
36609,1,40918,40825,2
36610,1,40916,40915,2
36611,1,40911,40912,2
36612,1,40913,40912,2
36613,1,40822,40819,2
36614,1,40820,40819,2
36615,1,40900,40886,2
36616,1,40918,40919,2
36617,1,40881,40833,2
36618,1,40816,40808,2
36619,1,40816,40813,2
36620,1,40814,40813,2
36621,1,40916,40909,2
36622,1,40824,40823,2
36623,1,40816,40810,2
36624,1,40919,40821,2
36625,1,40831,40806,2
36626,1,40831,40804,2
36627,1,40850,40853,2
36628,1,40852,40853,2
36629,1,40854,40853,2
36630,1,40915,40910,2
36631,1,40824,40910,2
36632,1,40909,40910,2
36633,1,40818,40817,2
36634,1,40827,40807,2
36635,1,40822,40828,2
36636,1,40827,40828,2
36637,1,40830,40814,2
36638,1,40815,40814,2
36639,1,40826,40827,2
36640,1,40910,40911,2
36641,1,40891,40890,2
36642,1,40915,40914,2
36643,1,40896,40892,2
36644,1,40895,40892,2
36645,1,40895,40893,2
36646,1,40892,40893,2
36647,1,40894,40893,2
36648,1,40907,40908,2
36649,1,40905,40878,2
36650,1,40906,40878,2
36651,1,40879,40878,2
36652,1,40882,40879,2
36653,1,40888,40879,2
36654,1,40905,40879,2
36655,1,40903,40888,2
36656,1,40883,40888,2
36657,1,40887,40888,2
36658,1,40888,40905,2
36659,1,40894,40905,2
36660,1,40904,40905,2
36661,1,40903,40904,2
36662,1,40887,40903,2
36663,1,40902,40903,2
36664,1,40902,40894,2
36665,1,40903,40894,2
36666,1,40895,40894,2
36667,1,40897,40902,2
36668,1,40901,40902,2
36669,1,40902,40895,2
36670,1,40896,40895,2
36671,1,40897,40896,2
36672,1,40898,40897,2
36673,1,40899,40898,2
36674,1,40899,40900,2
36675,1,40898,40901,2
36676,1,40900,40901,2
36677,1,40901,40887,2
36678,1,40886,40887,2
36679,1,40885,40883,2
36680,1,40887,40883,2
36681,1,40883,40884,2
36682,1,40885,40884,2
36683,1,40884,40882,2
36684,1,40888,40882,2
36685,1,40883,40882,2
36686,1,40884,40881,2
36687,1,40882,40881,2
36688,1,40879,40880,2
36689,1,40881,40880,2
36690,1,40874,40875,2
36691,1,40844,40876,2
36692,1,40855,40876,2
36693,1,40875,40876,2
36694,1,40876,40839,2
36695,1,40843,40839,2
36696,1,40846,40843,2
36697,1,40844,40843,2
36698,1,40874,40844,2
36699,1,40845,40844,2
36700,1,40863,40874,2
36701,1,40873,40874,2
36702,1,40864,40873,2
36703,1,40872,40873,2
36704,1,40849,40845,2
36705,1,40872,40845,2
36706,1,40873,40845,2
36707,1,40849,40846,2
36708,1,40845,40846,2
36709,1,40847,40846,2
36710,1,40849,40847,2
36711,1,40848,40847,2
36712,1,40871,40848,2
36713,1,40870,40865,2
36714,1,40866,40865,2
36715,1,40869,40870,2
36716,1,40870,40871,2
36717,1,40870,40872,2
36718,1,40871,40872,2
36719,1,40848,40849,2
36720,1,40872,40849,2
36721,1,40860,40856,2
36722,1,40859,40856,2
36723,1,40859,40857,2
36724,1,40856,40857,2
36725,1,40858,40857,2
36726,1,40863,40858,2
36727,1,40862,40858,2
36728,1,40859,40858,2
36729,1,40868,40862,2
36730,1,40861,40862,2
36731,1,40862,40859,2
36732,1,40860,40859,2
36733,1,40861,40860,2
36734,1,40868,40861,2
36735,1,40869,40868,2
36736,1,40869,40866,2
36737,1,40866,40867,2
36738,1,40868,40867,2
36739,1,40867,40864,2
36740,1,40865,40864,2
36741,1,40862,40863,2
36742,1,40864,40863,2
36743,1,40764,40765,2
36744,1,40802,40803,2
36745,1,40801,40802,2
36746,1,40763,40782,2
36747,1,40781,40782,2
36748,1,40799,40768,2
36749,1,40778,40768,2
36750,1,40768,40780,2
36751,1,40779,40780,2
36752,1,40780,40781,2
36753,1,40790,40762,2
36754,1,40784,40801,2
36755,1,40797,40769,2
36756,1,40770,40769,2
36757,1,40773,40795,2
36758,1,40794,40795,2
36759,1,40792,40791,2
36760,1,40768,40767,2
36761,1,40767,40764,2
36762,1,40890,40889,2
36763,1,40787,40786,2
36764,1,40797,40783,2
36972,1,41111,41080,2
36973,1,41112,41080,2
36974,1,41095,41083,2
36975,1,41088,41089,2
36976,1,41093,41089,2
36977,1,41099,41120,2
36978,1,41090,41120,2
36979,1,41098,41094,2
36980,1,41119,41111,2
36981,1,41089,41111,2
36982,1,41096,41121,2
36983,1,41108,41093,2
36984,1,41120,41084,2
36985,1,41094,41099,2
36986,1,41108,41087,2
36987,1,41111,41081,2
36988,1,41103,41081,2
36989,1,41085,41082,2
36990,1,41096,41082,2
36991,1,41110,41104,2
36992,1,41109,41110,2
36993,1,41084,41110,2
36994,1,41100,41110,2
36995,1,41099,41085,2
36996,1,41106,41085,2
36997,1,41088,41101,2
36998,1,41081,41107,2
36999,1,41092,41106,2
37000,1,41110,41097,2
37001,1,41113,41097,2
37002,1,41093,41119,2
37003,1,41110,41119,2
37004,1,41085,41108,2
37005,1,41079,41102,2
37006,1,41115,41114,2
37007,1,41092,41116,2
37008,1,41109,41113,2
37009,1,41097,41103,2
37010,1,41119,41103,2
37011,1,41108,41086,2
37012,1,41103,41079,2
37013,1,41112,41115,2
37014,1,41106,41096,2
37015,1,41116,41096,2
37016,1,41120,41109,2
37017,1,41092,41091,2
37018,1,41094,41091,2
37019,1,41111,41118,2
37020,1,41089,41112,2
37021,1,41117,41112,2
37022,1,41096,41095,2
37023,1,41120,41100,2
37024,1,41085,41100,2
37025,1,41098,41092,2
37026,1,41080,41105,2
37027,1,41088,41117,2
37028,1,41083,41117,2
37029,1,41095,41088,2
37030,1,41082,41088,2
37031,1,41121,41088,2
37032,1,41094,41090,2
37033,1,41128,41122,2
37034,1,41147,41126,2
37035,1,41128,41158,2
37036,1,41129,41158,2
37037,1,41123,41143,2
37038,1,41136,41150,2
37039,1,41148,41124,2
37040,1,41141,41124,2
37041,1,41155,41130,2
37042,1,41133,41134,2
37043,1,41139,41123,2
37044,1,41150,41148,2
37045,1,41157,41144,2
37046,1,41141,41155,2
37047,1,41134,41145,2
37048,1,41141,41127,2
37049,1,41123,41127,2
37050,1,41148,41128,2
37051,1,41123,41157,2
37052,1,41155,41153,2
37053,1,41145,41147,2
37054,1,41153,41147,2
37055,1,41160,41147,2
37056,1,41151,41141,2
37057,1,41148,41129,2
37058,1,41156,41152,2
37059,1,41140,41138,2
37060,1,41160,41146,2
37061,1,41136,41151,2
37062,1,41149,41151,2
37063,1,41149,41139,2
37064,1,41135,41142,2
37065,1,41145,41140,2
37066,1,41159,41160,2
37067,1,41131,41149,2
37068,1,41129,41133,2
37069,1,41155,41133,2
37070,1,41124,41133,2
37071,1,41160,41135,2
37072,1,41145,41132,2
37073,1,41156,41159,2
37074,1,41130,41159,2
37075,1,41122,41154,2
37076,1,41147,41125,2
37077,1,41158,41137,2
37078,1,41157,41156,2
37079,1,41143,41156,2
37080,1,41131,41136,2
37081,1,41180,41179,2
37082,1,41200,41180,2
37083,1,41201,41181,2
37084,1,41186,41182,2
37085,1,41183,41182,2
37086,1,41185,41183,2
37087,1,41198,41184,2
37088,1,41184,41185,2
37089,1,41224,41206,2
37090,1,41185,41186,2
37091,1,41211,41210,2
37092,1,41186,41187,2
37093,1,41215,41213,2
37094,1,41192,41188,2
37095,1,41226,41214,2
37096,1,41193,41189,2
37097,1,41188,41189,2
37098,1,41190,41189,2
37099,1,41235,41221,2
37100,1,41220,41221,2
37101,1,41192,41190,2
37102,1,41219,41216,2
37103,1,41215,41216,2
37104,1,41196,41191,2
37105,1,41216,41212,2
37106,1,41213,41212,2
37107,1,41191,41192,2
37108,1,41212,41211,2
37109,1,41192,41193,2
37110,1,41217,41209,2
37111,1,41207,41208,2
37112,1,41209,41208,2
37113,1,41217,41207,2
37114,1,41195,41196,2
37115,1,41197,41196,2
37116,1,41236,41218,2
37117,1,41219,41218,2
37118,1,41235,41163,2
37119,1,41227,41163,2
37120,1,41194,41198,2
37121,1,41197,41198,2
37122,1,41228,41235,2
37123,1,41234,41235,2
37124,1,41196,41199,2
37125,1,41198,41199,2
37126,1,41235,41236,2
37127,1,41199,41200,2
37128,1,41216,41217,2
37129,1,41237,41217,2
37130,1,41218,41217,2
37131,1,41200,41201,2
37132,1,41227,41219,2
37133,1,41182,41202,2
37134,1,41201,41202,2
37135,1,41221,41222,2
37136,1,41202,41203,2
37137,1,41222,41223,2
37138,1,41237,41223,2
37139,1,41167,41204,2
37140,1,41203,41204,2
37141,1,41223,41224,2
37142,1,41217,41205,2
37143,1,41229,41162,2
37144,1,41232,41229,2
37145,1,41230,41229,2
37146,1,41229,41228,2
37147,1,41226,41227,2
37148,1,41228,41227,2
37149,1,41225,41226,2
37150,1,41230,41225,2
37151,1,41231,41230,2
37152,1,41231,41232,2
37153,1,41232,41233,2
37154,1,41233,41234,2
37155,1,41234,41220,2
37156,1,41214,41215,2
37157,1,41227,41215,2
37158,1,41221,41237,2
37159,1,41236,41237,2
37160,1,41229,41161,2
37161,1,41199,41164,2
37162,1,41199,41165,2
37163,1,41204,41166,2
37164,1,41202,41167,2
37165,1,41170,41168,2
37166,1,41172,41169,2
37167,1,41169,41170,2
37168,1,41171,41170,2
37169,1,41172,41171,2
37170,1,41189,41172,2
37171,1,41173,41172,2
37172,1,41200,41173,2
37173,1,41173,41174,2
37174,1,41179,41176,2
37175,1,41176,41177,2
37176,1,41178,41177,2
37177,1,41179,41178,2
37178,1,41179,41175,2
37438,1,41434,41399,2
37439,1,41435,41434,2
37440,1,41401,41434,2
37441,1,41400,41435,2
37442,1,41400,41401,2
37443,1,41419,41400,2
37444,1,41433,41400,2
37445,1,41527,41525,2
37446,1,41526,41525,2
37447,1,41441,41463,2
37448,1,41457,41463,2
37449,1,41462,41463,2
37450,1,41459,41460,2
37451,1,41550,41458,2
37452,1,41460,41458,2
37453,1,41455,41456,2
37454,1,41460,41456,2
37455,1,41455,41454,2
37456,1,41513,41470,2
37457,1,41520,41519,2
37458,1,41525,41466,2
37459,1,41540,41466,2
37460,1,41467,41468,2
37461,1,41470,41469,2
37462,1,41477,41474,2
37463,1,41473,41474,2
37464,1,41476,41474,2
37465,1,41476,41475,2
37466,1,41477,41476,2
37467,1,41472,41471,2
37468,1,41510,41472,2
37469,1,41488,41484,2
37470,1,41510,41484,2
37471,1,41486,41485,2
37472,1,41488,41486,2
37473,1,41492,41489,2
37474,1,41508,41489,2
37475,1,41491,41488,2
37476,1,41489,41488,2
37477,1,41512,41511,2
37478,1,41540,41541,2
37479,1,41527,41540,2
37480,1,41539,41540,2
37481,1,41409,41406,2
37482,1,41410,41411,2
37483,1,41407,41408,2
37484,1,41405,41412,2
37485,1,41403,41412,2
37486,1,41411,41412,2
37487,1,41412,41413,2
37488,1,41422,41419,2
37489,1,41432,41419,2
37490,1,41420,41419,2
37491,1,41430,41431,2
37492,1,41427,41430,2
37493,1,41429,41430,2
37494,1,41419,41418,2
37495,1,41396,41422,2
37496,1,41421,41422,2
37497,1,41423,41422,2
37498,1,41430,41404,2
37499,1,41409,41404,2
37500,1,41427,41424,2
37501,1,41425,41424,2
37502,1,41408,41409,2
37503,1,41429,41409,2
37504,1,41430,41423,2
37505,1,41424,41423,2
37506,1,41424,41421,2
37507,1,41423,41432,2
37508,1,41431,41432,2
37509,1,41404,41405,2
37510,1,41410,41405,2
37511,1,41406,41405,2
37512,1,41403,41433,2
37513,1,41417,41433,2
37514,1,41432,41433,2
37515,1,41414,41397,2
37516,1,41401,41397,2
37517,1,41409,41410,2
37518,1,41426,41427,2
37519,1,41428,41427,2
37520,1,41463,41464,2
37521,1,41545,41464,2
37522,1,41448,41445,2
37523,1,41465,41445,2
37524,1,41449,41450,2
37525,1,41451,41450,2
37526,1,41445,41446,2
37527,1,41447,41446,2
37528,1,41548,41547,2
37529,1,41438,41439,2
37530,1,41440,41439,2
37531,1,41552,41551,2
37532,1,41546,41465,2
37533,1,41464,41465,2
37534,1,41452,41449,2
37535,1,41463,41449,2
37536,1,41551,41550,2
37537,1,41442,41443,2
37538,1,41444,41443,2
37539,1,41462,41452,2
37540,1,41453,41452,2
37541,1,41552,41459,2
37542,1,41550,41549,2
37543,1,41545,41546,2
37544,1,41547,41546,2
37545,1,41456,41453,2
37546,1,41454,41453,2
37547,1,41534,41520,2
37548,1,41552,41553,2
37549,1,41515,41467,2
37550,1,41450,41442,2
37551,1,41450,41447,2
37552,1,41448,41447,2
37553,1,41550,41543,2
37554,1,41458,41457,2
37555,1,41450,41444,2
37556,1,41553,41455,2
37557,1,41465,41440,2
37558,1,41465,41438,2
37559,1,41484,41487,2
37560,1,41486,41487,2
37561,1,41488,41487,2
37562,1,41549,41544,2
37563,1,41458,41544,2
37564,1,41543,41544,2
