ID,TraitNodeID,TraitNodeEntryID,Index
40631,33471,43994,200
40632,33472,43995,100
40633,33473,43996,100
40634,33474,43997,100
40635,33475,43998,100
40636,33476,43999,200
40637,33476,44000,100
40638,33477,44001,200
40639,33478,44002,100
40640,33479,44003,100
40641,33480,44004,100
40642,33481,44005,100
40643,33482,44006,200
40644,33482,44007,100
40645,33483,44008,100
40646,33484,44009,100
40647,33485,44010,100
40648,33486,44011,200
40649,33486,44012,100
40650,33487,44013,100
40651,33488,44014,100
40652,33489,44015,100
40653,33490,44016,100
40654,33491,44017,100
40655,33492,44018,100
40656,33493,44019,100
40657,33494,44020,100
40658,33495,44021,100
40659,33496,44022,100
40660,33497,44023,200
40661,33497,44024,100
40662,33498,44025,100
40663,33499,44026,200
40664,33499,44027,100
40665,33500,44028,100
40666,33501,44029,100
40667,33502,44030,100
40668,33503,44031,100
40669,33504,44032,100
40670,33505,43934,200
40671,33505,44033,100
40672,33506,44034,100
40673,33507,44035,100
40674,33508,44036,100
40675,33509,44037,100
40676,33510,44038,100
40677,33511,44039,100
40678,33512,44040,100
40679,33513,44041,100
40680,33514,44042,100
40681,33515,44043,100
40682,33516,44044,200
40683,33516,44045,100
40684,33517,44046,100
40685,33518,44047,200
40686,33518,44048,100
40687,33519,44049,300
40688,33520,44050,100
40689,33521,44051,100
40690,33522,44052,100
40691,33523,44053,100
40692,33524,44054,100
40693,33525,44055,100
40694,33526,44056,100
40695,33527,44057,100
40696,33528,44058,100
40697,33529,44059,100
40698,33530,44060,100
40699,33531,44061,200
40700,33532,44062,200
40701,33533,44063,100
40702,33534,44064,100
40703,33535,44065,0
40704,33536,44066,0
40705,33537,44067,0
40706,33538,44069,0
40707,33539,44070,0
40708,33540,44071,0
40709,33541,44073,0
40710,33542,44074,0
40711,33543,44075,0
40712,33544,44077,0
40713,33545,44078,0
40714,33546,44079,0
40715,33547,44081,0
40716,33548,44082,0
40717,33549,44083,0
40718,33550,44084,0
40719,33551,44085,0
40720,33552,44087,0
40721,33553,44088,0
40722,33554,44089,0
40723,33555,44090,0
40724,33556,44091,0
40725,33557,44092,0
40726,33558,44093,0
40727,33559,44095,0
40728,33560,44096,0
40729,33561,44097,0
40730,33562,44098,0
40731,33563,44099,0
40732,33564,44100,0
40733,33565,44101,0
40734,33566,44103,0
40735,33567,44104,0
40736,33568,44105,0
40737,33569,44106,0
40738,33570,44107,0
40739,33571,44108,0
40740,33572,44109,0
40741,33573,44111,0
40742,33574,44112,0
40743,33575,44113,0
40744,33576,44114,0
40745,33577,44115,0
40746,33578,44116,0
40747,33579,44117,0
40748,33580,44119,0
40749,33581,44120,0
40750,33582,44121,0
40751,33583,44122,0
40752,33584,44123,0
40753,33585,44124,0
40754,33586,44125,0
40755,33587,44126,0
40756,33588,44127,0
40757,33589,44129,0
40758,33590,44130,0
40759,33591,44131,0
40760,33592,44132,0
40761,33593,44133,0
40762,33594,44135,0
40763,33595,44136,0
40764,33596,44137,0
40765,33597,44138,0
40766,33598,44139,0
40767,33599,44141,0
40768,33600,44142,0
40769,33601,44143,0
40770,33602,44144,0
40771,33603,44145,0
40772,33604,44146,0
40773,33605,44147,0
40774,33606,44149,0
40775,33607,44150,0
40776,33608,44151,0
40777,33609,44152,0
40778,33610,44153,0
40779,33611,44154,0
40780,33612,44155,0
40781,33613,44068,1
40782,33613,44157,0
40783,33614,44072,1
40784,33614,44158,0
40785,33615,44076,1
40786,33615,44159,0
40787,33616,44080,1
40788,33616,44160,0
40789,33617,44086,1
40790,33617,44161,0
40791,33618,44094,1
40792,33618,44162,0
40793,33619,44102,1
40794,33619,44163,0
40795,33620,44110,1
40796,33620,44164,0
40797,33621,44118,1
40798,33621,44165,0
40799,33622,44128,1
40800,33622,44166,0
40801,33623,44134,1
40802,33623,44167,0
40803,33624,44140,1
40804,33624,44168,0
40805,33625,44148,1
40806,33625,44169,0
40807,33626,44156,1
40808,33626,44170,0
40809,33627,44171,0
40810,33628,44172,0
40811,33629,44173,0
40812,33630,44174,0
40813,33631,44175,0
40814,33632,44177,0
40815,33633,44178,0
40816,33634,44179,0
40817,33635,44180,0
40818,33636,44181,0
40819,33637,44183,0
40820,33638,44184,0
40821,33639,44185,0
40822,33640,44186,0
40823,33641,44187,0
40824,33642,44188,0
40825,33643,44189,0
40826,33644,44191,0
40827,33645,44192,0
40828,33646,44193,0
40829,33647,44194,0
40830,33648,44195,0
40831,33649,44196,0
40832,33650,44197,0
40833,33651,44199,0
40834,33652,44200,0
40835,33653,44201,0
40836,33654,44202,0
40837,33655,44203,0
40838,33656,44204,0
40839,33657,44205,0
40840,33658,44207,0
40841,33659,44208,0
40842,33660,44209,0
40843,33661,44210,0
40844,33662,44211,0
40845,33663,44213,0
40846,33664,44214,0
40847,33665,44215,0
40848,33666,44216,0
40849,33667,44217,0
40850,33668,44218,0
40851,33669,44219,0
40852,33670,44221,0
40853,33671,44222,0
40854,33672,44223,0
40855,33673,44224,0
40856,33674,44225,0
40857,33675,44226,0
40858,33676,44176,1
40859,33676,44228,0
40860,33677,44182,1
40861,33677,44229,0
40862,33678,44190,1
40863,33678,44230,0
40864,33679,44198,1
40865,33679,44231,0
40866,33680,44206,1
40867,33680,44232,0
40868,33681,44212,1
40869,33681,44233,0
40870,33682,44220,1
40871,33682,44234,0
40872,33683,44227,1
40873,33683,44235,0
40874,33684,44236,0
40875,33685,44237,0
40876,33686,44238,0
40877,33687,44240,0
40878,33688,44241,0
40879,33689,44242,0
40880,33690,44244,0
40881,33691,44245,0
40882,33692,44246,0
40883,33693,44248,0
40884,33694,44249,0
40885,33695,44250,0
40886,33696,44252,0
40887,33697,44253,0
40888,33698,44254,0
40889,33699,44256,0
40890,33700,44257,0
40891,33701,44258,0
40892,33702,44259,0
40893,33703,44260,0
40894,33704,44262,0
40895,33705,44263,0
40896,33706,44264,0
40897,33707,44265,0
40898,33708,44266,0
40899,33709,44267,0
40900,33710,44268,0
40901,33711,44270,0
40902,33712,44271,0
40903,33713,44272,0
40904,33714,44273,0
40905,33715,44274,0
40906,33716,44275,0
40907,33717,44276,0
40908,33718,44278,0
40909,33719,44279,0
40910,33720,44280,0
40911,33721,44281,0
40912,33722,44282,0
40913,33723,44283,0
40914,33724,44284,0
40915,33725,44286,0
40916,33726,44287,0
40917,33727,44288,0
40918,33728,44289,0
40919,33729,44290,0
40920,33730,44291,0
40921,33731,44292,0
40922,33732,44294,0
40923,33733,44295,0
40924,33734,44296,0
40925,33735,44297,0
40926,33736,44298,0
40927,33737,44299,0
40928,33738,44300,0
40929,33739,44301,0
40930,33740,44302,0
40931,33741,44304,0
40932,33742,44305,0
40933,33743,44306,0
40934,33744,44307,0
40935,33745,44308,0
40936,33746,44310,0
40937,33747,44311,0
40938,33748,44312,0
40939,33749,44313,0
40940,33750,44314,0
40941,33751,44316,0
40942,33752,44317,0
40943,33753,44318,0
40944,33754,44319,0
40945,33755,44320,0
40946,33756,44321,0
40947,33757,44322,0
40948,33758,44324,0
40949,33759,44325,0
40950,33760,44326,0
40951,33761,44327,0
40952,33762,44328,0
40953,33763,44329,0
40954,33764,44330,0
40955,33765,44239,1
40956,33765,44332,0
40957,33766,44243,1
40958,33766,44333,0
40959,33767,44247,1
40960,33767,44334,0
40961,33768,44251,1
40962,33768,44335,0
40963,33769,44255,1
40964,33769,44336,0
40965,33770,44261,1
40966,33770,44337,0
40967,33771,44269,1
40968,33771,44338,0
40969,33772,44277,1
40970,33772,44339,0
40971,33773,44285,1
40972,33773,44340,0
40973,33774,44293,1
40974,33774,44341,0
40975,33775,44303,1
40976,33775,44342,0
40977,33776,44309,1
40978,33776,44343,0
40979,33777,44315,1
40980,33777,44344,0
40981,33778,44323,1
40982,33778,44345,0
40983,33779,44331,1
40984,33779,44346,0
40985,33780,44347,0
40986,33781,44348,0
40987,33782,44349,0
40988,33783,44351,0
40989,33784,44352,0
40990,33785,44353,0
40991,33786,44355,0
40992,33787,44356,0
40993,33788,44357,0
40994,33789,44359,0
40995,33790,44360,0
40996,33791,44361,0
40997,33792,44363,0
40998,33793,44364,0
40999,33794,44365,0
41000,33795,44367,0
41001,33796,44368,0
41002,33797,44369,0
41003,33798,44370,0
41004,33799,44371,0
41005,33800,44373,0
41006,33801,44374,0
41007,33802,44375,0
41008,33803,44376,0
41009,33804,44377,0
41010,33805,44378,0
41011,33806,44379,0
41012,33807,44381,0
41013,33808,44382,0
41014,33809,44383,0
41015,33810,44384,0
41016,33811,44385,0
41017,33812,44386,0
41018,33813,44387,0
41019,33814,44389,0
41020,33815,44390,0
41021,33816,44391,0
41022,33817,44392,0
41023,33818,44393,0
41024,33819,44394,0
41025,33820,44395,0
41026,33821,44397,0
41027,33822,44398,0
41028,33823,44399,0
41029,33824,44400,0
41030,33825,44401,0
41031,33826,44402,0
41032,33827,44403,0
41033,33828,44405,0
41034,33829,44406,0
41035,33830,44407,0
41036,33831,44408,0
41037,33832,44409,0
41038,33833,44410,0
41039,33834,44411,0
41040,33835,44412,0
41041,33836,44413,0
41042,33837,44415,0
41043,33838,44416,0
41044,33839,44417,0
41045,33840,44418,0
41046,33841,44419,0
41047,33842,44421,0
41048,33843,44422,0
41049,33844,44423,0
41050,33845,44424,0
41051,33846,44425,0
41052,33847,44427,0
41053,33848,44428,0
41054,33849,44429,0
41055,33850,44430,0
41056,33851,44431,0
41057,33852,44432,0
41058,33853,44433,0
41059,33854,44435,0
41060,33855,44436,0
41061,33856,44437,0
41062,33857,44438,0
41063,33858,44439,0
41064,33859,44440,0
41065,33860,44441,0
41066,33861,44350,1
41067,33861,44443,0
41068,33862,44354,1
41069,33862,44444,0
41070,33863,44358,1
41071,33863,44445,0
41072,33864,44362,1
41073,33864,44446,0
41074,33865,44366,1
41075,33865,44447,0
41076,33866,44372,1
41077,33866,44448,0
41078,33867,44380,1
41079,33867,44449,0
41080,33868,44388,1
41081,33868,44450,0
41082,33869,44396,1
41083,33869,44451,0
41084,33870,44404,1
41085,33870,44452,0
41086,33871,44414,1
41087,33871,44453,0
41088,33872,44420,1
41089,33872,44454,0
41090,33873,44426,1
41091,33873,44455,0
41092,33874,44434,1
41093,33874,44456,0
41094,33875,44442,1
41095,33875,44457,0
41096,33876,44458,0
41097,33877,44459,0
41098,33878,44460,0
41099,33879,44462,0
41100,33880,44463,0
41101,33881,44464,0
41102,33882,44466,0
41103,33883,44467,0
41104,33884,44468,0
41105,33885,44470,0
41106,33886,44471,0
41107,33887,44472,0
41108,33888,44474,0
41109,33889,44475,0
41110,33890,44476,0
41111,33891,44478,0
41112,33892,44479,0
41113,33893,44480,0
41114,33894,44481,0
41115,33895,44482,0
41116,33896,44484,0
41117,33897,44485,0
41118,33898,44486,0
41119,33899,44487,0
41120,33900,44488,0
41121,33901,44489,0
41122,33902,44490,0
41123,33903,44492,0
41124,33904,44493,0
41125,33905,44494,0
41126,33906,44495,0
41127,33907,44496,0
41128,33908,44497,0
41129,33909,44498,0
41130,33910,44500,0
41131,33911,44501,0
41132,33912,44502,0
41133,33913,44503,0
41134,33914,44504,0
41135,33915,44505,0
41136,33916,44506,0
41137,33917,44508,0
41138,33918,44509,0
41139,33919,44510,0
41140,33920,44511,0
41141,33921,44512,0
41142,33922,44513,0
41143,33923,44514,0
41144,33924,44516,0
41145,33925,44517,0
41146,33926,44518,0
41147,33927,44519,0
41148,33928,44520,0
41149,33929,44521,0
41150,33930,44522,0
41151,33931,44523,0
41152,33932,44524,0
41153,33933,44526,0
41154,33934,44527,0
41155,33935,44528,0
41156,33936,44529,0
41157,33937,44530,0
41158,33938,44532,0
41159,33939,44533,0
41160,33940,44534,0
41161,33941,44535,0
41162,33942,44536,0
41163,33943,44538,0
41164,33944,44539,0
41165,33945,44540,0
41166,33946,44541,0
41167,33947,44542,0
41168,33948,44543,0
41169,33949,44544,0
41170,33950,44546,0
41171,33951,44547,0
41172,33952,44548,0
41173,33953,44549,0
41174,33954,44550,0
41175,33955,44551,0
41176,33956,44552,0
41177,33957,44461,1
41178,33957,44554,0
41179,33958,44465,1
41180,33958,44555,0
41181,33959,44469,1
41182,33959,44556,0
41183,33960,44473,1
41184,33960,44557,0
41185,33961,44477,1
41186,33961,44558,0
41187,33962,44483,1
41188,33962,44559,0
41189,33963,44491,1
41190,33963,44560,0
41191,33964,44499,1
41192,33964,44561,0
41193,33965,44507,1
41194,33965,44562,0
41195,33966,44515,1
41196,33966,44563,0
41197,33967,44525,1
41198,33967,44564,0
41199,33968,44531,1
41200,33968,44565,0
41201,33969,44537,1
41202,33969,44566,0
41203,33970,44545,1
41204,33970,44567,0
41205,33971,44553,1
41206,33971,44568,0
41403,34144,45111,0
41404,34145,45136,0
41405,34146,45130,0
41406,34147,45115,0
41407,34148,44995,200
41408,34148,44996,100
41409,34149,44997,100
41410,34150,44998,100
41411,34150,44999,0
41412,34151,45000,100
41413,34152,45001,100
41414,34153,45002,100
41415,34154,45003,0
41416,34155,45004,100
41417,34156,45005,300
41418,34156,45006,200
41419,34157,45007,0
41420,34158,45008,100
41421,34159,45009,100
41422,34160,45010,0
41423,34161,45011,200
41424,34161,45012,100
41425,34162,45013,100
41426,34163,45014,200
41427,34164,45015,100
41428,34165,45016,100
41429,34166,45017,300
41430,34166,45018,200
41431,34167,45019,200
41432,34167,45020,100
41433,34168,45021,100
41434,34169,45022,100
41435,34170,45023,200
41436,34170,45024,100
41437,34171,45025,0
41438,34172,45026,100
41439,34173,45027,300
41440,34173,45028,200
41441,34174,45029,100
41442,34175,45030,100
41443,34176,45031,200
41444,34176,45032,100
41445,34177,45033,100
41446,34178,45034,100
41447,34179,45035,100
41448,34180,45036,100
41449,34181,45037,100
41450,34182,45038,100
41451,34183,45039,100
41452,34184,45040,200
41453,34185,45041,100
41454,34186,45042,100
41455,34187,45043,100
41456,34188,45044,100
41457,34189,45045,100
41458,34190,45046,100
41459,34191,45047,100
41460,34192,45048,200
41461,34193,45049,100
41462,34194,45050,100
41463,34195,45051,100
41464,34196,45052,100
41465,34197,45053,100
41466,34198,45054,100
41467,34198,45055,0
41468,34199,45056,0
41469,34200,45057,0
41470,34201,45058,100
41471,34202,45059,100
41472,34203,45060,200
41473,34204,45061,100
41474,34205,45062,100
41475,34206,45063,100
41476,34207,45064,100
41477,34208,45065,100
41478,34209,45066,100
41479,34210,45067,100
41480,34211,45068,100
41481,34212,45069,100
41482,34213,45070,0
41483,34214,45071,200
41484,34214,45072,100
41485,34215,45073,100
41486,34216,45074,100
41487,34217,45075,100
41488,34218,45076,200
41489,34218,45077,100
41490,34219,45078,100
41491,34220,45079,100
41492,34221,45080,100
41493,34222,45081,100
41494,34223,45082,200
41495,34224,45083,100
41496,34225,45084,100
41497,34226,45085,100
41498,34227,45086,100
41499,34228,45087,100
41500,34229,45088,100
41501,34230,45089,100
41502,34231,45090,100
41503,34232,45091,100
41504,34233,45092,100
41505,34234,45093,100
41506,34235,45094,100
41507,34236,45095,100
41508,34237,45096,100
41509,34238,45097,100
41510,34239,45098,100
41511,34240,45099,100
41512,34241,45100,200
41513,34241,45101,100
41514,34242,45102,100
41515,34243,45103,0
41516,34244,45104,100
41517,34245,45105,0
41518,34246,45106,0
41519,34247,45107,300
41520,34248,45108,0
41521,34249,45109,100
41522,34250,45110,200
41523,34251,44993,100
41524,34251,45112,0
41525,34252,45113,100
41526,34253,45114,100
41527,34254,45116,0
41528,34255,45117,100
41529,34256,45118,100
41530,34257,45119,100
41531,34258,45120,100
41532,34259,45121,0
41533,34260,45122,100
41534,34261,45123,0
41535,34262,45124,100
41536,34263,45125,100
41537,34264,45126,100
41538,34265,45127,100
41539,34266,45128,100
41540,34267,45129,100
41541,34268,45131,100
41542,34269,45132,100
41543,34270,45133,100
41544,34271,45134,200
41545,34271,45135,100
41546,34272,44994,200
41547,34272,45137,100
41548,34273,45138,0
41549,34274,45139,100
41550,34275,45140,200
41551,34275,45141,100
41552,34276,45142,300
41553,34276,45143,200
41554,34277,45144,0
41555,34278,45145,200
41556,34279,45146,100
41557,34279,45147,0
41558,34280,45148,200
41559,34281,45149,0
41560,34282,45150,100
41561,34282,45151,0
41562,34283,45152,100
41563,34284,45153,100
41564,34285,45154,100
41565,34285,45155,0
41566,34286,45156,0
41567,34287,45157,200
41568,34287,45158,100
41569,34288,45159,0
41570,34289,45160,100
41571,34290,45161,100
41572,34291,45162,0
41573,34292,45163,0
41574,34293,45164,100
41575,34293,45165,0
41576,34294,45166,0
41577,34295,45167,100
41578,34296,45168,100
41579,34297,45169,100
41580,34298,45170,100
41581,34299,45171,200
41582,34299,45172,100
41583,34300,45173,100
41584,34301,45174,100
41585,34302,45175,100
41586,34303,45176,100
41587,34304,45177,100
41588,34305,45178,100
41589,34306,45179,100
41590,34307,45180,100
41591,34308,45181,100
41592,34309,45182,100
41593,34310,45183,0
41594,34311,45184,100
41595,34312,45185,100
41596,34313,45186,100
41597,34314,45187,100
41598,34315,45188,100
41795,34488,45503,0
41796,34489,45528,0
41797,34490,45522,0
41798,34491,45507,0
41799,34492,45387,200
41800,34492,45388,100
41801,34493,45389,100
41802,34494,45390,100
41803,34494,45391,0
41804,34495,45392,100
41805,34496,45393,100
41806,34497,45394,100
41807,34498,45395,0
41808,34499,45396,100
41809,34500,45397,300
41810,34500,45398,200
41811,34501,45399,0
41812,34502,45400,100
41813,34503,45401,100
41814,34504,45402,0
41815,34505,45403,200
41816,34505,45404,100
41817,34506,45405,100
41818,34507,45406,200
41819,34508,45407,100
41820,34509,45408,100
41821,34510,45409,300
41822,34510,45410,200
41823,34511,45411,200
41824,34511,45412,100
41825,34512,45413,100
41826,34513,45414,100
41827,34514,45415,200
41828,34514,45416,100
41829,34515,45417,0
41830,34516,45418,100
41831,34517,45419,300
41832,34517,45420,200
41833,34518,45421,100
41834,34519,45422,100
41835,34520,45423,200
41836,34520,45424,100
41837,34521,45425,100
41838,34522,45426,100
41839,34523,45427,100
41840,34524,45428,100
41841,34525,45429,100
41842,34526,45430,100
41843,34527,45431,100
41844,34528,45432,200
41845,34529,45433,100
41846,34530,45434,100
41847,34531,45435,100
41848,34532,45436,100
41849,34533,45437,100
41850,34534,45438,100
41851,34535,45439,100
41852,34536,45440,200
41853,34537,45441,100
41854,34538,45442,100
41855,34539,45443,100
41856,34540,45444,100
41857,34541,45445,100
41858,34542,45446,100
41859,34542,45447,0
41860,34543,45448,0
41861,34544,45449,0
41862,34545,45450,100
41863,34546,45451,100
41864,34547,45452,200
41865,34548,45453,100
41866,34549,45454,100
41867,34550,45455,100
41868,34551,45456,100
41869,34552,45457,100
41870,34553,45458,100
41871,34554,45459,100
41872,34555,45460,100
41873,34556,45461,100
41874,34557,45462,0
41875,34558,45463,200
41876,34558,45464,100
41877,34559,45465,100
41878,34560,45466,100
41879,34561,45467,100
41880,34562,45468,200
41881,34562,45469,100
41882,34563,45470,100
41883,34564,45471,100
41884,34565,45472,100
41885,34566,45473,100
41886,34567,45474,200
41887,34568,45475,100
41888,34569,45476,100
41889,34570,45477,100
41890,34571,45478,100
41891,34572,45479,100
41892,34573,45480,100
41893,34574,45481,100
41894,34575,45482,100
41895,34576,45483,100
41896,34577,45484,100
41897,34578,45485,100
41898,34579,45486,100
41899,34580,45487,100
41900,34581,45488,100
41901,34582,45489,100
41902,34583,45490,100
41903,34584,45491,100
41904,34585,45492,200
41905,34585,45493,100
41906,34586,45494,100
41907,34587,45495,0
41908,34588,45496,100
41909,34589,45497,0
41910,34590,45498,0
41911,34591,45499,300
41912,34592,45500,0
41913,34593,45501,100
41914,34594,45502,200
41915,34595,45385,100
41916,34595,45504,0
41917,34596,45505,100
41918,34597,45506,100
41919,34598,45508,0
41920,34599,45509,100
41921,34600,45510,100
41922,34601,45511,100
41923,34602,45512,100
41924,34603,45513,0
41925,34604,45514,100
41926,34605,45515,0
41927,34606,45516,100
41928,34607,45517,100
41929,34608,45518,100
41930,34609,45519,100
41931,34610,45520,100
41932,34611,45521,100
41933,34612,45523,100
41934,34613,45524,100
41935,34614,45525,100
41936,34615,45526,200
41937,34615,45527,100
41938,34616,45386,200
41939,34616,45529,100
41940,34617,45530,0
41941,34618,45531,100
41942,34619,45532,200
41943,34619,45533,100
41944,34620,45534,300
41945,34620,45535,200
41946,34621,45536,0
41947,34622,45537,200
41948,34623,45538,100
41949,34623,45539,0
41950,34624,45540,200
41951,34625,45541,0
41952,34626,45542,100
41953,34626,45543,0
41954,34627,45544,100
41955,34628,45545,100
41956,34629,45546,100
41957,34629,45547,0
41958,34630,45548,0
41959,34631,45549,200
41960,34631,45550,100
41961,34632,45551,0
41962,34633,45552,100
41963,34634,45553,100
41964,34635,45554,0
41965,34636,45555,0
41966,34637,45556,100
41967,34637,45557,0
41968,34638,45558,0
41969,34639,45559,100
41970,34640,45560,100
41971,34641,45561,100
41972,34642,45562,100
41973,34643,45563,200
41974,34643,45564,100
41975,34644,45565,100
41976,34645,45566,100
41977,34646,45567,100
41978,34647,45568,100
41979,34648,45569,100
41980,34649,45570,100
41981,34650,45571,100
41982,34651,45572,100
41983,34652,45573,100
41984,34653,45574,100
41985,34654,45575,0
41986,34655,45576,100
41987,34656,45577,100
41988,34657,45578,100
41989,34658,45579,100
41990,34659,45580,100
41991,34660,45581,0
41992,34661,45582,0
41993,34662,45583,0
41994,34663,45584,0
41995,34664,45585,0
41996,34665,45586,0
41997,34666,45587,0
41998,34667,45588,0
41999,34668,45589,0
42000,34669,45591,0
42001,34670,45592,0
42002,34671,45593,0
42003,34672,45594,0
42004,34673,45595,0
42005,34674,45596,0
42006,34675,45597,0
42007,34676,45598,0
42008,34677,45599,0
42009,34678,45601,0
42010,34679,45602,0
42011,34680,45603,0
42012,34681,45604,0
42013,34682,45605,0
42014,34683,45606,0
42015,34684,45607,0
42016,34685,45608,0
42017,34686,45609,0
42018,34687,45590,1
42019,34687,45611,0
42020,34688,45600,1
42021,34688,45612,0
42022,34689,45610,1
42023,34689,45613,0
42024,34690,45614,0
42025,34691,45615,0
42026,34692,45616,0
42027,34693,45617,0
42028,34694,45618,0
42029,34695,45619,0
42030,34696,45620,0
42031,34697,45621,0
42032,34698,45622,0
42033,34699,45624,0
42034,34700,45625,0
42035,34701,45626,0
42036,34702,45627,0
42037,34703,45628,0
42038,34704,45629,0
42039,34705,45630,0
42040,34706,45631,0
42041,34707,45632,0
42042,34708,45634,0
42043,34709,45635,0
42044,34710,45636,0
42045,34711,45637,0
42046,34712,45638,0
42047,34713,45639,0
42048,34714,45640,0
42049,34715,45641,0
42050,34716,45642,0
42051,34717,45644,0
42052,34718,45645,0
42053,34719,45646,0
42054,34720,45647,0
42055,34721,45648,0
42056,34722,45649,0
42057,34723,45650,0
42058,34724,45651,0
42059,34725,45652,0
42060,34726,45623,1
42061,34726,45654,0
42062,34727,45633,1
42063,34727,45655,0
42064,34728,45643,1
42065,34728,45656,0
42066,34729,45653,1
42067,34729,45657,0
42068,34730,45658,0
42069,34731,45659,0
42070,34732,45660,0
42071,34733,45661,0
42072,34734,45662,0
42073,34735,45663,0
42074,34736,45664,0
42075,34737,45665,0
42076,34738,45666,0
42077,34739,45668,0
42078,34740,45669,0
42079,34741,45670,0
42080,34742,45671,0
42081,34743,45672,0
42082,34744,45673,0
42083,34745,45674,0
42084,34746,45675,0
42085,34747,45676,0
42086,34748,45678,0
42087,34749,45679,0
42088,34750,45680,0
42089,34751,45681,0
42090,34752,45682,0
42091,34753,45683,0
42092,34754,45684,0
42093,34755,45685,0
42094,34756,45686,0
42095,34757,45667,1
42096,34757,45688,0
42097,34758,45677,1
42098,34758,45689,0
42099,34759,45687,1
42100,34759,45690,0
42101,34760,45691,0
42102,34761,45692,0
42103,34762,45693,0
42104,34763,45694,0
42105,34764,45695,0
42106,34765,45697,0
42107,34766,45698,0
42108,34767,45699,0
42109,34768,45700,0
42110,34769,45701,0
42111,34770,45703,0
42112,34771,45704,0
42113,34772,45705,0
42114,34773,45706,0
42115,34774,45707,0
42116,34775,45708,0
42117,34776,45709,0
42118,34777,45711,0
42119,34778,45712,0
42120,34779,45713,0
42121,34780,45714,0
42122,34781,45715,0
42123,34782,45716,0
42124,34783,45717,0
42125,34784,45719,0
42126,34785,45720,0
42127,34786,45721,0
42128,34787,45722,0
42129,34788,45723,0
42130,34789,45724,0
42131,34790,45725,0
42132,34791,45726,0
42133,34792,45727,0
42134,34793,45696,1
42135,34793,45729,0
42136,34794,45702,1
42137,34794,45730,0
42138,34795,45710,1
42139,34795,45731,0
42140,34796,45718,1
42141,34796,45732,0
42142,34797,45728,1
42143,34797,45733,0
42144,34798,45734,0
42145,34799,45735,0
42146,34800,45736,0
42147,34801,45737,0
42148,34802,45738,0
42149,34803,45740,0
42150,34804,45741,0
42151,34805,45742,0
42152,34806,45743,0
42153,34807,45744,0
42154,34808,45746,0
42155,34809,45747,0
42156,34810,45748,0
42157,34811,45749,0
42158,34812,45750,0
42159,34813,45751,0
42160,34814,45752,0
42161,34815,45754,0
42162,34816,45755,0
42163,34817,45756,0
42164,34818,45757,0
42165,34819,45758,0
42166,34820,45759,0
42167,34821,45760,0
42168,34822,45762,0
42169,34823,45763,0
42170,34824,45764,0
42171,34825,45765,0
42172,34826,45766,0
42173,34827,45767,0
42174,34828,45768,0
42175,34829,45769,0
42176,34830,45770,0
42177,34831,45739,1
42178,34831,45772,0
42179,34832,45745,1
42180,34832,45773,0
42181,34833,45753,1
42182,34833,45774,0
42183,34834,45761,1
42184,34834,45775,0
42185,34835,45771,1
42186,34835,45776,0
42187,34836,45777,0
42188,34837,45778,0
42189,34838,45779,0
42190,34839,45780,0
42191,34840,45781,0
42192,34841,45783,0
42193,34842,45784,0
42194,34843,45785,0
42195,34844,45786,0
42196,34845,45787,0
42197,34846,45789,0
42198,34847,45790,0
42199,34848,45791,0
42200,34849,45792,0
42201,34850,45793,0
42202,34851,45794,0
42203,34852,45795,0
42204,34853,45797,0
42205,34854,45798,0
42206,34855,45799,0
42207,34856,45800,0
42208,34857,45801,0
42209,34858,45802,0
42210,34859,45803,0
42211,34860,45805,0
42212,34861,45806,0
42213,34862,45807,0
42214,34863,45808,0
42215,34864,45809,0
42216,34865,45810,0
42217,34866,45811,0
42218,34867,45813,0
42219,34868,45814,0
42220,34869,45815,0
42221,34870,45816,0
42222,34871,45817,0
42223,34872,45819,0
42224,34873,45820,0
42225,34874,45821,0
42226,34875,45822,0
42227,34876,45823,0
42228,34877,45824,0
42229,34878,45825,0
42230,34879,45827,0
42231,34880,45828,0
42232,34881,45829,0
42233,34882,45830,0
42234,34883,45831,0
42235,34884,45832,0
42236,34885,45833,0
42237,34886,45782,1
42238,34886,45835,0
42239,34887,45788,1
42240,34887,45836,0
42241,34888,45796,1
42242,34888,45837,0
42243,34889,45804,1
42244,34889,45838,0
42245,34890,45812,1
42246,34890,45839,0
42247,34891,45818,1
42248,34891,45840,0
42249,34892,45826,1
42250,34892,45841,0
42251,34893,45834,1
42252,34893,45842,0
42447,35066,46115,0
42448,35067,46154,0
42449,35068,46179,0
42450,35069,46173,0
42451,35070,46158,0
42452,35071,46039,200
42453,35071,46040,100
42454,35072,46041,100
42455,35073,46042,100
42456,35073,46043,0
42457,35074,46044,100
42458,35075,46045,100
42459,35076,46046,100
42460,35077,46047,0
42461,35078,46048,100
42462,35079,46049,300
42463,35079,46050,200
42464,35080,46051,0
42465,35081,46052,100
42466,35082,46053,100
42467,35083,46054,0
42468,35084,46055,200
42469,35084,46056,100
42470,35085,46057,100
42471,35086,46058,200
42472,35087,46059,100
42473,35088,46060,100
42474,35089,46061,300
42475,35089,46062,200
42476,35090,46063,200
42477,35090,46064,100
42478,35091,46065,100
42479,35092,46066,100
42480,35093,46067,200
42481,35093,46068,100
42482,35094,46069,0
42483,35095,46070,100
42484,35096,46071,300
42485,35096,46072,200
42486,35097,46073,100
