OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID
,,+$ev1 +$en1 and +$ev2 $en2 when making Missives.,45634,0,0,0
,,Missives craft $ev1% faster.|n- +$ev2 $en2 when making Missives.,45635,0,0,0
,,+$ev1 $en1 when making Missives.,45636,0,0,0
,,Missives craft $ev1% faster.|n- +$ev2 $en2 when making Missives.,45637,0,0,0
,,+$ev1 $en1 when making Missives.,45638,0,0,0
Missives,,"Become an expert at crafting Dragon Isles Missives, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45639,0,4549158,0
,,Missives and Treatises craft $ev1% faster.|n- +$ev2 $en2 when making Missives and Treatises.,45640,0,0,0
,,Missives and Treatises craft $ev1% faster.|n- +$ev2 $en2 when making Missives and Treatises.,45641,0,0,0
,,Learn a sub-specialization of your choice.,45642,0,0,0
,,+$EV1 $EN1 and +$EV2 $EN2 when making Missives and Treatises.,45643,0,0,0
,,Learn a sub-specialization of your choice.,45644,0,0,0
,,+$ev1 $en1 when making Missives and Treatises.,45645,0,0,0
,,+$ev1 $en1 when making Missives and Treatises.,45646,0,0,0
Shared Knowledge,,Improve at unveiling the lore stored in the Dragon Isles and the ability to share that knowledge. Gain +$ev1 $en1 per point in this specialization.,45647,0,458721,0
,,- Learn the final sub-specialization.|n- Archiving crafts are $ev1% faster.|n- +$ev2 $en2 when making Archiving goods.,45648,0,0,0
,,+$ev1 $en1 when making Archiving goods.,45649,0,0,0
,,Learn a sub-specialization of your choice.,45650,0,0,0
,,+$ev1 $en1 when making Archiving goods.,45651,0,0,0
,,Learn a sub-specialization of your choice.,45652,0,0,0
,,+$ev1 $en1 when making Archiving goods.,45653,0,0,0
,,Learn to use Optional Reagents to upgrade item level on Darkmoon Deck Boxes.,45654,0,0,0
Archiving,,"Improve at the art of archiving various texts, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45655,0,4638484,0
Bronzescale Sigil,,,45656,0,4631345,0
Sagescale Sigil,,,45657,0,4631346,0
Emberscale Sigil,,,45658,0,4631347,0
Azurescale Sigil,,,45659,0,4631344,0
Scale Sigils,,,45660,0,4631343,0
Earth,,,45661,0,4554973,0
Air,,,45662,0,4555003,0
Frost,,,45663,0,4554993,0
Fire,,,45664,0,4554993,0
Darkmoon Mysteries,,,45665,0,4644011,0
Draconic Treatises,,,45666,0,457654,0
Missives,,,45667,0,4549158,0
Shared Knowledge,,,45668,0,458721,0
Archiving,,"Specialize in cultivating and archiving various texts throughout the Dragon Isles such as Missives, Treatises, and how to harness the unkempt power of various trinkets!",45669,0,4638484,0
,,Fauna runes craft $ev1% faster.|n- +$ev2 $en2 when making fauna runes.|n- Learn to use special Finishing Reagents that improve crafting quality of your fauna runes.,45670,0,0,0
,,Fauna runes craft $ev1% faster.|n- +$ev2 $en2 when making fauna runes.,45671,0,0,0
,,+$ev1 $en1 and +$ev2 $en2 when making fauna runes.,45672,0,0,0
,,+$ev1 $en1 and +$ev2 $en2 when making fauna runes.,45673,0,0,0
,,+$ev1 $en1 when making fauna runes.,45674,0,0,0
Fauna Runes,,"Become an expert at deciphering runes associated with Dragon Isles fauna, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45675,0,590337,0
,,Vantus runes craft $ev1% faster.|n- +$ev2 $en2 when making vantus runes.|n- Learn to use special Finishing Reagents that improve crafting quality of your vantus runes.,45676,0,0,0
,,Vantus runes craft $ev1% faster.|n- +$ev2 $en2 when making vantus runes.,45677,0,0,0
,,+$ev1 $en1 and +$ev2 $en2 when making vantus runes.,45678,0,0,0
,,+$ev1 $en1 and +$ev2 $en2 when making vantus runes.,45679,0,0,0
,,+$ev1 $en1 when making vantus runes.,45680,0,0,0
Vantus Runes,,"Become an expert at binding extremely powerful runes that empower you to down the mightiest foes the Dragon Isles have to offer, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45681,0,455023,0
,,+$ev1 $en1 when making codexes.,45682,0,0,0
,,Learn to use special Finishing Reagents that improve crafting quality of your codexes.,45683,0,0,0
,,+$ev1 $en1 when making codexes.,45684,0,0,0
,,+$ev1 $en1 and +$ev2 $en2 when making codexes.,45685,0,0,0
,,+$ev1 $en1 when making codexes.,45686,0,0,0
,,+$ev1 $en1 when making codexes.,45687,0,0,0
,,+$ev1 $en1 when making codexes.,45688,0,0,0
Codexes,,"Improve at binding complex runes into various codexes, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45689,0,442732,0
,,Learn the final sub-specialization and learn to use special Finishing Reagents that improve crafting quality of Runic Scripture goods.,45690,0,0,0
,,Runic Scripture goods craft $ev1% faster.|n- +$ev2 $en2 when making Runic Scripture goods.,45691,0,0,0
,,Learn a sub-specialization of your choice.,45692,0,0,0
,,"+$ev1 $en1 when making Codexes, Vantus Runes, and Fauna Runes.",45693,0,0,0
,,Learn a sub-specialization of your choice.,45694,0,0,0
,,"+$ev1 $en1 when making Codexes, Vantus Runes, and Fauna Runes.",45695,0,0,0
,,"+$ev1 $en1 when making Codexes, Vantus Runes, and Fauna Runes.",45696,0,0,0
Runic Scripture,,"Improve at binding complex runes into staves and profession tools, gaining +$ev1 $en1 per point in this Specialization.",45697,0,633005,0
,,+$ev1 $en1 when making staves.,45698,0,0,0
,,Learn to use special Finishing Reagents that improve crafting quality of your staves.,45699,0,0,0
,,Learn to craft $@spellname383545.,45700,383545,0,0
,,+$ev1 $en1 and +$ev2 $en2 when making staves.,45701,0,0,0
,,+$ev1 $en1 when making staves.,45702,0,0,0
,,+$ev1 $en1 when making staves.,45703,0,0,0
,,+$ev1 $en1 when making staves.,45704,0,0,0
Staves,,"Become an expert at crafting various profession tools, gaining +$ev1 $en1 per point in this Specialization.",45705,0,1029028,0
,,Learn to use special Finishing Reagents that improve crafting quality of your profession tools.,45706,0,0,0
,,+$ev1 $en1 when making profession tools.,45707,0,0,0
,,Learn to craft $@spellname383548.,45708,383548,0,0
,,+$ev1 $en1 when making profession tools.,45709,0,0,0
,,+$ev1 $en1 when making profession tools.,45710,0,0,0
Profession Tools,,"Become an expert at crafting various profession tools, gaining +$ev1 $en1 per point in this Specialization.",45711,0,643416,0
,,- Learn the final sub-specialization.|n- Woodcarving crafts are $ev1% faster.|n- +$ev2 $en2 when making Woodcarving goods.,45712,0,0,0
,,Woodcarving goods craft $ev1% faster.|n- +$ev2 $en2 when making Woodcarving goods.,45713,0,0,0
,,Learn a sub-specialization of your choice.,45714,0,0,0
,,+$ev1 $en1 when making Woodcarving goods.,45715,0,0,0
,,Learn a sub-specialization of your choice.,45716,0,0,0
,,+$ev1 $en1 when making Woodcarving goods.,45717,0,0,0
,,Learn to use Optional reagents to specify the secondary stats on various Woodcarving goods.,45718,0,0,0
Woodcarving,,"Improve at binding complex runes into staves and profession tools, gaining +$ev1 $en1 per point in this Specialization.",45719,0,442743,0
,,Runebinding goods craft $ev1% faster.|n- +$ev2 $en2 and +$ev3 +$en3 when making Runebinding goods.,45720,0,0,0
,,+$ev1 $en1 when making Runebinding goods.,45721,0,0,0
,,Learn the final sub-specialization.,45722,0,0,0
,,+$ev1 $en1 when making Runebinding goods.,45723,0,0,0
,,Learn a sub-specialization of your choice.,45724,0,0,0
,,Learn to use Optional Reagents to upgrade item level on Staves and Codexes.,45725,0,0,0
Runebinding,,"Improve at the art of Inscription and utilizing various reagents, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45726,0,1122137,0
Fauna Runes,,,45727,0,590337,0
Vantus Runes,,,45728,0,455023,0
Codexes,,,45729,0,442732,0
Runic Scripture,,,45730,0,633005,0
Staves,,,45731,0,1029028,0
Profession Tools,,,45732,0,643416,0
Woodcarving,,,45733,0,442743,0
Runebinding,,"Specialize in binding powerful runes into your equipment used in both professions and combat, as well as crafting the most powerful equipment take down the strongest foes the Dragon Isles has to offer.",45734,0,1122137,0
,,+$ev1 $en1 when making the Jetscale Sigil.,45735,0,0,0
,,+$ev1 $en1 when making the Jetscale Sigil.,45736,0,0,0
,,Learn to craft $@spellname383538.,45737,383538,0,0
Jetscale Sigil,,"Learn to craft a sigil resembling the Bronze Dragonflight, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45738,0,4631343,0
,,+$ev1 $en1 when making the Bronzescale Sigil.,45739,0,0,0
,,+$ev1 $en1 when making the Bronzescale Sigil.,45740,0,0,0
,,Learn to craft $@spellname383536.,45741,383536,0,0
Bronzescale Sigil,,"Learn to craft a sigil resembling the Bronze Dragonflight, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45742,0,4631345,0
,,+$ev1 $en1 when making the Sagescale Sigil.,45743,0,0,0
,,+$ev1 $en1 when making the Sagescale Sigil.,45744,0,0,0
,,Learn to craft $@spellname383534.,45745,383534,0,0
Sagescale Sigil,,"Learn to craft a sigil resembling the Green Dragonflight, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45746,0,4631346,0
,,+$ev1 $en1 when making the Emberscale Sigil.,45747,0,0,0
,,+$ev1 $en1 when making the Emberscale Sigil.,45748,0,0,0
,,Learn to craft $@spellname383535.,45749,383535,0,0
Emberscale Sigil,,"Learn to craft a sigil resembling the Red Dragonflight, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45750,0,4631347,0
,,+$ev1 $en1 when making the Azurescale Sigil.,45751,0,0,0
,,+$ev1 $en1 when making the Azurescale Sigil.,45752,0,0,0
,,Learn to craft $@spellname383533.,45753,383533,0,0
Azurescale Sigil,,"Learn to craft a sigil resembling the Blue Dragonflight, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45754,0,4631344,0
,,Learn a sub-specialization of your choice.,45755,0,0,0
,,Learn a sub-specialization of your choice.,45756,0,0,0
,,Learn a sub-specialization of your choice.,45757,0,0,0
,,Learn a sub-specialization of your choice.,45758,0,0,0
,,Learn a sub-specialization of your choice.,45759,0,0,0
Scale Sigils,,"Improve at crafting the various sigils that alter the effects of your Darkmoon Deck Box, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45760,0,656542,0
,,Learn to use special Finishing Reagents that improve crafting quality of the Watcher Deck Box.,45761,0,0,0
,,[NYI] Increased chance to find Darkmoon Cards of Earth.,45762,0,0,0
,,[NYI] Learn to extract Awakened Earth from Darkmoon Cards,45763,0,0,0
,,+$ev1 $en1 when making the Watcher Deck Box.,45764,0,0,0
,,Learn to bind powerful Scale Sigils that customize how your Deck shuffles cards.,45765,0,0,0
,,+$ev1 $en1 when making the Watcher Deck Box.,45766,0,0,0
,,Learn to craft $@spellname383772.,45767,383772,0,0
Earth,,"Learn to harness the earthen components of certain Darkmoon Cards and craft a more powerful version of your Darkmoon Deck, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45768,0,4554979,0
,,Learn to use special Finishing Reagents that improve crafting quality of the Dance Deck Box.,45769,0,0,0
,,[NYI] Increased chance to find Darkmoon Cards of Air.,45770,0,0,0
,,[NYI] Learn to extract Awakened Air from Darkmoon Cards,45771,0,0,0
,,+$ev1 $en1 when making the Dance Deck Box.,45772,0,0,0
,,Learn to bind powerful Scale Sigils that customize how your Deck shuffles cards.,45773,0,0,0
,,+$ev1 $en1 when making the Dance Deck Box.,45774,0,0,0
,,Learn to craft $@spellname383770.,45775,383770,0,0
Air,,"Learn to harness the flowing components of certain Darkmoon Cards and craft a more powerful version of your Darkmoon Deck, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45776,0,4554973,0
,,Learn to use special Finishing Reagents that improve crafting quality of the Rime Deck Box.,45777,0,0,0
,,[NYI] Increased chance to find Darkmoon Cards of Frost.,45778,0,0,0
,,[NYI] Learn to extract Awakened Frost from Darkmoon Cards,45779,0,0,0
,,+$ev1 $en1 when making the Rime Deck Box.,45780,0,0,0
,,Learn to bind powerful Scale Sigils that customize how your Deck shuffles cards.,45781,0,0,0
,,+$ev1 $en1 when making the Rime Deck Box.,45782,0,0,0
,,Learn to craft $@spellname383767.,45783,383767,0,0
Frost,,"Learn to harness the frigid components of certain Darkmoon Cards and craft a more powerful version of your Darkmoon Deck, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45784,0,4555003,0
,,Learn to use special Finishing Reagents that improve crafting quality of the Inferno Deck Box.,45785,0,0,0
,,[NYI] Increased chance to find Darkmoon Cards of Fire.,45786,0,0,0
,,[NYI] Learn to extract Awakened Fire from Darkmoon Cards,45787,0,0,0
,,+$ev1 $en1 when making the Inferno Deck Box.,45788,0,0,0
,,Learn to bind powerful Scale Sigils that customize how your Deck shuffles cards.,45789,0,0,0
,,+$ev1 $en1 when making the Inferno Deck Box.,45790,0,0,0
,,Learn to craft $@spellname383325.,45791,383325,0,0
Fire,,"Learn to harness the burning components of certain Darkmoon Cards and craft a more powerful version of your Darkmoon Deck, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45792,0,4554993,0
,,Learn to craft $@spellname383512.,45793,383512,0,0
,,Learn to use reagents like Blotting Sand and Pounce to further improve your crafts.,45794,0,0,0
,,Learn a sub-specialization of your choice.,45795,0,0,0
,,Darkmoon Deck Boxes craft $ev1% faster.|n- +$ev2 $en2 when making Darkmoon Deck Boxes.,45796,0,0,0
,,Learn a sub-specialization of your choice.,45797,0,0,0
,,+$ev1 $en1 when making Darkmoon Deck Boxes.,45798,0,0,0
,,Learn a sub-specialization of your choice.,45799,0,0,0
,,+$ev1 $en1 when making Darkmoon Deck Boxes.,45800,0,0,0
,,Learn a sub-specialization of your choice.,45801,0,0,0
Darkmoon Mysteries,,"Improve at understanding the complex mysteries behind Darkmoon Cards, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45802,0,4644011,0
,,Treatises craft $ev1% faster.|n- +$ev2 $en2 when making Treatises.,45803,0,0,0
,,Treatises craft $ev1% faster.|n- +$ev2 $en2 when making Treatises.,45804,0,0,0
,,+$ev1 $en1 when making Treatises.,45805,0,0,0
,,Treatises craft $ev1% faster.|n- +$ev2 $en2 when making Treatises.,45806,0,0,0
,,Learn to craft $@spellname383759.,45807,383759,0,0
Draconic Treatises,,"Become an expert at crafting the Draconic Treatises associated with various professions, gaining +$ev1 $en1 per point in this Specialization.",45808,0,457654,0
,,+$ev1 +$en1 and +$ev2 $en2 when making Missives.,45809,0,0,0
,,Missives craft $ev1% faster.|n- +$ev2 $en2 when making Missives.,45810,0,0,0
,,+$ev1 $en1 when making Missives.,45811,0,0,0
,,Missives craft $ev1% faster.|n- +$ev2 $en2 when making Missives.,45812,0,0,0
,,+$ev1 $en1 when making Missives.,45813,0,0,0
Missives,,"Become an expert at crafting Dragon Isles Missives, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45814,0,4549158,0
,,Missives and Treatises craft $ev1% faster.|n- +$ev2 $en2 when making Missives and Treatises.,45815,0,0,0
,,Missives and Treatises craft $ev1% faster.|n- +$ev2 $en2 when making Missives and Treatises.,45816,0,0,0
,,Learn a sub-specialization of your choice.,45817,0,0,0
,,+$EV1 $EN1 and +$EV2 $EN2 when making Missives and Treatises.,45818,0,0,0
,,Learn a sub-specialization of your choice.,45819,0,0,0
,,+$ev1 $en1 when making Missives and Treatises.,45820,0,0,0
,,+$ev1 $en1 when making Missives and Treatises.,45821,0,0,0
Shared Knowledge,,Improve at unveiling the lore stored in the Dragon Isles and the ability to share that knowledge. Gain +$ev1 $en1 per point in this specialization.,45822,0,458721,0
,,- Learn the final sub-specialization.|n- Archiving crafts are $ev1% faster.|n- +$ev2 $en2 when making Archiving goods.,45823,0,0,0
,,+$ev1 $en1 when making Archiving goods.,45824,0,0,0
,,Learn a sub-specialization of your choice.,45825,0,0,0
,,+$ev1 $en1 when making Archiving goods.,45826,0,0,0
,,Learn a sub-specialization of your choice.,45827,0,0,0
,,+$ev1 $en1 when making Archiving goods.,45828,0,0,0
,,Learn to use Optional Reagents to upgrade item level on Darkmoon Deck Boxes.,45829,0,0,0
Archiving,,"Improve at the art of archiving various texts, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45830,0,4638484,0
Jetscale Sigil,,,45831,0,4631343,0
Bronzescale Sigil,,,45832,0,4631345,0
Sagescale Sigil,,,45833,0,4631346,0
Emberscale Sigil,,,45834,0,4631347,0
Azurescale Sigil,,,45835,0,4631344,0
Scale Sigils,,,45836,0,656542,0
Earth,,,45837,0,4554979,0
Air,,,45838,0,4554973,0
Frost,,,45839,0,4555003,0
Fire,,,45840,0,4554993,0
Darkmoon Mysteries,,,45841,0,4644011,0
Draconic Treatises,,,45842,0,457654,0
Missives,,,45843,0,4549158,0
Shared Knowledge,,,45844,0,458721,0
Archiving,,"Specialize in cultivating and archiving various texts throughout the Dragon Isles such as Missives, Treatises, and how to harness the unkempt power of various trinkets!",45845,0,4638484,0
,,+$ev1 $en1 when making the Jetscale Sigil.,45846,0,0,0
,,+$ev1 $en1 when making the Jetscale Sigil.,45847,0,0,0
,,Learn to craft $@spellname383538.,45848,383538,0,0
Jetscale Sigil,,"Learn to craft a sigil resembling the Bronze Dragonflight, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45849,0,4631343,0
,,+$ev1 $en1 when making the Bronzescale Sigil.,45850,0,0,0
,,+$ev1 $en1 when making the Bronzescale Sigil.,45851,0,0,0
,,Learn to craft $@spellname383536.,45852,383536,0,0
Bronzescale Sigil,,"Learn to craft a sigil resembling the Bronze Dragonflight, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45853,0,4631345,0
,,+$ev1 $en1 when making the Sagescale Sigil.,45854,0,0,0
,,+$ev1 $en1 when making the Sagescale Sigil.,45855,0,0,0
,,Learn to craft $@spellname383534.,45856,383534,0,0
Sagescale Sigil,,"Learn to craft a sigil resembling the Green Dragonflight, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45857,0,4631346,0
,,+$ev1 $en1 when making the Emberscale Sigil.,45858,0,0,0
,,+$ev1 $en1 when making the Emberscale Sigil.,45859,0,0,0
,,Learn to craft $@spellname383535.,45860,383535,0,0
Emberscale Sigil,,"Learn to craft a sigil resembling the Red Dragonflight, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45861,0,4631347,0
,,+$ev1 $en1 when making the Azurescale Sigil.,45862,0,0,0
,,+$ev1 $en1 when making the Azurescale Sigil.,45863,0,0,0
,,Learn to craft $@spellname383533.,45864,383533,0,0
Azurescale Sigil,,"Learn to craft a sigil resembling the Blue Dragonflight, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45865,0,4631344,0
,,Learn a sub-specialization of your choice.,45866,0,0,0
,,Learn a sub-specialization of your choice.,45867,0,0,0
,,Learn a sub-specialization of your choice.,45868,0,0,0
,,Learn a sub-specialization of your choice.,45869,0,0,0
,,Learn a sub-specialization of your choice.,45870,0,0,0
Scale Sigils,,"Improve at crafting the various sigils that alter the effects of your Darkmoon Deck Box, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45871,0,656542,0
,,Learn to use special Finishing Reagents that improve crafting quality of the Watcher Deck Box.,45872,0,0,0
,,[NYI] Increased chance to find Darkmoon Cards of Earth.,45873,0,0,0
,,[NYI] Learn to extract Awakened Earth from Darkmoon Cards,45874,0,0,0
,,+$ev1 $en1 when making the Watcher Deck Box.,45875,0,0,0
,,Learn to bind powerful Scale Sigils that customize how your Deck shuffles cards.,45876,0,0,0
,,+$ev1 $en1 when making the Watcher Deck Box.,45877,0,0,0
,,Learn to craft $@spellname383772.,45878,383772,0,0
Earth,,"Learn to harness the earthen components of certain Darkmoon Cards and craft a more powerful version of your Darkmoon Deck, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45879,0,4554979,0
,,Learn to use special Finishing Reagents that improve crafting quality of the Dance Deck Box.,45880,0,0,0
,,[NYI] Increased chance to find Darkmoon Cards of Air.,45881,0,0,0
,,[NYI] Learn to extract Awakened Air from Darkmoon Cards,45882,0,0,0
,,+$ev1 $en1 when making the Dance Deck Box.,45883,0,0,0
,,Learn to bind powerful Scale Sigils that customize how your Deck shuffles cards.,45884,0,0,0
,,+$ev1 $en1 when making the Dance Deck Box.,45885,0,0,0
,,Learn to craft $@spellname383770.,45886,383770,0,0
Air,,"Learn to harness the flowing components of certain Darkmoon Cards and craft a more powerful version of your Darkmoon Deck, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45887,0,4554973,0
,,Learn to use special Finishing Reagents that improve crafting quality of the Rime Deck Box.,45888,0,0,0
,,[NYI] Increased chance to find Darkmoon Cards of Frost.,45889,0,0,0
,,[NYI] Learn to extract Awakened Frost from Darkmoon Cards,45890,0,0,0
,,+$ev1 $en1 when making the Rime Deck Box.,45891,0,0,0
,,Learn to bind powerful Scale Sigils that customize how your Deck shuffles cards.,45892,0,0,0
,,+$ev1 $en1 when making the Rime Deck Box.,45893,0,0,0
,,Learn to craft $@spellname383767.,45894,383767,0,0
Frost,,"Learn to harness the frigid components of certain Darkmoon Cards and craft a more powerful version of your Darkmoon Deck, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45895,0,4555003,0
,,Learn to use special Finishing Reagents that improve crafting quality of the Inferno Deck Box.,45896,0,0,0
,,[NYI] Increased chance to find Darkmoon Cards of Fire.,45897,0,0,0
,,[NYI] Learn to extract Awakened Fire from Darkmoon Cards,45898,0,0,0
,,+$ev1 $en1 when making the Inferno Deck Box.,45899,0,0,0
,,Learn to bind powerful Scale Sigils that customize how your Deck shuffles cards.,45900,0,0,0
,,+$ev1 $en1 when making the Inferno Deck Box.,45901,0,0,0
,,Learn to craft $@spellname383325.,45902,383325,0,0
Fire,,"Learn to harness the burning components of certain Darkmoon Cards and craft a more powerful version of your Darkmoon Deck, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45903,0,4554993,0
,,Learn to craft $@spellname383512.,45904,383512,0,0
,,Learn to use reagents like Blotting Sand and Pounce to further improve your crafts.,45905,0,0,0
,,Learn a sub-specialization of your choice.,45906,0,0,0
,,Darkmoon Deck Boxes craft $ev1% faster.|n- +$ev2 $en2 when making Darkmoon Deck Boxes.,45907,0,0,0
,,Learn a sub-specialization of your choice.,45908,0,0,0
,,+$ev1 $en1 when making Darkmoon Deck Boxes.,45909,0,0,0
,,Learn a sub-specialization of your choice.,45910,0,0,0
,,+$ev1 $en1 when making Darkmoon Deck Boxes.,45911,0,0,0
,,Learn a sub-specialization of your choice.,45912,0,0,0
Darkmoon Mysteries,,"Improve at understanding the complex mysteries behind Darkmoon Cards, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45913,0,4644011,0
,,Treatises craft $ev1% faster.|n- +$ev2 $en2 when making Treatises.,45914,0,0,0
,,Treatises craft $ev1% faster.|n- +$ev2 $en2 when making Treatises.,45915,0,0,0
,,+$ev1 $en1 when making Treatises.,45916,0,0,0
,,Treatises craft $ev1% faster.|n- +$ev2 $en2 when making Treatises.,45917,0,0,0
,,Learn to craft $@spellname383759.,45918,383759,0,0
Draconic Treatises,,"Become an expert at crafting the Draconic Treatises associated with various professions, gaining +$ev1 $en1 per point in this Specialization.",45919,0,457654,0
,,+$ev1 +$en1 and +$ev2 $en2 when making Missives.,45920,0,0,0
,,Missives craft $ev1% faster.|n- +$ev2 $en2 when making Missives.,45921,0,0,0
,,+$ev1 $en1 when making Missives.,45922,0,0,0
,,Missives craft $ev1% faster.|n- +$ev2 $en2 when making Missives.,45923,0,0,0
,,+$ev1 $en1 when making Missives.,45924,0,0,0
Missives,,"Become an expert at crafting Dragon Isles Missives, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45925,0,4549158,0
,,Missives and Treatises craft $ev1% faster.|n- +$ev2 $en2 when making Missives and Treatises.,45926,0,0,0
,,Missives and Treatises craft $ev1% faster.|n- +$ev2 $en2 when making Missives and Treatises.,45927,0,0,0
,,Learn a sub-specialization of your choice.,45928,0,0,0
,,+$EV1 $EN1 and +$EV2 $EN2 when making Missives and Treatises.,45929,0,0,0
,,Learn a sub-specialization of your choice.,45930,0,0,0
,,+$ev1 $en1 when making Missives and Treatises.,45931,0,0,0
,,+$ev1 $en1 when making Missives and Treatises.,45932,0,0,0
Shared Knowledge,,Improve at unveiling the lore stored in the Dragon Isles and the ability to share that knowledge. Gain +$ev1 $en1 per point in this specialization.,45933,0,458721,0
,,- Learn the final sub-specialization.|n- Archiving crafts are $ev1% faster.|n- +$ev2 $en2 when making Archiving goods.,45934,0,0,0
,,+$ev1 $en1 when making Archiving goods.,45935,0,0,0
,,Learn a sub-specialization of your choice.,45936,0,0,0
,,+$ev1 $en1 when making Archiving goods.,45937,0,0,0
,,Learn a sub-specialization of your choice.,45938,0,0,0
,,+$ev1 $en1 when making Archiving goods.,45939,0,0,0
,,Learn to use Optional Reagents to upgrade item level on Darkmoon Deck Boxes.,45940,0,0,0
Archiving,,"Improve at the art of archiving various texts, gaining +$ev1 $en1 Crafting Skill per point in this Specialization.",45941,0,4638484,0
Jetscale Sigil,,,45942,0,4631343,0
Bronzescale Sigil,,,45943,0,4631345,0
Sagescale Sigil,,,45944,0,4631346,0
Emberscale Sigil,,,45945,0,4631347,0
Azurescale Sigil,,,45946,0,4631344,0
Scale Sigils,,,45947,0,656542,0
Earth,,,45948,0,4554979,0
Air,,,45949,0,4554973,0
Frost,,,45950,0,4555003,0
Fire,,,45951,0,4554993,0
Darkmoon Mysteries,,,45952,0,4644011,0
Draconic Treatises,,,45953,0,457654,0
Missives,,,45954,0,4549158,0
Shared Knowledge,,,45955,0,458721,0
Archiving,,"Specialize in cultivating and archiving various texts throughout the Dragon Isles such as Missives, Treatises, and how to harness the unkempt power of various trinkets!",45956,0,4638484,0
,,+$ev1 $en1 when making the Jetscale Sigil.,45957,0,0,0
,,+$ev1 $en1 when making the Jetscale Sigil.,45958,0,0,0
,,Learn to craft $@spellname383538.,45959,383538,0,0
Jetscale Sigil,,"Learn to craft a sigil resembling the Black Dragonflight, gaining +$ev1 $en1 per point in this Specialization.",45960,0,4631343,0
,,+$ev1 $en1 when making the Bronzescale Sigil.,45961,0,0,0
,,+$ev1 $en1 when making the Bronzescale Sigil.,45962,0,0,0
,,Learn to craft $@spellname383536.,45963,383536,0,0
Bronzescale Sigil,,"Learn to craft a sigil resembling the Bronze Dragonflight, gaining +$ev1 $en1 per point in this Specialization.",45964,0,4631345,0
,,+$ev1 $en1 when making the Sagescale Sigil.,45965,0,0,0
,,+$ev1 $en1 when making the Sagescale Sigil.,45966,0,0,0
,,Learn to craft $@spellname383534.,45967,383534,0,0
Sagescale Sigil,,"Learn to craft a sigil resembling the Green Dragonflight, gaining +$ev1 $en1 per point in this Specialization.",45968,0,4631346,0
,,+$ev1 $en1 when making the Emberscale Sigil.,45969,0,0,0
,,+$ev1 $en1 when making the Emberscale Sigil.,45970,0,0,0
,,Learn to craft $@spellname383535.,45971,383535,0,0
Emberscale Sigil,,"Learn to craft a sigil resembling the Red Dragonflight, gaining +$ev1 $en1 per point in this Specialization.",45972,0,4631347,0
,,+$ev1 $en1 when making the Azurescale Sigil.,45973,0,0,0
,,+$ev1 $en1 when making the Azurescale Sigil.,45974,0,0,0
,,Learn to craft $@spellname383533.,45975,383533,0,0
Azurescale Sigil,,"Learn to craft a sigil resembling the Blue Dragonflight, gaining +$ev1 $en1 per point in this Specialization.",45976,0,4631344,0
,,Learn a sub-specialization of your choice.,45977,0,0,0
,,Learn a sub-specialization of your choice.,45978,0,0,0
,,Learn a sub-specialization of your choice.,45979,0,0,0
,,Learn a sub-specialization of your choice.,45980,0,0,0
,,Learn a sub-specialization of your choice.,45981,0,0,0
Scale Sigils,,"Improve at crafting the various sigils that alter the effects of your Darkmoon Deck Box, gaining +$ev1 $en1 per point in this Specialization.",45982,0,656542,0
,,Learn to use special Finishing Reagents that improve crafting quality of the Watcher Deck Box.,45983,0,0,0
,,[NYI] Increased chance to find Darkmoon Cards of Earth.,45984,0,0,0
