ID,CondType,TraitTreeID,Field_10_0_0_44649_003,Field_10_0_0_44649_004,Field_10_0_0_44649_005,SpecSetID,TraitNodeGroupID,TraitNodeID,TraitCurrencyID,SpentAmountRequired,Flags,Field_10_0_0_44649_012,FreeSharedStringID,SpendMoreSharedStringID
7535,2,302,1,0,0,0,0,23722,1,20,0,0,0,0
7536,2,302,1,0,0,0,0,23722,1,15,0,0,0,0
7537,2,302,1,0,0,0,0,23722,1,10,0,0,0,0
7538,2,302,1,0,0,0,0,23722,1,5,0,0,0,0
7539,2,302,1,0,0,0,0,23722,1235,1,0,0,0,0
7540,2,302,1,0,0,0,0,23723,1,30,0,0,0,0
7541,2,302,1,0,0,0,0,23723,1,25,0,0,0,0
7542,2,302,1,0,0,0,0,23723,1,20,0,0,0,0
7543,2,302,1,0,0,0,0,23723,1,15,0,0,0,0
7544,2,302,1,0,0,0,0,23723,1,10,0,0,0,0
7545,2,302,1,0,0,0,0,23723,1,5,0,0,0,0
7546,2,302,1,0,0,0,0,23723,1239,1,0,0,0,0
7547,2,302,1,0,0,0,0,23724,1,30,0,0,0,0
7548,2,302,1,0,0,0,0,23724,1,25,0,0,0,0
7549,2,302,1,0,0,0,0,23724,1,20,0,0,0,0
7550,2,302,1,0,0,0,0,23724,1,15,0,0,0,0
7551,2,302,1,0,0,0,0,23724,1,10,0,0,0,0
7552,2,302,1,0,0,0,0,23724,1,5,0,0,0,0
7553,2,302,1,0,0,0,0,23724,1238,1,0,0,0,0
7554,2,302,1,0,0,0,0,23725,1,30,0,0,0,0
7555,2,302,1,0,0,0,0,23725,1,25,0,0,0,0
7556,2,302,1,0,0,0,0,23725,1,20,0,0,0,0
7557,2,302,1,0,0,0,0,23725,1,15,0,0,0,0
7558,2,302,1,0,0,0,0,23725,1,10,0,0,0,0
7559,2,302,1,0,0,0,0,23725,1,5,0,0,0,0
7560,2,302,1,0,0,0,0,23725,1238,1,0,0,0,0
7561,2,302,1,0,0,0,0,23726,1,30,0,0,0,0
7562,2,302,1,0,0,0,0,23726,1,25,0,0,0,0
7563,2,302,1,0,0,0,0,23726,1,20,0,0,0,0
7564,2,302,1,0,0,0,0,23726,1,15,0,0,0,0
7565,2,302,1,0,0,0,0,23726,1,10,0,0,0,0
7566,2,302,1,0,0,0,0,23726,1,5,0,0,0,0
7567,2,302,1,0,0,0,0,23726,1239,1,0,0,0,0
7568,2,302,1,0,0,0,0,23727,1,30,0,0,0,0
7569,2,302,1,0,0,0,0,23727,1,25,0,0,0,0
7570,2,302,1,0,0,0,0,23727,1,20,0,0,0,0
7571,2,302,1,0,0,0,0,23727,1,15,0,0,0,0
7572,2,302,1,0,0,0,0,23727,1,10,0,0,0,0
7573,2,302,1,0,0,0,0,23727,1,5,0,0,0,0
7574,2,302,1,0,0,0,0,23727,3,1,0,0,0,0
7575,2,303,1,0,0,0,0,23761,1,20,0,0,0,0
7576,2,303,1,0,0,0,0,23761,1,15,0,0,0,0
7577,2,303,1,0,0,0,0,23761,1,10,0,0,0,0
7578,2,303,1,0,0,0,0,23761,1,5,0,0,0,0
7579,2,303,1,0,0,0,0,23761,1244,1,0,0,0,0
7580,2,303,1,0,0,0,0,23762,1,20,0,0,0,0
7581,2,303,1,0,0,0,0,23762,1,15,0,0,0,0
7582,2,303,1,0,0,0,0,23762,1,10,0,0,0,0
7583,2,303,1,0,0,0,0,23762,1,5,0,0,0,0
7584,2,303,1,0,0,0,0,23762,1244,1,0,0,0,0
7585,2,303,1,0,0,0,0,23763,1,30,0,0,0,0
7586,2,303,1,0,0,0,0,23763,1,25,0,0,0,0
7587,2,303,1,0,0,0,0,23763,1,20,0,0,0,0
7588,2,303,1,0,0,0,0,23763,1,15,0,0,0,0
7589,2,303,1,0,0,0,0,23763,1,10,0,0,0,0
7590,2,303,1,0,0,0,0,23763,1,5,0,0,0,0
7591,2,303,1,0,0,0,0,23763,1244,1,0,0,0,0
7592,2,303,1,0,0,0,0,23764,1,30,0,0,0,0
7593,2,303,1,0,0,0,0,23764,1,25,0,0,0,0
7594,2,303,1,0,0,0,0,23764,1,20,0,0,0,0
7595,2,303,1,0,0,0,0,23764,1,15,0,0,0,0
7596,2,303,1,0,0,0,0,23764,1,10,0,0,0,0
7597,2,303,1,0,0,0,0,23764,1,5,0,0,0,0
7598,2,303,1,0,0,0,0,23764,1244,1,0,0,0,0
7599,2,303,1,0,0,0,0,23765,1,40,0,0,0,0
7600,2,303,1,0,0,0,0,23765,1,35,0,0,0,0
7601,2,303,1,0,0,0,0,23765,1,30,0,0,0,0
7602,2,303,1,0,0,0,0,23765,1,25,0,0,0,0
7603,2,303,1,0,0,0,0,23765,1,20,0,0,0,0
7604,2,303,1,0,0,0,0,23765,1,15,0,0,0,0
7605,2,303,1,0,0,0,0,23765,1,10,0,0,0,0
7606,2,303,1,0,0,0,0,23765,1,5,0,0,0,0
7607,2,303,1,0,0,0,0,23765,3,1,0,0,0,0
7645,2,305,1,0,0,0,0,23900,1,30,0,0,0,0
7646,2,305,1,0,0,0,0,23900,1,25,0,0,0,0
7647,2,305,1,0,0,0,0,23900,1,20,0,0,0,0
7648,2,305,1,0,0,0,0,23900,1,15,0,0,0,0
7649,2,305,1,0,0,0,0,23900,1,10,0,0,0,0
7650,2,305,1,0,0,0,0,23900,1,5,0,0,0,0
7651,2,305,1,0,0,0,0,23900,1254,1,0,0,0,0
7652,2,305,1,0,0,0,0,23901,1,30,0,0,0,0
7653,2,305,1,0,0,0,0,23901,1,25,0,0,0,0
7654,2,305,1,0,0,0,0,23901,1,20,0,0,0,0
7655,2,305,1,0,0,0,0,23901,1,15,0,0,0,0
7656,2,305,1,0,0,0,0,23901,1,10,0,0,0,0
7657,2,305,1,0,0,0,0,23901,1,5,0,0,0,0
7658,2,305,1,0,0,0,0,23901,1254,1,0,0,0,0
7659,2,305,1,0,0,0,0,23902,1,30,0,0,0,0
7660,2,305,1,0,0,0,0,23902,1,25,0,0,0,0
7661,2,305,1,0,0,0,0,23902,1,20,0,0,0,0
7662,2,305,1,0,0,0,0,23902,1,15,0,0,0,0
7663,2,305,1,0,0,0,0,23902,1,10,0,0,0,0
7664,2,305,1,0,0,0,0,23902,1,5,0,0,0,0
7665,2,305,1,0,0,0,0,23902,1254,1,0,0,0,0
7666,2,305,1,0,0,0,0,23903,1,30,0,0,0,0
7667,2,305,1,0,0,0,0,23903,1,25,0,0,0,0
7668,2,305,1,0,0,0,0,23903,1,20,0,0,0,0
7669,2,305,1,0,0,0,0,23903,1,15,0,0,0,0
7670,2,305,1,0,0,0,0,23903,1,10,0,0,0,0
7671,2,305,1,0,0,0,0,23903,1,5,0,0,0,0
7672,2,305,1,0,0,0,0,23903,1263,1,0,0,0,0
7673,2,305,1,0,0,0,0,23904,1,30,0,0,0,0
7674,2,305,1,0,0,0,0,23904,1,25,0,0,0,0
7675,2,305,1,0,0,0,0,23904,1,20,0,0,0,0
7676,2,305,1,0,0,0,0,23904,1,15,0,0,0,0
7677,2,305,1,0,0,0,0,23904,1,10,0,0,0,0
7678,2,305,1,0,0,0,0,23904,1,5,0,0,0,0
7679,2,305,1,0,0,0,0,23904,1258,1,0,0,0,0
7680,2,305,1,0,0,0,0,23905,1,30,0,0,0,0
7681,2,305,1,0,0,0,0,23905,1,25,0,0,0,0
7682,2,305,1,0,0,0,0,23905,1,20,0,0,0,0
7683,2,305,1,0,0,0,0,23905,1,15,0,0,0,0
7684,2,305,1,0,0,0,0,23905,1,10,0,0,0,0
7685,2,305,1,0,0,0,0,23905,1,5,0,0,0,0
7686,2,305,1,0,0,0,0,23905,1258,1,0,0,0,0
7687,2,305,1,0,0,0,0,23906,1,30,0,0,0,0
7688,2,305,1,0,0,0,0,23906,1,25,0,0,0,0
7689,2,305,1,0,0,0,0,23906,1,20,0,0,0,0
7690,2,305,1,0,0,0,0,23906,1,15,0,0,0,0
7691,2,305,1,0,0,0,0,23906,1,10,0,0,0,0
7692,2,305,1,0,0,0,0,23906,1,5,0,0,0,0
7693,2,305,1,0,0,0,0,23906,1258,1,0,0,0,0
7694,2,305,1,0,0,0,0,23907,1,30,0,0,0,0
7695,2,305,1,0,0,0,0,23907,1,25,0,0,0,0
7696,2,305,1,0,0,0,0,23907,1,20,0,0,0,0
7697,2,305,1,0,0,0,0,23907,1,15,0,0,0,0
7698,2,305,1,0,0,0,0,23907,1,10,0,0,0,0
7699,2,305,1,0,0,0,0,23907,1,5,0,0,0,0
7700,2,305,1,0,0,0,0,23907,1263,1,0,0,0,0
7701,2,305,1,0,0,0,0,23909,1,30,0,0,0,0
7702,2,305,1,0,0,0,0,23909,1,25,0,0,0,0
7703,2,305,1,0,0,0,0,23909,1,20,0,0,0,0
7704,2,305,1,0,0,0,0,23909,1,15,0,0,0,0
7705,2,305,1,0,0,0,0,23909,1,10,0,0,0,0
7706,2,305,1,0,0,0,0,23909,1,5,0,0,0,0
7707,2,305,1,0,0,0,0,23909,1262,1,0,0,0,0
7708,2,305,1,0,0,0,0,23908,1,30,0,0,0,0
7709,2,305,1,0,0,0,0,23908,1,25,0,0,0,0
7710,2,305,1,0,0,0,0,23908,1,20,0,0,0,0
7711,2,305,1,0,0,0,0,23908,1,15,0,0,0,0
7712,2,305,1,0,0,0,0,23908,1,10,0,0,0,0
7713,2,305,1,0,0,0,0,23908,1,5,0,0,0,0
7714,2,305,1,0,0,0,0,23908,1262,1,0,0,0,0
7715,2,305,1,0,0,0,0,23910,1,30,0,0,0,0
7716,2,305,1,0,0,0,0,23910,1,25,0,0,0,0
7717,2,305,1,0,0,0,0,23910,1,20,0,0,0,0
7718,2,305,1,0,0,0,0,23910,1,15,0,0,0,0
7719,2,305,1,0,0,0,0,23910,1,10,0,0,0,0
7720,2,305,1,0,0,0,0,23910,1,5,0,0,0,0
7721,2,305,1,0,0,0,0,23910,1262,1,0,0,0,0
7722,2,305,1,0,0,0,0,23911,1,30,0,0,0,0
7723,2,305,1,0,0,0,0,23911,1,25,0,0,0,0
7724,2,305,1,0,0,0,0,23911,1,20,0,0,0,0
7725,2,305,1,0,0,0,0,23911,1,15,0,0,0,0
7726,2,305,1,0,0,0,0,23911,1,10,0,0,0,0
7727,2,305,1,0,0,0,0,23911,1,5,0,0,0,0
7728,2,305,1,0,0,0,0,23911,1263,1,0,0,0,0
7729,2,305,1,0,0,0,0,23912,1,30,0,0,0,0
7730,2,305,1,0,0,0,0,23912,1,25,0,0,0,0
7731,2,305,1,0,0,0,0,23912,1,20,0,0,0,0
7732,2,305,1,0,0,0,0,23912,1,15,0,0,0,0
7733,2,305,1,0,0,0,0,23912,1,10,0,0,0,0
7734,2,305,1,0,0,0,0,23912,1,5,0,0,0,0
7735,2,305,1,0,0,0,0,23912,3,1,0,0,0,0
7736,2,306,1,0,0,0,0,23933,1,30,0,0,0,0
7737,2,306,1,0,0,0,0,23933,1,25,0,0,0,0
7738,2,306,1,0,0,0,0,23933,1,20,0,0,0,0
7739,2,306,1,0,0,0,0,23933,1,15,0,0,0,0
7740,2,306,1,0,0,0,0,23933,1,10,0,0,0,0
7741,2,306,1,0,0,0,0,23933,1,5,0,0,0,0
7742,2,306,1,0,0,0,0,23933,1266,1,0,0,0,0
7743,2,306,1,0,0,0,0,23934,1,30,0,0,0,0
7744,2,306,1,0,0,0,0,23934,1,25,0,0,0,0
7745,2,306,1,0,0,0,0,23934,1,20,0,0,0,0
7746,2,306,1,0,0,0,0,23934,1,15,0,0,0,0
7747,2,306,1,0,0,0,0,23934,1,10,0,0,0,0
7748,2,306,1,0,0,0,0,23934,1,5,0,0,0,0
7749,2,306,1,0,0,0,0,23934,1266,1,0,0,0,0
7750,2,306,1,0,0,0,0,23935,1,30,0,0,0,0
7751,2,306,1,0,0,0,0,23935,1,25,0,0,0,0
7752,2,306,1,0,0,0,0,23935,1,20,0,0,0,0
7753,2,306,1,0,0,0,0,23935,1,15,0,0,0,0
7754,2,306,1,0,0,0,0,23935,1,10,0,0,0,0
7755,2,306,1,0,0,0,0,23935,1,5,0,0,0,0
7891,1,312,0,0,0,11,0,0,0,0,0,0,0,0
7892,1,312,0,0,0,12,0,0,0,0,0,0,0,0
7893,0,312,0,0,0,0,3303,0,1289,8,1,0,0,188
7894,2,312,1,0,0,11,0,0,0,0,0,0,187,0
7895,1,312,0,0,0,4,0,0,0,0,0,0,0,0
7896,0,312,0,0,0,0,3314,0,1290,20,1,0,0,188
7897,1,312,0,0,0,11,0,0,0,0,0,0,0,0
7898,1,312,0,0,0,12,0,0,0,0,4,0,0,0
7899,0,312,0,0,0,0,3314,0,1290,8,1,0,0,188
7900,2,312,1,0,0,12,0,0,0,0,0,0,187,0
7901,2,312,1,0,0,4,0,0,0,0,0,0,187,0
7902,0,312,0,0,0,0,3303,0,1289,20,1,0,0,188
7942,1,316,0,0,0,4,0,0,0,0,0,0,0,0
7943,1,316,0,0,0,11,0,0,0,0,0,0,0,0
7944,1,316,0,0,0,12,0,0,0,0,0,0,0,0
7945,0,316,0,0,0,0,3351,0,1303,8,1,0,0,202
7946,2,316,1,0,0,11,0,0,0,0,0,0,201,0
7947,1,316,0,0,0,4,0,0,0,0,0,0,0,0
7948,0,316,0,0,0,0,3362,0,1304,20,1,0,0,202
7949,1,316,0,0,0,11,0,0,0,0,0,0,0,0
7950,1,316,0,0,0,12,0,0,0,0,4,0,0,0
7951,0,316,0,0,0,0,3362,0,1304,8,1,0,0,202
7952,2,316,1,0,0,12,0,0,0,0,0,0,201,0
7953,2,316,1,0,0,4,0,0,0,0,0,0,201,0
7954,0,316,0,0,0,0,3351,0,1303,20,1,0,0,202
7968,1,318,0,0,0,4,0,0,0,0,0,0,0,0
7969,1,318,0,0,0,11,0,0,0,0,0,0,0,0
7970,1,318,0,0,0,12,0,0,0,0,0,0,0,0
7971,0,318,0,0,0,0,3375,0,1307,8,1,0,0,206
7972,2,318,1,0,0,11,0,0,0,0,0,0,205,0
7973,1,318,0,0,0,4,0,0,0,0,0,0,0,0
7974,0,318,0,0,0,0,3386,0,1308,20,1,0,0,206
7975,1,318,0,0,0,11,0,0,0,0,0,0,0,0
7976,1,318,0,0,0,12,0,0,0,0,4,0,0,0
7977,0,318,0,0,0,0,3386,0,1308,8,1,0,0,206
7978,2,318,1,0,0,12,0,0,0,0,0,0,205,0
7979,2,318,1,0,0,4,0,0,0,0,0,0,205,0
7980,0,318,0,0,0,0,3375,0,1307,20,1,0,0,206
8057,1,323,0,0,0,14,0,0,0,0,0,0,0,0
8058,1,323,0,0,0,20,0,0,0,0,0,0,0,0
8059,2,323,1,0,0,14,0,0,0,0,0,0,215,0
8060,1,323,0,0,0,14,0,0,0,0,0,0,0,0
8061,1,323,0,0,0,44,0,0,0,0,0,0,0,0
8062,1,323,0,0,0,44,0,0,0,0,0,0,0,0
8063,1,323,0,0,0,14,0,0,0,0,0,0,0,0
8064,1,323,0,0,0,20,0,0,0,0,0,0,0,0
8065,1,323,0,0,0,14,0,0,0,0,0,0,0,0
8066,1,323,0,0,0,44,0,0,0,0,0,0,0,0
8067,1,323,0,0,0,20,0,0,0,0,0,0,0,0
8068,2,323,1,0,0,20,0,0,0,0,0,0,0,0
8069,1,323,0,0,0,20,0,0,0,0,0,0,0,0
8070,1,323,0,0,0,44,0,0,0,0,0,0,0,0
8071,0,323,0,0,0,0,3445,0,1317,20,1,0,0,216
8072,2,323,1,0,0,44,0,0,0,0,0,0,215,0
8073,0,323,0,0,0,0,3442,0,1318,20,1,0,0,216
8074,0,323,0,0,0,0,3442,0,1318,8,1,0,0,216
8075,0,323,0,0,0,0,3445,0,1317,8,1,0,0,216
8686,2,336,1,0,0,0,0,27620,1,30,0,0,0,0
8687,2,336,1,0,0,0,0,27620,1,25,0,0,0,0
8688,2,336,1,0,0,0,0,27620,1,20,0,0,0,0
8689,2,336,1,0,0,0,0,27620,1,15,0,0,0,0
8690,2,336,1,0,0,0,0,27620,1,10,0,0,0,0
8691,2,336,1,0,0,0,0,27620,1,5,0,0,0,0
8692,2,336,1,0,0,0,0,27620,1370,1,0,0,0,0
8693,2,336,1,0,0,0,0,27621,1,30,0,0,0,0
8694,2,336,1,0,0,0,0,27621,1,25,0,0,0,0
8695,2,336,1,0,0,0,0,27621,1,20,0,0,0,0
8696,2,336,1,0,0,0,0,27621,1,15,0,0,0,0
8697,2,336,1,0,0,0,0,27621,1,10,0,0,0,0
8698,2,336,1,0,0,0,0,27621,1,5,0,0,0,0
8699,2,336,1,0,0,0,0,27621,1370,1,0,0,0,0
8700,2,336,1,0,0,0,0,27622,1,30,0,0,0,0
8701,2,336,1,0,0,0,0,27622,1,25,0,0,0,0
8702,2,336,1,0,0,0,0,27622,1,20,0,0,0,0
8703,2,336,1,0,0,0,0,27622,1,15,0,0,0,0
8704,2,336,1,0,0,0,0,27622,1,10,0,0,0,0
8705,2,336,1,0,0,0,0,27622,1,5,0,0,0,0
8706,2,336,1,0,0,0,0,27622,1374,1,0,0,0,0
8707,2,336,1,0,0,0,0,27623,1,30,0,0,0,0
8708,2,336,1,0,0,0,0,27623,1,25,0,0,0,0
8709,2,336,1,0,0,0,0,27623,1,20,0,0,0,0
8710,2,336,1,0,0,0,0,27623,1,15,0,0,0,0
8711,2,336,1,0,0,0,0,27623,1,10,0,0,0,0
8712,2,336,1,0,0,0,0,27623,1,5,0,0,0,0
8713,2,336,1,0,0,0,0,27623,1373,1,0,0,0,0
8714,2,336,1,0,0,0,0,27624,1,30,0,0,0,0
8715,2,336,1,0,0,0,0,27624,1,25,0,0,0,0
8716,2,336,1,0,0,0,0,27624,1,20,0,0,0,0
8717,2,336,1,0,0,0,0,27624,1,15,0,0,0,0
8718,2,336,1,0,0,0,0,27624,1,10,0,0,0,0
8719,2,336,1,0,0,0,0,27624,1,5,0,0,0,0
8720,2,336,1,0,0,0,0,27624,1373,1,0,0,0,0
8721,2,336,1,0,0,0,0,27625,1,30,0,0,0,0
8722,2,336,1,0,0,0,0,27625,1,25,0,0,0,0
8723,2,336,1,0,0,0,0,27625,1,20,0,0,0,0
8724,2,336,1,0,0,0,0,27625,1,15,0,0,0,0
8725,2,336,1,0,0,0,0,27625,1,10,0,0,0,0
8726,2,336,1,0,0,0,0,27625,1,5,0,0,0,0
8727,2,336,1,0,0,0,0,27625,1374,1,0,0,0,0
8728,2,336,1,0,0,0,0,27626,1,30,0,0,0,0
8729,2,336,1,0,0,0,0,27626,1,25,0,0,0,0
8730,2,336,1,0,0,0,0,27626,1,20,0,0,0,0
8731,2,336,1,0,0,0,0,27626,1,15,0,0,0,0
8732,2,336,1,0,0,0,0,27626,1,10,0,0,0,0
8733,2,336,1,0,0,0,0,27626,1,5,0,0,0,0
8734,2,336,1,0,0,0,0,27626,3,1,0,0,0,0
8756,2,340,1,0,0,0,0,28031,9,25,0,0,0,0
8757,2,340,1,0,0,0,0,28031,9,20,0,0,0,0
8758,2,340,1,0,0,0,0,28031,9,15,0,0,0,0
8759,2,340,1,0,0,0,0,28031,9,10,0,0,0,0
8760,2,340,1,0,0,0,0,28031,9,5,0,0,0,0
8761,2,340,1,0,0,0,0,28031,1386,1,0,0,0,0
8762,2,340,1,0,0,0,0,28032,9,25,0,0,0,0
8763,2,340,1,0,0,0,0,28032,9,20,0,0,0,0
8764,2,340,1,0,0,0,0,28032,9,15,0,0,0,0
8765,2,340,1,0,0,0,0,28032,9,10,0,0,0,0
8766,2,340,1,0,0,0,0,28032,9,5,0,0,0,0
8767,2,340,1,0,0,0,0,28032,1386,1,0,0,0,0
8768,2,340,1,0,0,0,0,28033,9,25,0,0,0,0
8769,2,340,1,0,0,0,0,28033,9,20,0,0,0,0
8770,2,340,1,0,0,0,0,28033,9,15,0,0,0,0
8771,2,340,1,0,0,0,0,28033,9,10,0,0,0,0
8772,2,340,1,0,0,0,0,28033,9,5,0,0,0,0
8773,2,340,1,0,0,0,0,28033,1386,1,0,0,0,0
8774,2,340,1,0,0,0,0,28034,9,35,0,0,0,0
8775,2,340,1,0,0,0,0,28034,9,30,0,0,0,0
8776,2,340,1,0,0,0,0,28034,9,25,0,0,0,0
8777,2,340,1,0,0,0,0,28034,9,20,0,0,0,0
8778,2,340,1,0,0,0,0,28034,9,15,0,0,0,0
8779,2,340,1,0,0,0,0,28034,9,10,0,0,0,0
8780,2,340,1,0,0,0,0,28034,9,5,0,0,0,0
8781,2,340,1,0,0,0,0,28034,19,1,0,0,0,0
8782,2,341,1,0,0,0,0,28066,9,20,0,0,0,0
8783,2,341,1,0,0,0,0,28066,9,15,0,0,0,0
8784,2,341,1,0,0,0,0,28066,9,10,0,0,0,0
8785,2,341,1,0,0,0,0,28066,9,5,0,0,0,0
8786,2,341,1,0,0,0,0,28066,1391,1,0,0,0,0
8787,2,341,1,0,0,0,0,28067,9,20,0,0,0,0
8788,2,341,1,0,0,0,0,28067,9,15,0,0,0,0
8789,2,341,1,0,0,0,0,28067,9,10,0,0,0,0
8790,2,341,1,0,0,0,0,28067,9,5,0,0,0,0
8791,2,341,1,0,0,0,0,28067,1391,1,0,0,0,0
8792,2,341,1,0,0,0,0,28068,9,30,0,0,0,0
8793,2,341,1,0,0,0,0,28068,9,25,0,0,0,0
8794,2,341,1,0,0,0,0,28068,9,20,0,0,0,0
8795,2,341,1,0,0,0,0,28068,9,15,0,0,0,0
8796,2,341,1,0,0,0,0,28068,9,10,0,0,0,0
8797,2,341,1,0,0,0,0,28068,9,5,0,0,0,0
8798,2,341,1,0,0,0,0,28068,1391,1,0,0,0,0
8799,2,341,1,0,0,0,0,28069,9,30,0,0,0,0
8800,2,341,1,0,0,0,0,28069,9,25,0,0,0,0
8801,2,341,1,0,0,0,0,28069,9,20,0,0,0,0
8802,2,341,1,0,0,0,0,28069,9,15,0,0,0,0
8803,2,341,1,0,0,0,0,28069,9,10,0,0,0,0
8804,2,341,1,0,0,0,0,28069,9,5,0,0,0,0
8805,2,341,1,0,0,0,0,28069,1391,1,0,0,0,0
8806,2,341,1,0,0,0,0,28070,9,30,0,0,0,0
8807,2,341,1,0,0,0,0,28070,9,25,0,0,0,0
8808,2,341,1,0,0,0,0,28070,9,20,0,0,0,0
8809,2,341,1,0,0,0,0,28070,9,15,0,0,0,0
8810,2,341,1,0,0,0,0,28070,9,10,0,0,0,0
8811,2,341,1,0,0,0,0,28070,9,5,0,0,0,0
8812,2,341,1,0,0,0,0,28070,19,1,0,0,0,0
8813,2,342,1,0,0,0,0,28132,9,20,0,0,0,0
8814,2,342,1,0,0,0,0,28132,9,15,0,0,0,0
8815,2,342,1,0,0,0,0,28132,9,10,0,0,0,0
8816,2,342,1,0,0,0,0,28132,9,5,0,0,0,0
8817,2,342,1,0,0,0,0,28132,1396,1,0,0,0,0
8818,2,342,1,0,0,0,0,28133,9,20,0,0,0,0
8819,2,342,1,0,0,0,0,28133,9,15,0,0,0,0
8820,2,342,1,0,0,0,0,28133,9,10,0,0,0,0
8821,2,342,1,0,0,0,0,28133,9,5,0,0,0,0
8822,2,342,1,0,0,0,0,28133,1396,1,0,0,0,0
8823,2,342,1,0,0,0,0,28134,9,20,0,0,0,0
8824,2,342,1,0,0,0,0,28134,9,15,0,0,0,0
8825,2,342,1,0,0,0,0,28134,9,10,0,0,0,0
8826,2,342,1,0,0,0,0,28134,9,5,0,0,0,0
8827,2,342,1,0,0,0,0,28134,1396,1,0,0,0,0
8828,2,342,1,0,0,0,0,28135,9,20,0,0,0,0
8829,2,342,1,0,0,0,0,28135,9,15,0,0,0,0
8830,2,342,1,0,0,0,0,28135,9,10,0,0,0,0
8831,2,342,1,0,0,0,0,28135,9,5,0,0,0,0
8832,2,342,1,0,0,0,0,28135,1396,1,0,0,0,0
8833,2,342,1,0,0,0,0,28136,9,30,0,0,0,0
8834,2,342,1,0,0,0,0,28136,9,25,0,0,0,0
8835,2,342,1,0,0,0,0,28136,9,20,0,0,0,0
8836,2,342,1,0,0,0,0,28136,9,15,0,0,0,0
8837,2,342,1,0,0,0,0,28136,9,10,0,0,0,0
8838,2,342,1,0,0,0,0,28136,9,5,0,0,0,0
8839,2,342,1,0,0,0,0,28136,1402,1,0,0,0,0
8840,2,342,1,0,0,0,0,28137,9,20,0,0,0,0
8841,2,342,1,0,0,0,0,28137,9,15,0,0,0,0
8842,2,342,1,0,0,0,0,28137,9,10,0,0,0,0
8843,2,342,1,0,0,0,0,28137,9,5,0,0,0,0
8844,2,342,1,0,0,0,0,28137,1401,1,0,0,0,0
8845,2,342,1,0,0,0,0,28138,9,20,0,0,0,0
8846,2,342,1,0,0,0,0,28138,9,15,0,0,0,0
8847,2,342,1,0,0,0,0,28138,9,10,0,0,0,0
8848,2,342,1,0,0,0,0,28138,9,5,0,0,0,0
8849,2,342,1,0,0,0,0,28138,1401,1,0,0,0,0
8850,2,342,1,0,0,0,0,28139,9,20,0,0,0,0
8851,2,342,1,0,0,0,0,28139,9,15,0,0,0,0
8852,2,342,1,0,0,0,0,28139,9,10,0,0,0,0
8853,2,342,1,0,0,0,0,28139,9,5,0,0,0,0
8854,2,342,1,0,0,0,0,28139,1401,1,0,0,0,0
8855,2,342,1,0,0,0,0,28140,9,20,0,0,0,0
8856,2,342,1,0,0,0,0,28140,9,15,0,0,0,0
8857,2,342,1,0,0,0,0,28140,9,10,0,0,0,0
8858,2,342,1,0,0,0,0,28140,9,5,0,0,0,0
8859,2,342,1,0,0,0,0,28140,1401,1,0,0,0,0
8860,2,342,1,0,0,0,0,28141,9,30,0,0,0,0
8861,2,342,1,0,0,0,0,28141,9,25,0,0,0,0
8862,2,342,1,0,0,0,0,28141,9,20,0,0,0,0
8863,2,342,1,0,0,0,0,28141,9,15,0,0,0,0
8864,2,342,1,0,0,0,0,28141,9,10,0,0,0,0
8865,2,342,1,0,0,0,0,28141,9,5,0,0,0,0
8866,2,342,1,0,0,0,0,28141,1402,1,0,0,0,0
8867,2,342,1,0,0,0,0,28142,9,30,0,0,0,0
8868,2,342,1,0,0,0,0,28142,9,25,0,0,0,0
8869,2,342,1,0,0,0,0,28142,9,20,0,0,0,0
8870,2,342,1,0,0,0,0,28142,9,15,0,0,0,0
8871,2,342,1,0,0,0,0,28142,9,10,0,0,0,0
8872,2,342,1,0,0,0,0,28142,9,5,0,0,0,0
8873,2,342,1,0,0,0,0,28142,19,1,0,0,0,0
8874,2,343,1,0,0,0,0,28204,9,20,0,0,0,0
8875,2,343,1,0,0,0,0,28204,9,15,0,0,0,0
8876,2,343,1,0,0,0,0,28204,9,10,0,0,0,0
8877,2,343,1,0,0,0,0,28204,9,5,0,0,0,0
8878,2,343,1,0,0,0,0,28204,1407,1,0,0,0,0
8879,2,343,1,0,0,0,0,28205,9,20,0,0,0,0
8880,2,343,1,0,0,0,0,28205,9,15,0,0,0,0
8881,2,343,1,0,0,0,0,28205,9,10,0,0,0,0
8882,2,343,1,0,0,0,0,28205,9,5,0,0,0,0
8883,2,343,1,0,0,0,0,28205,1407,1,0,0,0,0
8884,2,343,1,0,0,0,0,28206,9,20,0,0,0,0
8885,2,343,1,0,0,0,0,28206,9,15,0,0,0,0
8886,2,343,1,0,0,0,0,28206,9,10,0,0,0,0
8887,2,343,1,0,0,0,0,28206,9,5,0,0,0,0
8888,2,343,1,0,0,0,0,28206,1407,1,0,0,0,0
8889,2,343,1,0,0,0,0,28207,9,20,0,0,0,0
8890,2,343,1,0,0,0,0,28207,9,15,0,0,0,0
8891,2,343,1,0,0,0,0,28207,9,10,0,0,0,0
8892,2,343,1,0,0,0,0,28207,9,5,0,0,0,0
8893,2,343,1,0,0,0,0,28207,1407,1,0,0,0,0
8894,2,343,1,0,0,0,0,28208,9,30,0,0,0,0
8895,2,343,1,0,0,0,0,28208,9,25,0,0,0,0
8896,2,343,1,0,0,0,0,28208,9,20,0,0,0,0
8897,2,343,1,0,0,0,0,28208,9,15,0,0,0,0
