ID,TraitTreeID,PosX,PosY,Type,Flags
39083,433,0,0,1,0
39084,434,0,0,0,0
39085,434,0,0,0,0
39086,434,0,0,0,0
39087,434,0,0,0,0
39088,434,0,0,0,0
39089,434,0,0,0,0
39090,434,0,0,0,0
39091,434,0,0,0,0
39092,434,0,0,0,0
39093,434,0,0,0,0
39094,434,0,0,0,0
39095,434,0,0,0,0
39096,434,0,0,0,0
39097,434,0,0,0,0
39098,434,0,0,0,0
39099,434,0,0,0,0
39100,434,0,0,0,0
39101,434,0,0,0,0
39102,434,0,0,0,0
39103,434,0,0,0,0
39104,434,0,0,0,0
39105,434,0,0,0,0
39106,434,0,0,0,0
39107,434,0,0,0,0
39108,434,0,0,0,0
39109,434,0,0,0,0
39110,434,0,0,0,0
39111,434,0,0,0,0
39112,434,0,0,0,0
39113,434,0,0,0,0
39114,434,0,0,0,0
39115,434,0,0,0,0
39116,434,0,0,0,0
39117,434,0,0,0,0
39118,434,0,0,1,0
39119,434,0,0,1,0
39120,434,0,0,1,0
39121,434,0,0,1,0
39293,436,9607,5702,0,1
39294,436,10510,4502,0,1
39295,436,13494,2702,0,1
39296,436,9905,2702,0,1
39297,436,11699,6300,0,0
39298,436,13798,5700,0,1
39299,436,9297,3899,0,1
39300,436,13799,2700,0,1
39301,436,9300,3899,0,1
39302,436,11099,3298,0,1
39303,436,12299,3298,2,1
39304,436,11699,2099,0,1
39305,436,11699,2700,0,0
39306,436,11699,3298,0,0
39307,436,12900,3900,0,0
39308,436,10799,2100,0,0
39309,436,2707,899,0,0
39310,436,2697,1495,0,0
39311,436,3905,3299,0,0
39312,436,5107,5702,0,0
39313,436,4490,5696,0,0
39314,436,4501,6302,0,1
39315,436,3307,6302,2,1
39316,436,3309,5702,0,0
39317,436,2402,6302,2,1
39318,436,2109,5701,0,0
39319,436,2707,5700,0,0
39320,436,2401,5100,0,0
39321,436,2100,3293,0,0
39322,436,2402,3901,0,0
39323,436,2402,4502,0,0
39324,436,3607,5100,0,0
39325,436,3902,5700,0,1
39326,436,5402,6302,0,1
39327,436,5710,5702,0,1
39328,436,5402,5100,0,0
39329,436,5402,4497,0,0
39330,436,4205,5101,0,0
39331,436,3310,2103,0,0
39332,436,3306,2701,2,1
39333,436,3305,3300,0,0
39334,436,3605,3899,2,1
39335,436,3902,4502,2,1
39336,436,4200,3899,0,1
39337,436,4500,2100,0,0
39338,436,4501,2700,2,1
39339,436,4495,3296,0,1
39340,436,3902,2700,0,0
39341,436,3895,1500,2,1
39342,436,3895,2099,0,0
39343,436,5702,3296,0,0
39344,436,5397,3899,0,0
39345,436,5097,3296,2,1
39346,436,5402,2702,0,0
39347,436,5110,2103,0,0
39348,436,5107,1500,0,0
39349,436,5100,895,0,0
39350,436,4500,1500,0,0
39351,436,3907,899,0,1
39352,436,3306,1500,0,0
39353,436,2700,2099,0,0
39354,436,2402,2700,0,0
39355,436,2706,3297,2,1
39356,436,9900,6299,0,0
39357,436,9900,5700,0,0
39358,436,10199,6300,0,1
39359,436,10199,5700,0,0
39360,436,13199,6297,0,0
39361,436,11099,6300,0,0
39362,436,12299,6300,0,1
39363,436,11699,5701,2,1
39364,436,13199,5700,0,0
39365,436,13799,6300,0,1
39366,436,14099,3898,0,0
39367,436,14099,4499,0,0
39368,436,11400,2701,2,1
39369,436,13500,3300,0,0
39370,436,13500,5100,0,0
39371,436,13500,4500,0,0
39372,436,12000,3898,0,0
39373,436,12000,2701,0,0
39374,436,13500,2701,0,0
39375,436,11699,3298,0,0
39376,436,11400,3898,0,0
39377,436,11699,4499,0,0
39378,436,11699,5100,0,0
39379,436,13500,6300,0,1
39380,436,13500,5700,0,0
39381,436,11700,5700,2,1
39382,436,11699,6299,0,0
39383,436,11099,5700,0,0
39384,436,12299,4500,2,1
39385,436,11099,4497,2,1
39386,436,11699,5099,0,1
39387,436,12299,5697,0,0
39388,436,14100,3899,2,1
39389,436,13499,3899,0,1
39390,436,12900,3897,0,1
39391,436,13500,4500,2,1
39392,436,13500,5099,0,0
39393,436,9895,6302,0,1
39394,436,10202,5702,0,1
39395,436,9305,3901,0,0
39396,436,13805,5703,0,1
39397,436,13200,5700,0,0
39398,436,14105,3902,0,0
39399,436,12591,2092,0,0
39400,436,10803,2702,0,0
39401,436,12295,6302,0,1
39402,436,11098,6302,0,1
39403,436,13510,6304,2,1
39404,436,11690,5700,0,1
39405,436,11694,3897,2,1
39406,436,11405,4502,2,1
39407,436,12900,3900,2,1
39408,436,13504,4502,0,0
39409,436,11709,5104,0,0
39410,436,13505,3902,0,1
39411,436,9903,3902,0,1
39412,436,11403,2702,0,0
39413,436,11705,3302,0,0
39414,436,12009,2702,0,0
39415,436,11709,2103,0,0
39416,436,12585,2697,0,0
39417,436,13493,3302,0,0
39418,436,12905,4502,0,0
39419,436,14105,4502,0,0
39420,436,13490,5101,0,0
39421,436,11695,6299,0,0
39422,436,11699,898,0,0
39423,436,11705,1501,0,0
39424,436,10803,2101,0,0
39425,436,9903,4502,0,1
39426,436,9903,3297,0,0
39427,436,10508,3902,0,0
39428,436,9310,4502,0,0
39429,436,9910,5100,0,0
39430,436,12003,4502,2,1
39431,436,9599,6300,0,1
39432,436,9599,5700,0,1
39433,436,9899,3897,0,0
39434,436,9899,4501,0,0
39435,436,9899,5100,0,0
39436,436,9297,4501,0,0
39437,436,10799,2700,0,0
39438,436,12599,2100,0,0
39439,436,9899,2700,0,0
39440,436,9899,3297,0,0
39441,436,10498,3897,0,1
39442,436,10499,4501,0,0
39443,436,11699,898,0,0
39444,436,11699,1498,0,0
39445,436,11699,2098,0,0
39446,436,12599,2700,0,0
39447,436,13500,3898,0,0
39448,436,12900,4500,0,0
39449,436,10499,3899,0,1
39450,436,10200,2699,0,1
39451,436,9900,2099,0,0
39452,436,9600,2699,0,1
39453,436,9900,3298,0,0
39454,436,9899,3899,0,1
39455,436,9900,4497,2,1
39456,436,9900,5099,0,0
39457,436,11699,899,0,0
39458,436,11699,1498,0,0
39459,436,13500,2099,0,0
39460,436,13199,2700,0,1
39461,436,13500,3298,0,0
39462,436,11699,3899,0,0
39463,436,11699,4497,0,1
39464,437,0,0,0,0
39465,437,0,0,0,0
39466,437,0,0,0,0
39467,437,0,0,0,0
39468,437,0,0,0,0
39469,437,0,0,0,0
39470,437,0,0,0,0
39471,437,0,0,0,0
39472,437,0,0,0,0
39473,437,0,0,0,0
39474,437,0,0,0,0
39475,437,0,0,0,0
39476,437,0,0,0,0
39477,437,0,0,0,0
39478,437,0,0,0,0
39479,437,0,0,0,0
39480,437,0,0,0,0
39481,437,0,0,0,0
39482,437,0,0,0,0
39483,437,0,0,0,0
39484,437,0,0,0,0
39485,437,0,0,0,0
39486,437,0,0,0,0
39487,437,0,0,0,0
39488,437,0,0,0,0
39489,437,0,0,0,0
39490,437,0,0,0,0
39491,437,0,0,0,0
39492,437,0,0,0,0
39493,437,0,0,0,0
39494,437,0,0,1,0
39495,437,0,0,1,0
39496,437,0,0,1,0
39497,437,0,0,1,0
39669,439,2707,899,0,0
39670,439,2697,1495,0,0
39671,439,2109,5701,0,0
39672,439,2402,6302,2,1
39673,439,2706,3297,2,1
39674,439,3307,6302,2,1
39675,439,3309,5702,0,0
39676,439,4501,6302,0,1
39677,439,4490,5696,0,0
39678,439,5402,6302,0,1
39679,439,5710,5702,0,1
39680,439,5107,5702,0,0
39681,439,5402,5100,0,0
39682,439,5402,4497,0,0
39683,439,4205,5101,0,0
39684,439,3902,5700,0,1
39685,439,3607,5100,0,0
39686,439,3902,4502,2,1
39687,439,4200,3899,0,1
39688,439,4495,3296,0,1
39689,439,3905,3299,0,0
39690,439,3310,2103,0,0
39691,439,3306,2701,2,1
39692,439,3895,1500,2,1
39693,439,3895,2099,0,0
39694,439,3902,2700,0,0
39695,439,3305,3300,0,0
39696,439,3605,3899,2,1
39697,439,5702,3296,0,0
39698,439,5402,2702,0,0
39699,439,5097,3296,2,1
39700,439,5397,3899,0,0
39701,439,4500,2100,0,0
39702,439,4501,2700,2,1
39703,439,5110,2103,0,0
39704,439,5107,1500,0,0
39705,439,5100,895,0,0
39706,439,4500,1500,0,0
39707,439,3907,899,0,1
39708,439,3306,1500,0,0
39709,439,2700,2099,0,0
39710,439,2402,2700,0,0
39711,439,2100,3293,0,0
39712,439,2402,3901,0,0
39713,439,2402,4502,0,0
39714,439,2401,5100,0,0
39715,439,2707,5700,0,0
39716,439,11699,6300,0,0
39717,439,11099,6300,0,0
39718,439,13199,6297,0,0
39719,439,13799,6300,0,1
39720,439,13798,5700,0,1
39721,439,13500,4500,0,0
39722,439,13500,3898,0,0
39723,439,12900,4500,0,0
39724,439,12900,3900,0,0
39725,439,13500,2701,0,0
39726,439,13500,3300,0,0
39727,439,14099,3898,0,0
39728,439,14099,4499,0,0
39729,439,13500,5099,0,0
39730,439,13199,5700,0,0
39731,439,9599,6300,0,1
39732,439,10199,6300,0,1
39733,439,10199,5700,0,0
39734,439,9899,3897,0,0
39735,439,9899,4501,0,0
39736,439,9297,3899,0,1
39737,439,9297,4501,0,0
39738,439,9899,5099,0,0
39739,439,9599,5700,0,1
39740,439,12298,4499,2,1
39741,439,11700,5700,2,1
39742,439,11698,4497,0,1
39743,439,9900,6298,0,0
39744,439,9900,5700,0,0
39745,439,9899,5097,0,0
39746,439,9299,3898,0,1
39747,439,9898,3898,0,1
39748,439,9900,4497,2,1
39749,439,10498,3898,0,1
39750,439,9899,3297,0,0
39751,439,9599,2699,0,1
39752,439,9900,2099,0,0
39753,439,10200,2699,0,1
39754,439,11698,3297,0,0
39755,439,12298,3297,2,1
39756,439,11698,2099,0,1
39757,439,11698,2699,0,0
39758,439,11098,3297,0,1
39759,439,13500,6300,0,1
39760,439,13500,5700,0,0
39761,439,12298,5696,0,0
39762,439,13500,5099,0,0
39763,439,14099,3898,2,1
39764,439,12900,3897,0,1
39765,439,13500,4499,2,1
39766,439,13498,3898,0,1
39767,439,13798,2699,0,1
39768,439,11698,898,0,0
39769,439,11698,1497,0,0
39770,439,13500,2099,0,0
39771,439,13199,2699,0,1
39772,439,13499,3297,0,0
39773,439,11698,3898,0,0
39774,439,11098,4497,2,1
39775,439,11698,5097,0,1
39776,439,11098,5700,0,0
39777,439,11698,6298,0,0
39778,439,13805,5703,0,1
39779,439,13494,2702,0,1
39780,439,12591,2092,0,0
39781,439,11403,2702,0,0
39782,439,11098,6302,0,1
39783,439,12295,6302,0,1
39784,439,11405,4502,2,1
39785,439,13504,4502,0,0
39786,439,13505,3902,0,1
39787,439,12900,3900,2,1
39788,439,12905,4502,0,0
39789,439,10508,3902,0,0
39790,439,9607,5702,0,1
39791,439,9895,6302,0,1
39792,439,10202,5702,0,1
39793,439,9903,4502,0,1
39794,439,9910,5100,0,0
39795,439,9310,4502,0,0
39796,439,9305,3901,0,0
39797,439,9905,2702,0,1
39798,439,10803,2101,0,0
39799,439,10803,2702,0,0
39800,439,9903,3297,0,0
39801,439,9903,3902,0,1
39802,439,10510,4502,0,1
39803,439,11709,5104,0,0
39804,439,11690,5700,0,1
39805,439,11695,6299,0,0
39806,439,12009,2702,0,0
39807,439,11705,3302,0,0
39808,439,11694,3897,2,1
39809,439,12003,4502,2,1
39810,439,12299,6300,0,1
39811,439,11699,5701,2,1
39812,439,11699,5100,0,0
39813,439,11699,4499,0,0
39814,439,12000,3898,0,0
39815,439,11400,2701,2,1
39816,439,12000,2701,0,0
39817,439,11699,3298,0,0
39818,439,11400,3898,0,0
39819,439,10499,4501,0,0
39820,439,10498,3897,0,1
39821,439,10799,2100,0,0
39822,439,9899,2700,0,0
39823,439,9899,3297,0,0
39824,439,10799,2700,0,0
39825,439,11699,2098,0,0
39826,439,12599,2700,0,0
39827,439,11699,898,0,0
39828,439,11699,1498,0,0
39829,439,12599,2100,0,0
39830,439,11699,898,0,0
39831,439,11705,1501,0,0
39832,439,11709,2103,0,0
39833,439,12585,2697,0,0
39834,439,13493,3302,0,0
39835,439,14105,3902,0,0
39836,439,14105,4502,0,0
39837,439,13490,5101,0,0
39838,439,13200,5700,0,0
39839,439,13510,6304,2,1
39840,440,0,0,0,0
39841,440,0,0,0,0
39842,440,0,0,0,0
39843,440,0,0,0,0
39844,440,0,0,0,0
39845,440,0,0,0,0
39846,440,0,0,0,0
39847,440,0,0,0,0
39848,440,0,0,0,0
39849,440,0,0,0,0
39850,440,0,0,0,0
39851,440,0,0,0,0
39852,440,0,0,0,0
39853,440,0,0,0,0
39854,440,0,0,0,0
39855,440,0,0,0,0
39856,440,0,0,0,0
39857,440,0,0,0,0
39858,440,0,0,0,0
39859,440,0,0,0,0
39860,440,0,0,0,0
39861,440,0,0,0,0
39862,440,0,0,0,0
39863,440,0,0,0,0
39864,440,0,0,0,0
39865,440,0,0,0,0
39866,440,0,0,0,0
39867,440,0,0,0,0
39868,440,0,0,0,0
39869,440,0,0,0,0
39870,440,0,0,0,0
39871,440,0,0,1,0
39872,440,0,0,1,0
39873,440,0,0,1,0
39874,440,0,0,1,0
39875,441,0,0,0,0
39876,441,0,0,0,0
39877,441,0,0,0,0
39878,441,0,0,0,0
39879,441,0,0,0,0
39880,441,0,0,0,0
39881,441,0,0,0,0
39882,441,0,0,0,0
39883,441,0,0,0,0
39884,441,0,0,0,0
39885,441,0,0,0,0
39886,441,0,0,0,0
39887,441,0,0,0,0
39888,441,0,0,0,0
39889,441,0,0,0,0
39890,441,0,0,0,0
39891,441,0,0,0,0
39892,441,0,0,0,0
39893,441,0,0,0,0
39894,441,0,0,0,0
39895,441,0,0,0,0
39896,441,0,0,0,0
39897,441,0,0,0,0
39898,441,0,0,0,0
39899,441,0,0,1,0
39900,441,0,0,1,0
39901,441,0,0,1,0
39902,442,0,0,0,0
39903,442,0,0,0,0
39904,442,0,0,0,0
39905,442,0,0,0,0
39906,442,0,0,0,0
39907,442,0,0,0,0
39908,442,0,0,0,0
39909,442,0,0,0,0
39910,442,0,0,0,0
39911,442,0,0,0,0
39912,442,0,0,0,0
39913,442,0,0,0,0
39914,442,0,0,0,0
39915,442,0,0,0,0
39916,442,0,0,0,0
39917,442,0,0,0,0
39918,442,0,0,0,0
39919,442,0,0,0,0
39920,442,0,0,0,0
39921,442,0,0,0,0
39922,442,0,0,0,0
39923,442,0,0,0,0
39924,442,0,0,0,0
39925,442,0,0,0,0
39926,442,0,0,0,0
39927,442,0,0,0,0
39928,442,0,0,0,0
39929,442,0,0,0,0
39930,442,0,0,0,0
39931,442,0,0,0,0
39932,442,0,0,0,0
39933,442,0,0,0,0
39934,442,0,0,0,0
39935,442,0,0,1,0
39936,442,0,0,1,0
39937,442,0,0,1,0
39938,442,0,0,1,0
39939,443,0,0,0,0
39940,443,0,0,0,0
39941,443,0,0,0,0
39942,443,0,0,0,0
39943,443,0,0,0,0
39944,443,0,0,0,0
39945,443,0,0,0,0
39946,443,0,0,0,0
39947,443,0,0,0,0
39948,443,0,0,0,0
39949,443,0,0,0,0
39950,443,0,0,0,0
39951,443,0,0,0,0
39952,443,0,0,0,0
39953,443,0,0,0,0
39954,443,0,0,0,0
39955,443,0,0,0,0
39956,443,0,0,0,0
39957,443,0,0,0,0
39958,443,0,0,0,0
39959,443,0,0,0,0
39960,443,0,0,0,0
39961,443,0,0,0,0
39962,443,0,0,0,0
39963,443,0,0,0,0
39964,443,0,0,0,0
39965,443,0,0,0,0
39966,443,0,0,0,0
39967,443,0,0,0,0
39968,443,0,0,0,0
39969,443,0,0,0,0
39970,443,0,0,1,0
39971,443,0,0,1,0
39972,443,0,0,1,0
39973,443,0,0,1,0
39974,444,0,0,0,0
39975,444,0,0,0,0
39976,444,0,0,0,0
39977,444,0,0,0,0
39978,444,0,0,0,0
39979,444,0,0,0,0
39980,444,0,0,0,0
39981,444,0,0,0,0
39982,444,0,0,0,0
39983,444,0,0,0,0
39984,444,0,0,0,0
39985,444,0,0,0,0
39986,444,0,0,0,0
39987,444,0,0,0,0
39988,444,0,0,0,0
39989,444,0,0,0,0
39990,444,0,0,0,0
39991,444,0,0,0,0
39992,444,0,0,0,0
39993,444,0,0,0,0
39994,444,0,0,0,0
39995,444,0,0,0,0
39996,444,0,0,0,0
39997,444,0,0,0,0
39998,444,0,0,0,0
39999,444,0,0,0,0
40000,444,0,0,0,0
40001,444,0,0,0,0
40002,444,0,0,0,0
40003,444,0,0,0,0
40004,444,0,0,0,0
40005,444,0,0,1,0
40006,444,0,0,1,0
40007,444,0,0,1,0
40008,444,0,0,1,0
40009,445,0,0,0,0
40010,445,0,0,0,0
40011,445,0,0,0,0
40012,445,0,0,0,0
40013,445,0,0,0,0
40014,445,0,0,0,0
40015,445,0,0,0,0
40016,445,0,0,0,0
40017,445,0,0,0,0
40018,445,0,0,0,0
40019,445,0,0,0,0
40020,445,0,0,0,0
40021,445,0,0,0,0
40022,445,0,0,0,0
40023,445,0,0,0,0
40024,445,0,0,0,0
40025,445,0,0,0,0
40026,445,0,0,0,0
40027,445,0,0,0,0
40028,445,0,0,0,0
40029,445,0,0,0,0
40030,445,0,0,0,0
40031,445,0,0,0,0
40032,445,0,0,0,0
40033,445,0,0,0,0
40034,445,0,0,0,0
40035,445,0,0,1,0
40036,445,0,0,1,0
40037,445,0,0,1,0
40038,445,0,0,1,0
40039,446,0,0,0,0
40040,446,0,0,0,0
40041,446,0,0,0,0
40042,446,0,0,0,0
40043,446,0,0,0,0
40044,446,0,0,0,0
40045,446,0,0,0,0
40046,446,0,0,0,0
40047,446,0,0,0,0
40048,446,0,0,0,0
40049,446,0,0,0,0
40050,446,0,0,0,0
40051,446,0,0,0,0
40052,446,0,0,0,0
40053,446,0,0,0,0
40054,446,0,0,0,0
40055,446,0,0,0,0
40056,446,0,0,0,0
40057,446,0,0,0,0
40058,446,0,0,0,0
40059,446,0,0,0,0
40060,446,0,0,0,0
40061,446,0,0,0,0
40062,446,0,0,0,0
40063,446,0,0,0,0
40064,446,0,0,0,0
40065,446,0,0,0,0
40066,446,0,0,0,0
40067,446,0,0,0,0
40068,446,0,0,0,0
40069,446,0,0,0,0
40070,446,0,0,1,0
40071,446,0,0,1,0
40072,446,0,0,1,0
40073,446,0,0,1,0
40074,446,0,0,1,0
40075,447,0,0,0,0
40076,447,0,0,0,0
40077,447,0,0,0,0
40078,447,0,0,0,0
40079,447,0,0,0,0
40080,447,0,0,0,0
40081,447,0,0,0,0
40082,447,0,0,0,0
40083,447,0,0,0,0
40084,447,0,0,0,0
40085,447,0,0,0,0
40086,447,0,0,0,0
40087,447,0,0,0,0
40088,447,0,0,0,0
40089,447,0,0,0,0
40090,447,0,0,0,0
40091,447,0,0,0,0
40092,447,0,0,0,0
40093,447,0,0,0,0
40094,447,0,0,0,0
40095,447,0,0,0,0
40096,447,0,0,0,0
40097,447,0,0,0,0
40098,447,0,0,0,0
40099,447,0,0,0,0
40100,447,0,0,0,0
40101,447,0,0,0,0
40102,447,0,0,0,0
40103,447,0,0,0,0
40104,447,0,0,0,0
40105,447,0,0,0,0
40106,447,0,0,0,0
40107,447,0,0,0,0
40108,447,0,0,0,0
40109,447,0,0,0,0
40110,447,0,0,0,0
40111,447,0,0,0,0
40112,447,0,0,0,0
40113,447,0,0,0,0
40114,447,0,0,0,0
40115,447,0,0,0,0
40116,447,0,0,0,0
40117,447,0,0,0,0
40118,447,0,0,0,0
40119,447,0,0,0,0
40120,447,0,0,0,0
40121,447,0,0,0,0
40122,447,0,0,0,0
40123,447,0,0,0,0
40124,447,0,0,0,0
40125,447,0,0,0,0
40126,447,0,0,0,0
40127,447,0,0,0,0
40128,447,0,0,0,0
40129,447,0,0,0,0
40130,447,0,0,0,0
40131,447,0,0,0,0
40132,447,0,0,0,0
40133,447,0,0,0,0
40134,447,0,0,0,0
40135,447,0,0,0,0
40136,447,0,0,0,0
40137,447,0,0,0,0
40138,447,0,0,1,0
40139,447,0,0,1,0
40140,447,0,0,1,0
40141,447,0,0,1,0
40142,447,0,0,1,0
40143,447,0,0,1,0
40144,447,0,0,1,0
40145,447,0,0,1,0
40146,447,0,0,1,0
40147,447,0,0,1,0
40148,447,0,0,1,0
40149,447,0,0,1,0
40150,447,0,0,1,0
40151,448,0,0,0,0
40152,448,0,0,0,0
40153,448,0,0,0,0
40154,448,0,0,0,0
40155,448,0,0,0,0
40156,448,0,0,0,0
40157,448,0,0,0,0
40158,448,0,0,0,0
40159,448,0,0,0,0
40160,448,0,0,0,0
40161,448,0,0,0,0
40162,448,0,0,0,0
40163,448,0,0,0,0
40164,448,0,0,0,0
40165,448,0,0,0,0
40166,448,0,0,0,0
40167,448,0,0,0,0
40168,448,0,0,0,0
40169,448,0,0,0,0
40170,448,0,0,0,0
40171,448,0,0,0,0
40172,448,0,0,0,0
40173,448,0,0,0,0
40174,448,0,0,0,0
40175,448,0,0,0,0
40176,448,0,0,0,0
40177,448,0,0,0,0
40178,448,0,0,0,0
40179,448,0,0,0,0
40180,448,0,0,0,0
40181,448,0,0,0,0
40182,448,0,0,0,0
40183,448,0,0,0,0
40184,448,0,0,0,0
40185,448,0,0,0,0
40186,448,0,0,0,0
40187,448,0,0,0,0
40188,448,0,0,0,0
40189,448,0,0,0,0
40190,448,0,0,0,0
40191,448,0,0,0,0
40192,448,0,0,0,0
40193,448,0,0,0,0
40194,448,0,0,0,0
40195,448,0,0,0,0
40196,448,0,0,0,0
40197,448,0,0,0,0
40198,448,0,0,0,0
40199,448,0,0,0,0
40200,448,0,0,0,0
40201,448,0,0,0,0
40202,448,0,0,0,0
40203,448,0,0,0,0
40204,448,0,0,0,0
40205,448,0,0,0,0
40206,448,0,0,0,0
40207,448,0,0,0,0
40208,448,0,0,0,0
40209,448,0,0,0,0
40210,448,0,0,0,0
40211,448,0,0,0,0
40212,448,0,0,0,0
40213,448,0,0,0,0
40214,448,0,0,1,0
40215,448,0,0,1,0
40216,448,0,0,1,0
40217,448,0,0,1,0
40218,448,0,0,1,0
40219,448,0,0,1,0
40220,448,0,0,1,0
40221,448,0,0,1,0
40222,448,0,0,1,0
40223,448,0,0,1,0
40224,448,0,0,1,0
40225,448,0,0,1,0
40226,448,0,0,1,0
40349,450,3900,5700,0,0
40350,450,16640,-320,0,0
40351,450,12900,4500,0,0
40352,450,2100,2700,0,0
40353,450,3900,6900,0,0
40354,450,5100,5700,0,0
40355,450,4500,6300,0,0
40356,450,5100,6900,0,0
40357,450,5700,6300,2,1
40358,450,5700,5700,0,0
40359,450,4500,5100,0,0
40360,450,5700,3900,0,0
40361,450,5100,5100,0,0
40362,450,5100,4500,0,0
40363,450,5100,3900,0,0
40364,450,5100,3300,0,0
40365,450,3900,3300,2,1
40366,450,3900,2700,0,0
40367,450,3900,1500,0,0
40368,450,3900,2100,0,0
40369,450,4500,2700,0,0
40370,450,4500,3300,0,0
40371,450,4500,4500,0,0
40372,450,5699,4500,0,0
40373,450,4500,5700,0,0
40374,450,3900,6300,0,0
40375,450,3900,5100,0,0
40376,450,3300,5100,0,0
40377,450,3300,5700,0,0
40378,450,3300,6300,0,0
40379,450,2100,5700,0,0
40380,450,2100,3900,0,0
40381,450,2700,3300,0,0
40382,450,2700,3900,0,0
40383,450,2700,5100,0,0
40384,450,2700,5700,0,0
40385,450,2700,6300,0,0
40386,450,2700,6900,0,0
40387,450,5700,2700,0,0
40388,450,5100,2100,0,0
40389,450,5100,1500,0,0
40390,450,2700,1500,0,0
40391,450,2700,2100,0,0
40392,450,3300,2700,0,0
40393,450,3300,3300,0,0
40394,450,3300,4500,0,0
40395,450,3900,3900,0,0
40396,450,3900,4500,0,0
40397,450,10500,3900,2,1
40398,450,10500,6900,0,0
40399,450,10500,5700,0,0
40400,450,10500,6300,0,0
40401,450,11100,5700,0,0
40402,450,11100,4500,0,0
40403,450,10500,4500,0,0
40404,450,11100,3900,0,0
40405,450,12900,6900,0,0
40406,450,12900,5700,0,0
40407,450,12300,5700,2,1
40408,450,12900,6300,0,0
40409,450,12900,5100,0,0
40410,450,12900,4500,0,0
40411,450,13500,3900,0,0
40412,450,13500,4500,2,1
40413,450,13499,5700,0,0
40414,450,12300,4500,0,0
40415,450,12300,3900,0,0
40416,450,11700,2700,0,0
40417,450,11700,3900,0,0
40418,450,11700,3300,0,0
40419,450,11700,4500,0,0
40420,450,11700,5100,0,0
40421,450,11700,5700,0,0
40422,450,11700,6300,0,0
40423,450,11700,6900,0,0
40424,450,12900,3900,2,1
40425,450,12900,3300,0,0
40426,450,12900,2700,0,0
40427,450,12300,2100,0,0
40428,450,11700,1500,0,0
40429,450,11100,2100,0,0
40430,450,10500,2700,0,0
40431,450,10500,3300,0,0
40432,450,9900,3900,0,0
40433,450,9900,4500,2,1
40434,450,10500,5100,0,0
40435,450,9900,5700,0,0
40436,450,9900,6900,2,1
40437,450,13500,6900,0,0
40438,450,11700,6900,0,0
40439,450,13500,5100,0,0
40440,450,13500,5700,2,1
40441,450,12900,6300,0,0
40442,450,12300,5700,0,0
40443,450,12300,6300,0,0
40444,450,11700,5700,0,0
40445,450,11100,6300,0,0
40446,450,11100,5700,0,0
40447,450,10500,6300,0,0
40448,450,9900,5700,0,0
40449,450,9900,4500,0,0
40450,450,10500,5100,0,0
40451,450,11100,4500,0,0
40452,450,11700,5100,0,0
40453,450,11700,4500,0,0
40454,450,11700,3300,0,0
40455,450,11700,3899,0,0
40456,450,12300,4500,0,0
40457,450,12900,5100,0,0
40458,450,13500,4500,2,1
40459,450,12900,3899,0,0
40460,450,13500,3300,0,0
40461,450,12900,2700,0,0
40462,450,12300,3300,0,0
40463,450,11100,3300,0,0
40464,450,10500,3899,2,1
40465,450,9900,3300,0,0
40466,450,10500,2700,0,0
40467,450,11100,2100,0,0
40468,450,11700,2700,2,1
40469,450,12300,2100,0,0
40470,450,11700,1500,0,0
40471,451,0,0,0,0
40472,451,0,0,0,0
40473,451,0,0,0,0
40474,451,0,0,0,0
40475,451,0,0,0,0
40476,451,0,0,0,0
40477,451,0,0,0,0
40478,451,0,0,0,0
40479,451,0,0,0,0
40480,451,0,0,0,0
40481,451,0,0,0,0
40482,451,0,0,0,0
40483,451,0,0,0,0
40484,451,0,0,0,0
40485,451,0,0,0,0
40486,451,0,0,0,0
40487,451,0,0,0,0
40488,451,0,0,0,0
40489,451,0,0,0,0
40490,451,0,0,0,0
40491,451,0,0,0,0
40492,451,0,0,0,0
40493,451,0,0,0,0
40494,451,0,0,0,0
40495,451,0,0,0,0
40496,451,0,0,0,0
40497,451,0,0,0,0
40498,451,0,0,0,0
40499,451,0,0,0,0
40500,451,0,0,0,0
40501,451,0,0,0,0
40502,451,0,0,0,0
40503,451,0,0,0,0
40504,451,0,0,1,0
40505,451,0,0,1,0
40506,451,0,0,1,0
40507,451,0,0,1,0
40508,452,0,0,0,0
40509,452,0,0,0,0
40510,452,0,0,0,0
40511,452,0,0,0,0
40512,452,0,0,0,0
40513,452,0,0,0,0
40514,452,0,0,0,0
40515,452,0,0,0,0
40516,452,0,0,0,0
40517,452,0,0,0,0
40518,452,0,0,0,0
40519,452,0,0,0,0
40520,452,0,0,0,0
40521,452,0,0,0,0
40522,452,0,0,0,0
40523,452,0,0,0,0
40524,452,0,0,0,0
40525,452,0,0,0,0
40526,452,0,0,0,0
40527,452,0,0,0,0
40528,452,0,0,0,0
40529,452,0,0,0,0
40530,452,0,0,0,0
40531,452,0,0,0,0
40532,452,0,0,0,0
40533,452,0,0,0,0
40534,452,0,0,0,0
40535,452,0,0,0,0
40536,452,0,0,0,0
40537,452,0,0,0,0
40538,452,0,0,1,0
40539,452,0,0,1,0
40540,452,0,0,1,0
40541,452,0,0,1,0
40542,453,0,0,0,0
40543,453,0,0,0,0
40544,453,0,0,0,0
40545,453,0,0,0,0
40546,453,0,0,0,0
40547,453,0,0,0,0
40548,453,0,0,0,0
40549,453,0,0,0,0
40550,453,0,0,0,0
